标题,标题链接,头像,user-detail__name,totalStarIcon1,resource_date
"沙家浜镇是江苏省常熟市辖镇，位于江苏省东南部，常熟市南部，行政区域面积70.24平方千米（2017年），[1]常住人口57789人（2017年），[2]辖2个社区、13个行政村。[3]

沙家浜文化底蕴深厚，境内有唐市、横泾两座古镇，复社先驱杨彝、藏书家毛晋定居于此，明清时期产生进士举人40人。抗战时期沙家浜成为苏常太抗日游击根据地中心，新四军在此留下了战斗足迹。以沙家浜革命故事为原型创作的现代京剧《沙家浜》唱红大江南北，沙家浜因此闻名遐迩。

沙家浜镇地势低洼，河浜纵横，芦苇丛生，气候温和湿润，经济以渔业、农业为本。改革开放后发展起一大批工业企业，形成了以玻璃模具、服装、机械、电子、太阳能光伏等产业为主体的工业体系。旅游业占有重要地位，沙家浜景区内有沙家浜革命历史纪念馆、芦荡湿地、横泾老街等景点。2014年，沙家浜镇实现地区生产总值93.1596亿元，公共财政预算收入4.631亿元，农民人均纯收入26208元。[4]沙家浜镇先后获得中国人居环境范例奖[5]、全国环境优美镇[6]、中国历史文化名镇[7]、全国特色景观旅游名镇[8]、国家卫生镇[9]、全国重点镇[10]等荣誉称号。2018年重新确认国家卫生县城（乡镇）",https://gs.ctrip.com/html5/you/comment/detail/17461/11/164490632.html,https://dimg04.c-ctrip.com/images/t1/headphoto/295/828/780/6e6c2151ed65497c850945d5d2b702ae_C_180_180.jpg,M41****305,5分,2020-09-20
红色教育的好地方！值得去一趟！,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165919123.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M02/E2/EA/CghzflTIcEKAMF6bAAAV6WDrztg065_C_180_180.jpg,旅途之上,5分,2021-03-09
门票略贵，旺季一百，淡季七十。携程上提前一天购票，可优惠十元，还附赠一瓶王四桂花酒。整个景区很大，整洁干净，标识明确，除了没有标识电瓶车站点。我们先坐手摇船逛了一圈芦苇荡，再去老街溜达一圈，参观春来茶馆，戏台看了现场京剧表演，最后去了湿地观鸟处。游园时间大致四小时左右，一大圈兜下来挺累的。看到电瓶车一辆辆开过，就是不知道在哪里可坐。,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165092464.html,https://dimg04.c-ctrip.com/images/headphoto/681/080/874/4efde83f0a534ed78b254cb2546343d8_C_180_180.jpg,61****302,4分,2020-11-17
景色不错，是值得一游的地方，最好门票跟船票一起买（买联票）比较划算，（单买摇撸船要40元）平时游玩的人不多，去里面走走跟休闲惬意的，船一定要坐的，切记！电瓶车到未必一定要坐，里面也不大，有时间的话可以走走也不累，景区里面古镇的消费比较贵，看各人喜好了。,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164975096.html,https://dimg04.c-ctrip.com/images/headphoto/501/832/703/c981ceae9bdd4c58a16345c3c5965c58_C_180_180.jpg,ye****h,4分,2020-11-03
"醉美人间四月天，#沙家浜水上蓝花田# 
常熟沙家浜风景区
莺飞草长，万物复苏！江浙沪最有户外踏青氛围的，莫过于山野、湖泊和水乡！而，鱼米之乡·天堂苏州是我最无法抗拒的。沙家浜的春天，绿柳茵茵，红花点点，徜徉蓝天白云下，纵情芦苇草海间，春的气息，无处不在。没有太多艳丽，淳朴自然，古色古香。
几过常熟，都未能打卡5A景区沙家浜。如今是长三角地区自驾休闲、养生度假的好去处。3天2晚沙家浜深度游，说走就走！
抵达景区下榻景区内的民宿——芦花湾。和水乡涟漪一样婀娜多姿的白云，和苏州小院一样古朴精致的酒店环境，让人兴奋不已！
房前屋后有大草坪，适合午后品茶及亲子嬉戏；广场有2个泳池；目前有4栋别院，临近湿地芦苇荡，春意阑珊，时不时有画舫游过窗前。更像是还原的苏式私家别院。
客房适宜3个家庭度假入住，有3间房，1个大厅，1个酒吧台，1个阁楼，1个小院。粉墙黛瓦，水墨格调，原木风格，家具寝具洗护用品一应俱全！正如苏式园林一样，一步一景，人在画中游，画在眼中留。这样的体验确实很赞。亲历《沙家浜》的真实场景，深度感受芦花放，稻花香，岸柳城行。
6718元/套/晚/3房
⚠️提供棋牌室、茶室；院前就有餐厅！",https://gs.ctrip.com/html5/you/comment/detail/17461/11/158421852.html,https://dimg04.c-ctrip.com/images/Z80i09000000472irF504_C_180_180.jpg,驴说旅行,5分,2019-04-16
因为疫情游客少了很多。挺大的景区适合慢慢走走。空气超好。遗憾是没注意演出时间。最后进去没看到演出也没退票,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164743135.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,167****368,5分,2020-10-11
总体超赞，性价比高，有趣好玩，景色不错，人很少，柳绿花红，干净整洁舒适真不错。,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165954012.html,https://dimg04.c-ctrip.com/images/0Z836120001z9amcf57BA_C_180_180.jpg,MeiLing姐,5分,2021-03-13
游客比较少，散散心还是不错的，门票价格也不贵,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165965520.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,kimi001,4分,2021-03-15
"沙家浜离市区有点距离，公交111路可直达景区大门口。开园时间：7:30-17:30，门票100元。主要景点有：沙家浜革命历史纪念馆、瞻仰广场、红石村、芦苇迷宫、芦苇水上迷宫、万竹岛、江南水乡影视基地、刁宅大院、芦花村、绿岛迷宫等 。购物：蓝印花布系列、芦苇画系列、竹木工艺品、血糯等。美食：以江南水乡的农家菜为主，景区自产的鱼类特别鲜美。景区里有许多茶馆，选择靠水的比较好。
沙家浜景区面积很大，除了芦苇荡还有一大片的江南建筑。雕梁画栋、精致细腻，这样的建筑诠释了江南建筑的美，也显现出江南纤美玲珑的曲线。
沙家浜地处这里有2200亩左右的芦苇，芦苇密布，可以坐着船，寻找抗日战争时期发生在芦苇荡的故事。有着“江南水乡”之称的这里，风景优美，古色古乡的小镇充满着文艺复古。一阵秋风吹来，芦苇丛随着风儿摇曳，芦花浪滚滚，这里成了一个芦苇的海洋",https://gs.ctrip.com/html5/you/comment/detail/17461/11/158359145.html,https://dimg04.c-ctrip.com/images/Z80e1700000120ou1EF5A_C_180_180.jpg,小兔的旅行日记,5分,2019-04-10
地方比较大，散步，游玩，划船都不错,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165744925.html,https://dimg04.c-ctrip.com/images/Z804180000013uqy3DB02_C_180_180.jpg,M45****1322,5分,2021-02-15
红色旅游景点区好去处。适合带家人长辈回忆过去看实景剧现场感觉很不一样，就在你面前演戏，还是很有意思的，而且防疫工作也很到位，人与人之间间距很大，都定点入座,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164453901.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,118****813,4分,2020-09-16
除了门票价格有点高，休闲走走风景还是可以的！景色不错，值得推荐，,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164767032.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g4/M08/2F/2A/CggYHVXC716AIfj0AAArPec1DdI014_C_180_180.jpg,天梭,5分,2020-10-13
很方便，凭身份证入园。,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165765745.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g4/M06/27/01/CggYHlYDZAaALBvpAAArFWedk18372_C_180_180.jpg,yunhan_zhang,5分,2021-02-17
有趣好玩，景色不错，,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165752757.html,https://dimg04.c-ctrip.com/images/Z80w14000000vv1o41AB6_C_180_180.jpg,策马笑西风,5分,2021-02-16
景区票价有点回啊。,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165839351.html,https://dimg04.c-ctrip.com/images/zc02170000011l03o44C7_C_180_180.jpg,东海无云,5分,2021-02-26
挺好的一个旅游点，服务不行，景区内特别是电瓶车设计有问题，中间好几个景点根本没人。老街吃的值得商榷，景色是真美，爱国教育方面教育意义很大。,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165250408.html,https://dimg04.c-ctrip.com/images/t1/headphoto/136/299/437/649eb217e3e54746b7a53b8665e14b00_C_180_180.jpg,M29****4578,4分,2020-12-07
手摇船很有味道,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165963498.html,https://dimg04.c-ctrip.com/images/t1/headphoto/882/320/089/158cae5ddb6143c0b6ae18523614cf08_C_180_180.jpg,M45****154,5分,2021-03-14
总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165763990.html,https://dimg04.c-ctrip.com/images/0Z84d120008f8br9l0CA3_C_180_180.jpg,_WeCh****172291,5分,2021-02-17
有趣好玩，,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165737844.html,https://dimg04.c-ctrip.com/images/t1/headphoto/724/518/802/e201a429d7a54f72ade0df32a3d59b2f_C_180_180.jpg,M59****965,5分,2021-02-14
景美，水美，人更美体验很好，值得推荐，景色不错，,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164612878.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,M54****727,5分,2020-10-03
手摇船那边检票出了点问题，明明在携程买了12张票，刷身份证就是验不出来，工作人员就不让我们上船，最后是通过携程客服解决了。,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165239646.html,https://dimg04.c-ctrip.com/images/0Z84r120005rde1or1731_C_180_180.jpg,110****482,4分,2020-12-05
我觉得挺好玩的 坐在船上看看两边的自然风光 还有船娘哼唱的当地小调 蛮有情趣的 值得一游,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165906314.html,https://dimg04.c-ctrip.com/images/Z80n1e000001ffgwsDF65_C_180_180.jpg,胡徐栗敏,4分,2021-03-07
爱国主义教育基地，景色宜人，成熟的旅游景点。有个很大的停车场，有工作人员维持秩序。景区内有民宿。,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164647345.html,https://dimg04.c-ctrip.com/images/Z8020q000000gox5mAD07_C_180_180.jpg,木叶熊,4分,2020-10-05
骑车转转很不错，风景很好很愉快！,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165669531.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M02/E2/EA/CghzflTIcEKAMF6bAAAV6WDrztg065_C_180_180.jpg,旅途之上,5分,2021-02-04
这里景色很美趣味性很强性价比很高,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165641216.html,https://dimg04.c-ctrip.com/images/t1/headphoto/295/828/780/6e6c2151ed65497c850945d5d2b702ae_C_180_180.jpg,浪漫雨季WNQ,5分,2021-01-31
挺好，租一个小三轮骑骑很有意思。,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165600617.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M02/E2/EA/CghzflTIcEKAMF6bAAAV6WDrztg065_C_180_180.jpg,旅途之上,5分,2021-01-24
疫情防控期间去的，人少，景点放空意识较强，环境不错，休闲度假好去处景色不错，值得推荐，,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164528160.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,U44658****680956,5分,2020-09-25
非常好的爱国主义教育基地,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164691123.html,https://dimg04.c-ctrip.com/images/Z80j1b000001bvuat2BEE_C_180_180.jpg,_WeCh****13812,5分,2020-10-07
景色不错，手摇船很不错。,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164617606.html,https://dimg04.c-ctrip.com/images/0Z83y1200085635zg4A75_C_180_180.jpg,天予听风,5分,2020-10-03
一般，游玩项目比较少，单车要60一小时，船可以坐坐，感觉还行,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165723839.html,https://dimg04.c-ctrip.com/images/t1/headphoto/699/910/854/683dab66bb374136af9930ea204dfc7e_C_180_180.jpg,M35****0659,4分,2021-02-13
春节带孩子来玩，疫情期间没有回老家，景区对我们免费开放还不错,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165716600.html,https://dimg04.c-ctrip.com/images/Z80o180000013ulur1D76_C_180_180.jpg,M45****4304,4分,2021-02-12
景色不错，值得推荐，,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164648478.html,https://dimg04.c-ctrip.com/images/t1/headphoto/424/398/503/0386f569fd0d4b488ff41b64bbc5743b_C_180_180.jpg,_WeCh****138776,5分,2020-10-05
景区开发的比前两年好多了，道路和整体环境都有了很大改变，绿化很好，感觉夏天来会更好。,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165127984.html,https://dimg04.c-ctrip.com/images/0Z81y120008ckpn3z8D82_C_180_180.jpg,来之仙女系座,4分,2020-11-21
景色宜人，自驾游好去处，高速公路下道即是，很是方便，性价比高，有趣好玩，景色不错，总体超赞，湖光山色很是喜欢，值得拥有。,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165217395.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g6/M00/8B/3C/CggYtFbr8E2AU-neAACvKI0CKVw577_C_180_180.jpg,在路上,5分,2020-12-02
性价比高，景色不错，有趣好玩，总体超赞，空气清新，适合家庭出游，哈哈哈哈😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164855699.html,https://dimg04.c-ctrip.com/images/t1/headphoto/982/089/752/f8c7b21182c94524ac4df328fdc7b3dc_C_180_180.jpg,M33****4502,5分,2020-10-22
沙家浜作为爱国主义基地可以打100分 但是作为旅游景点要收100元门票还是有点贵 而且存在不少隐形消费 景色除了芦苇荡别具一格 其他景观做的有些蜜汁审美 性价比不高,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164958280.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,210****176,3分,2020-11-01
红色旅游的好地方，沙家浜作为常熟一大景区风景宜人，特色小吃也不错！,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165585732.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,妞妞80,4分,2021-01-21
"地方不错，风景可以。
对于风景无感的我们来说，还是稍微有些无聊了",https://gs.ctrip.com/html5/you/comment/detail/17461/11/165493208.html,https://dimg04.c-ctrip.com/images/Z80f0z000000nckl47EDC_C_180_180.jpg,断弦覆水,4分,2021-01-07
单从风景的角度来说，沙家浜景区还是不错的，就是门票价格有点高。,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165355606.html,https://dimg04.c-ctrip.com/images/headphoto/707/181/081/fc05e2b3f2854f33881a7f487775cda9_C_180_180.jpg,高山流水兮,4分,2020-12-21
爱国主义教育基地,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165969299.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g5/M08/7D/D8/CggYsFa8LaKAaTxDAACkuaA7Ktk799_C_180_180.jpg,开心的糖糖_2009,4分,2021-03-15
风景很好，不错,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165754911.html,https://dimg04.c-ctrip.com/images/t1/headphoto/857/872/237/edc9e981b00e436a8dcee595001d62fa_C_180_180.jpg,M30****1839,4分,2021-02-16
冬天风景一般,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165916122.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,203****867,4分,2021-03-08
环境优美，值得去玩。景色不错，有趣好玩，性价比高，,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165294225.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,159****6706,5分,2020-12-12
位于苏州常熟，很多人知道沙家浜都是因为阿庆嫂，这里是爱国主义教育基地，苏州市民可以办张休闲年卡就可以玩了，坐坐船游览一下。,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164480805.html,https://dimg04.c-ctrip.com/images/Z8090q000000gagjjF679_C_180_180.jpg,M15****345,3分,2020-09-19
走路的话可能后面就走不动了 电瓶车的话很棒,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165439883.html,https://dimg04.c-ctrip.com/images/Z80i12000000t8yd1B546_C_180_180.jpg,萌神阿梅,5分,2021-01-01
10.5去的，人不多，风景很不错，乘船排队很长就没有乘船,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164774748.html,https://dimg04.c-ctrip.com/images/0Z83612000879mnitC083_C_180_180.jpg,DU胖,5分,2020-10-13
一家休闲游玩，顺便爱国教育的好去处,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165324255.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,117****880,5分,2020-12-17
坐着手摇船🛶听着江南小调🎼畅游在芦苇荡中🎑非常惬意🤩还在美食一条街上逛吃喝逛吃喝😋品尝了当地的特色美食😍非常喜欢,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164784084.html,https://dimg04.c-ctrip.com/images/t1/headphoto/062/938/215/f5f05c77006946428867e3c0dae6f4eb_C_180_180.jpg,M25****0817,4分,2020-10-14
地方特色，民族文化。,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165442251.html,https://dimg04.c-ctrip.com/images/Z805170000012qean8726_C_180_180.jpg,武林高手大霞姐,5分,2021-01-01
干净，舒适，服务周到,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165353413.html,https://dimg04.c-ctrip.com/images/t1/headphoto/685/724/771/3cd584c18f744104b47d3f3d075d10e3_C_180_180.jpg,M31****8267,5分,2020-12-21
"作为爱国主义教学基地，淡季80元门票且不包括任何项目有些小贵，但1.4米以下儿童免大门票，停车场免费。

景区很大，没来过的检票后请拿一份导览图！

印象里沙家浜最出名的是芦苇荡和阿庆嫂了，体验芦苇荡需要乘船，有手摇船、机动船和好几种船可以选择，儿童半价，不清楚码头位置的就问工作人员，穿梭在芦苇从中很像杭州的西溪湿地。实景演出《芦荡烽火》讲的是阿庆嫂等村民保护新四军伤员和刁司令、日军斗智斗勇的故事，其中有经典的《智斗》唱段，这个演出是沙家浜的重头戏，出钱也要看，演员们的演技到位，阿庆嫂漂亮有气质！票价：成人50元，儿童20元，网购有优惠！还有一个《让子弹飞》我来的时候场地维护没有开放。

国防教育园挺大，有退役的歼6战机、坦克和一些高炮参观，沙家浜里最差劲的项目360VR也在这里，成人40元，儿童30元，里面是一个360环形的屏幕，戴上眼镜看，看出来是花的还看得头晕，比3D电影差劲太多，连孩子都不喜欢。

景区老街里有零食买，还有爊鸡等价格公道，味道也不错。还有从芦荡剧场往国防园线路上没有出口的标识，如能添加上可以顾及到没来过的。",https://gs.ctrip.com/html5/you/comment/detail/17461/11/154279199.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,hua****cj,4分,2018-04-06
没有小朋友休息地方,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165396878.html,https://dimg04.c-ctrip.com/images/t1/headphoto/424/398/503/0386f569fd0d4b488ff41b64bbc5743b_C_180_180.jpg,M23****6686,5分,2020-12-27
挺好的，周末游。,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165372097.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,jhfshh,5分,2020-12-23
环境真的很不错,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165522198.html,https://dimg04.c-ctrip.com/images/0Z803120008cxm2umCC58_C_180_180.jpg,Claire,5分,2021-01-11
可以可以可以,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165506952.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,M42****4644,5分,2021-01-09
有趣好玩，,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165405321.html,https://dimg04.c-ctrip.com/images/t1/headphoto/699/910/854/683dab66bb374136af9930ea204dfc7e_C_180_180.jpg,M35****818,5分,2020-12-28
风景还行！历史底蕴深厚、红色文化教育！地方很大、有很多不一样的区域！,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165312435.html,https://dimg04.c-ctrip.com/images/t1/headphoto/441/333/730/ffac788ed0594b848a0771564fe6a2ee_C_180_180.jpg,踏遍足迹,4分,2020-12-15
景区很大，空气很好，有很多芦苇荡，体验了手摇船，,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164929553.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,137****9791,4分,2020-10-29
环境和景色都不错的地方，值得一去的地方！,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164593689.html,https://dimg04.c-ctrip.com/images/Z80k0v000000k47x0A628_C_180_180.jpg,藏龙,5分,2020-10-02
沙家浜芦苇荡风景区位于明媚秀丽的江苏省常熟市阳澄湖畔，交通便捷，北离常熟市区10余公里，南达沪宁高速苏州、无锡互通40和50公里，东接常昆线至上海85公里，2003年建成的苏嘉杭高速公路在境内互通，205省道复线和锡太路与之相接，是长三角高速公路网的重要节点。,https://gs.ctrip.com/html5/you/comment/detail/17461/11/163518025.html,https://dimg04.c-ctrip.com/images/Z80616000000yxzg1287B_C_180_180.jpg,carolfeng,5分,2020-05-25
芦苇荡茂密，古建筑很有韵味，值得一去。,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164925050.html,https://dimg04.c-ctrip.com/images/Z80f14000000wyvt1DBC4_C_180_180.jpg,竟嘉,5分,2020-10-29
自然环境的沙家浜，环境保护措施很好,https://gs.ctrip.com/html5/you/comment/detail/17461/11/165075795.html,https://dimg04.c-ctrip.com/images/Z80h1d000001ehgsuB605_C_180_180.jpg,dinamama,5分,2020-11-15
里面的风景还行吧就是玩的项目收费这个不太好 划船三十一个人景色一般， 芦苇荡是真的没啥 不是本地人还是需要导游引导 边讲解边玩好点，里面的小吃街在装修 所以进不去,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164544760.html,https://dimg04.c-ctrip.com/images/Z80a0f0000007e9s0D510_C_180_180.jpg,M59****637,3分,2020-09-27
体验很好，老人半价优惠，空气清新宜人，休闲度假首选。,https://gs.ctrip.com/html5/you/comment/detail/17461/11/164831569.html,https://dimg04.c-ctrip.com/images/t1/headphoto/685/724/771/3cd584c18f744104b47d3f3d075d10e3_C_180_180.jpg,M13****051,5分,2020-10-19
