标题,标题链接,头像,user-detail__name,totalStarIcon1,resource_date
"地方太大了，早上8点进的门，坐里面的小车进去的，一个人来回30块钱，合理划算！建议进门一定要坐小车不然一天肯定来不及的。因为我们还坐船去另外个岛了，抉择失误，应该先去那个岛，避免排队很久，反正我们10点左右先看樱花，其实没啥樱花，都还没有来！光秃秃的太可惜了，只有几株才开，估计得4月初！！！坐船排队都排队了一个小时！坐船有海鸥，提前备面包，海鸥很可爱可以喂食，注意上去先抢楼上的船尾位置，因为海鸥会通过轮船的气流滑翔，所以船尾那一块的海鸥最多！到了岛上就一个步行街，叫天街，挺短的。里面可以吃碗面，上面爬爬山。挺安逸的。在岛上玩了3小时，坐船回去2点，再折回，坐车到门口都3点了。发现真的都2,3点了人那时候多的恐怖了，越迟肯定排队时间更久了，所以建议早点去",https://gs.ctrip.com/html5/you/comment/detail/1775/11/165980521.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g3/M08/3E/44/CggYG1aBCAGAAalJAADGh5fBDgk726_C_180_180.jpg,186****9992,5分,2021-03-17
在鼋头渚码头停了三艘仿制的帆船⛵️，可以让我们从船上领略太湖美丽风光。在冬日暖阳的照耀下太湖湖面犹如丝绸般轻柔平滑，更添一丝安逸。山色潋滟，水天之间，冬日鼋头渚太湖上最美的就是帆船在浩渺的太湖水域上盛大起航的样子。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165692896.html,https://dimg04.c-ctrip.com/images/Z8080z000000n8y2h2A73_C_180_180.jpg,亚亚头,5分,2021-02-08
"💖之前樱花季的时候来过，那个时候可太美了，所以最近这次来没有对风景有过高的期待，于是就把目光放在了鼋头渚的一些历史文化上。😜
〰
➡️去看了🔹摩崖石刻、🔹徐霞客的铜像，以及在🔹灯塔处远观了七桅帆船等，感觉我这些都是直男视角，女生感觉更喜欢拍照，但买了票进来，鼋头渚的文化底蕴也真的不应该被忽略。✨✨✨",https://gs.ctrip.com/html5/you/comment/detail/1775/11/165689014.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M01/4B/36/CghzflWeZuiAY6b9AADGIhg0-uE184_C_180_180.jpg,红粉飞飞521,5分,2021-02-07
鼋头渚山清水秀为太湖风景的精华所在。素有“太湖第一名胜。中华赏樱胜地”的美誉。无锡鼋头渚樱花谷内有3万多株。100多个品种樱花树，你想看的品种这里几乎都有。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165877608.html,https://dimg04.c-ctrip.com/images/Z80714000000x3l7l5830_C_180_180.jpg,博士小美女,5分,2021-03-03
在无锡的鼋头渚，就能近距离地坐游船欣赏到上千只红嘴鸥向我们扑来😘。在广阔的湖面上，只要游船开动，就🉑看到有上千只红嘴鸥跟着船尾的浪花盘旋、俯冲、捕食，场面壮观🌈，忍不住拿起手机拍照留念🤟。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165692787.html,https://dimg04.c-ctrip.com/images/Z80q0t000000ie98a6001_C_180_180.jpg,行摄人生路,5分,2021-02-08
夜樱第一天，樱花开了三分之一，下周末来应该是最好的时候，今天毛毛细雨，两个小时下来头发都湿了，搞了个五分钟的投影灯光秀，特别无趣，另外停车场莫名其妙，车牌系统扫码支付不了，保安让扫私人微信付的款，不知道是系统不好还是进了自己口袋。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/166001185.html,https://dimg04.c-ctrip.com/images/Z80t0m000000dex7c5BBF_C_180_180.jpg,zl5****241,4分,2021-03-20
门票很良心，很少有景区门票还包含景区内车船票的，5A级景区80元包含往返摆渡车，没想到船票还包含，赞👍景色不错，坐船到太湖仙岛十几分钟的路程一直有海鸥陪伴，景区内的横云饭店就中午开业，我们2点过去吃饭告知下班了，晚上还不开，没能吃上这个百年老字号的“太湖船菜‘’有点小遗憾,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165977741.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M06/5D/BB/CghzfFVeWd2ANuRtAAFs1k5zOGc221_C_180_180.jpg,118****600,5分,2021-03-16
鼋头渚的樱花盛开了，很美很漂亮，景色宜人，空气清新，自然、舒适，令人心旷神怡，流连忘返，适合拍照的好地方，性价比超高的。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165846701.html,https://dimg04.c-ctrip.com/images/Z806180000014r4pz3AE0_C_180_180.jpg,gz当地向导伊妹儿,5分,2021-02-27
"☀️太湖美，美就美在太湖水，这其中鼋头渚可谓是太湖最精华的部分，趁着立春已过，气温升高，我那颗出游的心早已迫不及待。
✨鼋头渚位于无锡西南郊的太湖之滨，三面邻水，因为它状如鼋头而称为鼋头渚，一路风景美如画。在雅致的江南兰苑，这里被清静无为的气息包裹着，兰花花色淡雅,香气浓郁，清而不浊，非常喜欢。
💧看到了一直想见到的震泽神鼋，神鼋有祈福纳祥的寓意，据说如能将硬币投到鼋的龙口中就会得到神鼋的佑护，春节期间还会再来，为自己为家人祈福，相信神鼋会带来好福气~",https://gs.ctrip.com/html5/you/comment/detail/1775/11/165675640.html,https://dimg04.c-ctrip.com/images/0Z81r120008ehsou035F6_C_180_180.jpg,阿拖施晓君,5分,2021-02-05
鼋头渚，是无锡的一个非常美丽的景点，在全国也非常有名，到这里来，现在的春花开得正旺，太湖三岛上更是春意盎然，荡漾在太湖之中，你会觉得江南的美景让你享受不完的幸福和滋润，虽然天气还有一些温良，但是心里边非常的舒畅，到这里来游览很惬意。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165995420.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M02/6D/62/CghzfFUltKKAQSurAAAXLASQf0w070_C_180_180.jpg,行摄九州,5分,2021-03-19
来无锡旅行，很久没有来鼋头渚了。门票提早一天买还有点优惠，85元，大门票还包了游船。近几年流行来无锡看樱花了，可惜我这次来早樱谢了还有些被前几天雨水打落，晚樱还没有开，只有花骨朵，最佳晚樱观赏期再过十天来。总算还找到了几株绽放的樱花树🌸🌸🌸，二月兰也开得盛，看看太湖，心旷神怡……这匆匆的春游一瞥，毕竟盛名在外，太湖佳绝处，毕竟在鼋头渚,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165972059.html,https://dimg04.c-ctrip.com/images/t1/headphoto/121/136/835/1230d19de729471380833339b6bf1eb4_C_180_180.jpg,Shanghai walker,5分,2021-03-15
鼋头渚，太湖北边的半岛，气候宜人，风景秀丽。在这里登高远眺，可以鸟瞰太湖美景。鼋头渚历史悠久，可追溯至南朝萧梁时期。这里也曾作为蒋介石的私家花园。3月中下旬来此，樱花满天，绿树成荫，十里芳径，不忍归去……堪称“无锡第一胜景”。还有我喜欢的二月兰，撒满山野。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165754174.html,https://dimg04.c-ctrip.com/images/1h666120008hhvqsj784F_C_180_180.jpg,熈,5分,2021-02-16
🌹 鼋头渚很大，有些小众的点往往会被忽略，却不容错过，比如江南兰苑，顾名思义就是品味兰花的地方，但这里却是整个鼋头渚中最脱俗最宁静的地方，正如兰花一样。江南兰苑是座栽培、观赏兰花为主的专类园，里面有许多不同种类的兰花，非常漂亮。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165690144.html,https://dimg04.c-ctrip.com/images/Z8070a0000004wvdz0956_C_180_180.jpg,麻小薯,5分,2021-02-07
"总体超赞，人流量很大，非常热闹
性价比高，门票非常优惠，需要提前预约。就是游船人数太多，最后放弃了，有点可惜。。。
有趣好玩，樱花树太漂亮了，只可惜很多樱花树还没盛开，有点可惜。和樱花树拍照片，太漂亮了",https://gs.ctrip.com/html5/you/comment/detail/1775/11/165966511.html,https://dimg04.c-ctrip.com/images/Z8090s000000hrxdrFB1E_C_180_180.jpg,leslie1956912,5分,2021-03-15
"鼋头渚，无锡太湖西北岸的一个半岛，因有巨石突入湖中，状如浮鼋翘首而得名。

鼋渚风光，山清水秀，为太湖风景精粹所在，故有“太湖第一名胜”之称。

著名诗人郭沫若诗赞：“太湖佳绝处，毕竟在鼋头”。",https://gs.ctrip.com/html5/you/comment/detail/1775/11/165563662.html,https://dimg04.c-ctrip.com/images/0Z816120008dyrcyz6689_C_180_180.jpg,小熊穷游攻略,5分,2021-01-18
🎈🎈🎈过年的时候来鼋头渚游玩，发现树上挂了好多灯笼，满满的过年气氛，还有牛元素的KT板，非常红红火火。🏮不少大红灯笼悬挂在景区的主干道的两侧，提升了节日的氛围，同时还集中布展了牛年的吉祥物和展牌，这些展牌，除了供我们打卡拍照之外，还能形成浓郁的节日氛围。🧧🧧🧧,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165702884.html,https://dimg04.c-ctrip.com/images/Z80l0t000000iq5z87A1C_C_180_180.jpg,朱桀的行走笔记,5分,2021-02-10
"❤️坐游轮去仙岛，是我今天游鼋头渚最为有趣的一段，此时正值红嘴鸥观赏季，站在游船的顶层，红嘴鸥跟在我们头顶盘旋，飞翔，时而高，时而低，时而快，时而慢，有的从天空中俯冲下来，在离湖面很近时，又扬起翅膀往空中飞去，观鸟赏鸟趣味十足。

🔸返程我们坐在游船的底层，看碧绿的湖水就像一个无瑕的翡翠，金色的阳光洒在湖面上，波光万道，微风吹过，湖面荡漾起一层又一层的涟漪，一圈一圈，一波一波向湖边荡去，我想这就是鼋头渚的魅力，美的让人着迷。",https://gs.ctrip.com/html5/you/comment/detail/1775/11/165682947.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M03/7A/2C/Cghzf1VwW8aAEcE4AACpkZ2V0m0688_C_180_180.jpg,何陈文,5分,2021-02-06
这次来鼋头渚赶在开园的时候，，进入以后有种包场的感觉，拍照观景的体验感都非常好。快到中午的时候人就渐渐多了起来了，人多也有人多的好处，乘船的时候大家一起喂红嘴鸥，那场面叫一个震撼呀！不用再羡慕云南昆明了，咋太湖的红嘴鸥观赏起来不比任何地方的差。友情提示，小面包要带够哦，红嘴鸥才会跟你走。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165682462.html,https://dimg04.c-ctrip.com/images/Z80s0x000000l0v2oC8BB_C_180_180.jpg,恩铭行摄记,5分,2021-02-06
鼋头渚景色很美很漂亮，春暖花开，现在是赏樱花的最佳时间，满山遍野的樱花，美极了，令人耳目一新的感觉，心旷神怡，趣味性强，拍照的好地方。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/166009484.html,https://dimg04.c-ctrip.com/images/Z806180000014r4pz3AE0_C_180_180.jpg,gz当地向导伊妹儿,5分,11小时前
每年一到樱花绽放之时，鼋头渚到处樱花缤纷，满树烂漫得犹如云似霞。走过樱花林，大池子对岸就是最著名的“赏樱阁”，园里最高的日式建筑。上至三层最高处，可以观赏到满山遍樱。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165887055.html,https://dimg04.c-ctrip.com/images/t1/headphoto/293/406/308/22631089f44a497495c005fce85f6a6f_C_180_180.jpg,香槟配红酒,5分,2021-03-04
春节前偶尔来到鼋头渚，朱红的福牛、灯笼布置得恰到好处，张灯结彩间，将景区装点的红火祥瑞又不喧宾夺主，想必春节时会很热闹，听说有居住证的外地职工春节提前预约即可免费。恰逢大量红嘴鸥远道而来，它们或盘旋上升，或俯冲点水，矫健灵动的身影仿佛蕴含着新的一年展翅高飞的吉祥寓意。而当它们静卧于水面缓缓游动，雍容闲雅的姿态又判若鸿沟。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165669686.html,https://dimg04.c-ctrip.com/images/Z8060l000000cucj19A15_C_180_180.jpg,彭博丫丫,5分,2021-02-04
🦶🏻踩鼋头，行大运，带着好彩头来到鼋头渚。无意中发现一处静谧之地——江南兰苑，石门匾额上题写有“江南兰苑””四个金字，江南兰苑就像是兰花一样，💐静静地在隐在鼋头渚一隅。走进庭院，简洁脱俗，把江南水乡的淡雅明快展现的淋淋尽致，整个建筑典型的江南园林🏯风格。院中的兰花，有的已经相继盛开，听说有180多种，赏兰🪴的好去处。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165662522.html,https://dimg04.c-ctrip.com/images/0Z80o120008c7d1u3653E_C_180_180.jpg,十三North,5分,2021-02-03
这是无锡必玩的地方，太湖之滨的鼋头渚。景区很大，我反正是不走路的，买了电瓶车票，先去鹿顶迎晖，塔上尽览湖光山色。再坐电瓶车去码头排队上船去仙岛，湖中最好的景色是江鸥，上了仙岛走了半圈凄风苦雨，再上船回码头，绕了湖边走了走。冬天还是太冷，好风景也顶不过刺骨的西北风。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/164521525.html,https://dimg04.c-ctrip.com/images/0Z845120008d2fssa1AC9_C_180_180.jpg,138****8336,4分,2020-09-24
来鼋头渚，坐船上太湖仙岛，岛上有浓浓的道教文化，峰顶上的天都仙府，半山腰上的天门天街，另外还有财神殿、灵宵宝阁、蟠桃瑶池、月老祠、太乙天坛等，而仙岛本身就处在烟波浩渺的太湖之中，有点像蓬莱仙境。🐝,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165688834.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,蓝湿,5分,2021-02-07
来无锡必游的景点之一，徒步需要点体力，太湖边的景色很美，乘船游览登岛需要留意时刻表。可惜不是春天来玩，要不就可以欣赏春花烂漫的樱花雨了。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165839206.html,https://dimg04.c-ctrip.com/images/zc05170000011gffv6AD5_C_180_180.jpg,自由风帆,5分,2021-02-26
景色不错，性价比高，有趣好玩，如果能晚一周来，估计是满山遍野的樱花，你想该有多么的美丽，尤其是在长春桥一带，水中樱花🌸，夜樱开放，是一个怎样的美好夜晚！,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165952947.html,https://dimg04.c-ctrip.com/images/headphoto/066/519/440/b0f6a117b497464ebcb99dd608398e51_C_180_180.jpg,chenfeihua,5分,2021-03-13
"无锡🍁当地有句俗话：踩踩鼋头，万事不愁！🌆
寓意就是🧨新的一年，今天来到鼋头渚，踩上鼋头希望沾沾🍀好运。
鼋头渚是太湖北部的一处⛰️半岛，因形似浮鼋翘首而得名，🌈有“太湖第一名胜”之称。
岛上⛰️有诸多古迹🏮和旧时名流显贵所建的私家🌲园林。在景区内既可以游览园林群，也可🚢泛舟太湖，体会郭沫若👍所赞“太湖佳绝处、毕竟鼋头渚”的意境。春节期间，在太湖赏🐦红嘴鸥，兰苑赏兰花🌹是鼋头渚景区应季的游玩亮点。",https://gs.ctrip.com/html5/you/comment/detail/1775/11/165699336.html,https://dimg04.c-ctrip.com/images/0Z84z120008cg9kkvE3CC_C_180_180.jpg,首席造梦师,5分,2021-02-09
午后才来鼋头渚一游，温暖恬逸的天气烘托着春节的气氛，灿红夺目的灯笼仿佛将空气也染得欢快热情起来，使人心情格外愉悦，开始期待春节的到来。接近游玩结束时看到了鼋头渚的夕阳，湖面波光粼粼，由绚丽的流金逐渐转为热烈的丹红、静谧厚重的暗红，美不胜收。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165670544.html,https://dimg04.c-ctrip.com/images/Z80r0y000000lx8kqCFB8_C_180_180.jpg,小墨视界,5分,2021-02-04
闲来无事来鼋头渚一游览，之前只是注重看太湖和红嘴鸥，这次探索了一下人文景点。广福寺为“南朝四百八十寺”之一，位于山间隐秀之地，环境清幽，禅舍错落有致，钟声与吟诵凝聚着佛学的深邃底蕴。火红的春节装点让广福寺多了几分分福韵，在佛前为新年祈福，吃一碗素面，让五感与心绪皆与这佛韵交融，便有吉运将至的安然圆满感。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165668237.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M07/44/19/CghzgVSS6BOAUa6HAAEHat8lBLk630_C_180_180.jpg,Chen浩文,5分,2021-02-04
"之前来鼋头渚更多欣赏太湖水韵，看樱花🌸🌸🌸，这次趁着春节将至，探索了一下岸上的人文景观，虽说少了一份樱花时的热闹，但也多了一份清幽！
江南风格建筑星罗棋布，横云山庄、充山隐秀、江南兰苑等皆属隐逸佳境，或因亭阁轩榭、小桥流水而显优雅，或因古树名木、人迹罕至而归自然，或因姹紫嫣红、清雅脱俗而得气韵。
临近春节，鼋头渚随处可见的灯🏮笼、福🧧字等传统文化元素与景点相得益彰，一种独特的祥瑞氛围蔓延开来。
🚗 无锡市滨湖区鼋渚路1号",https://gs.ctrip.com/html5/you/comment/detail/1775/11/165667199.html,https://dimg04.c-ctrip.com/images/Z80p0u000000isjz696D4_C_180_180.jpg,PIXONE,5分,2021-02-04
太湖樱花在灯光映衬下愈加多姿多彩。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/166010628.html,https://dimg04.c-ctrip.com/images/t1/headphoto/293/406/308/22631089f44a497495c005fce85f6a6f_C_180_180.jpg,liminbb,5分,3小时前
"【性价比】非常高，门票非常优惠，很满意
【景色】非常漂亮，景区很大，樱花非常漂亮太爱了，可以在樱花树下拍美美的照片
【趣味】非常好玩",https://gs.ctrip.com/html5/you/comment/detail/1775/11/165966380.html,https://dimg04.c-ctrip.com/images/Z8090s000000hrxdrFB1E_C_180_180.jpg,leslie1956912,5分,2021-03-15
"👍🏻最美鼋头渚，来过一次我就爱上这里。这里的确是太湖最精华的地方，山清水秀，浑然天成，湖光山色，秀色可餐，不愧有着“太湖第一名胜”之称。

😊正值红嘴鸥观赏季，随处可以看到小精灵的身影，坐轮船去往太湖仙岛，小精灵跟随着轮船翩翩起舞，这里的红嘴鸥早已习惯了游客观赏，经常盘旋在我们头顶，非常有趣~",https://gs.ctrip.com/html5/you/comment/detail/1775/11/165659497.html,https://dimg04.c-ctrip.com/images/Z80b0s000000hywov5C2F_C_180_180.jpg,添喜lucklily,5分,2021-02-02
"寻找无锡最美的地方，在鼋头渚我找到了答案。太湖佳绝处，毕竟在鼋头。打卡无锡最美的景点，果然名不虚传。湖光山色，水天一线，帆影点点，壁纸般的风景✌️
在鼋头渚还看到了冬日的小精灵，从西伯利亚远道而来的红嘴鸥，最佳观鸟点在太湖游船码头开往太湖仙岛的游船上，最好选择上午，这时的红嘴鸥正是饥饿觅食之时，拿着面包，逗鸟、喂鸟、赏鸟非常有趣🐦🤪",https://gs.ctrip.com/html5/you/comment/detail/1775/11/165659352.html,https://dimg04.c-ctrip.com/images/Z80f0m000000dj28zA048_C_180_180.jpg,冷月印记,5分,2021-02-02
万浪桥在广福寺东山坡下，下山途中一眼就能望见。在鼋头渚沿湖一侧，还有一处芦苇丛生的水湾。大风起时，能将湖水卷起万千巨浪，从远处滚滚而来，拍打湖堤，像漫天雪花一样飞扬，而这座被拍打的石桥，就叫万浪桥。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165692870.html,https://dimg04.c-ctrip.com/images/Z80p0a0000004gcgj00DF_C_180_180.jpg,唐伯虎2012,5分,2021-02-08
记得18年去的时候门票要一百多，车子也不能开进景区门口，停在外面停车场不需要收停车费，现在景区门票便宜啦，车子能开进景区但是收一整天15块的停车费，还是很合理的这样可以少走好多路。总之值得一去,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165976244.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,136****8591,4分,2021-03-16
三年前我们去了无锡太湖鼋头渚景区2021年的夜赏樱花，将在3月夜话樱鼋、幻樱之夜等活动，展现一场全方位、多层次的视听盛宴，邀请您与樱花仙子共舞，沉醉在夜之美景中。身着国潮服饰的美娇娘舞动跳跃，翩然起舞，带你走进不一样的鼋渚风情。,https://gs.ctrip.com/html5/you/comment/detail/1775/11/165948633.html,https://dimg04.c-ctrip.com/images/Z80o0o000000f9i879058_C_180_180.jpg,小猫的老家,5分,2021-03-13
"快过年啦！这次来无锡鼋头渚景区发现已经的充满了年味，景区的售票处、餐厅、酒店等场所都挂上了高高的大红灯笼，十分有春节的氛围。🏮🏮
穿过太湖佳绝处牌坊，红彤彤的灯笼和福牛🐮、爆竹🧨烘托出祥瑞安逸的春节氛围，感觉年味更浓了。登上游轮，此时正值红嘴鸥观赏季，在游轮二层，看红嘴鸥一路环绕追逐，轻歌曼舞，非常有趣。😙😙",https://gs.ctrip.com/html5/you/comment/detail/1775/11/165688041.html,https://dimg04.c-ctrip.com/images/Z8030m000000dda36204C_C_180_180.jpg,小小小苔藓,5分,2021-02-07
