标题,标题链接,头像,user-detail__name,totalStarIcon1,resource_date
"【景色】
【趣味】
【性价比】好",https://gs.ctrip.com/html5/you/comment/detail/115503/11/165949010.html,https://dimg04.c-ctrip.com/images/Z80v160000010hcrx28DE_C_180_180.jpg,Annie绱,5分,2021-03-13
景区。有典型的古镇风味。景区的商业气息不是很浓厚。民宿的装修。功能齐全。干净。民宿的。性价比。有待于提高。景区工作人员的态度。真的不敢恭维。,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165841853.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,春江花月夜tq,5分,2021-02-26
超值的一次选择👍我定的是76元的特惠标准房，看评价说环境不错，真的是个很优雅的地方，（后面两张房照）虽小很干净整洁，都比较满意的，后来老板又帮我升级了，前面三张图，房间大了，还有玻璃的天窗，棒极了，周边的环境很美！老板是位有心思之人，布局舒适，换个季节来是更好的享受,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165449655.html,https://dimg04.c-ctrip.com/images/t1/headphoto/699/910/854/683dab66bb374136af9930ea204dfc7e_C_180_180.jpg,PAN232323,5分,2021-01-02
同里镇，江南六大古镇之一，同里旧称“富土”，唐初改为“铜里”，宋时将旧名拆字为“同里”。始建于宋代，截至2015年已有1000多年历史，是中国水乡文化古镇。同里镇位于苏州市吴江区，距苏州市市区18公里，距上海80公里 。同里面积33公顷，为五个湖泊环抱，由49座桥连接，网状河流将镇区分割成七个岛。古镇镇内家家临水，户户通舟；宋元明清桥保存完好。1982年成为江苏省最早也是唯一将全镇作为文物保护单位的古镇。1995年被列为江苏省首批历史文化名镇。1998年水乡古镇和退思园被列入世界文化遗产预备清单。,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165409555.html,https://dimg04.c-ctrip.com/images/Z80815000000xr1wy2778_C_180_180.jpg,蕙质兰心蕙质兰心,5分,2020-12-28
"从繁华摩登的魔都大上海时空穿梭来到山清水秀的同里水乡，慢慢品着龙井听着苏州评弹，仿佛时间慢下来了……
同里古镇属于江苏省苏州市吴江区，位于太湖之畔，紧靠市府所在地。 古镇以小桥流水人家的格局赢得“东方小威尼斯”的美誉，现存有退思园、耕乐堂、环翠山庄等园林和古建筑，于2010年被国家旅游局评定为国家5A级旅游景区，曾获“2018中国品牌旅游景区TOP20”称号。",https://gs.ctrip.com/html5/you/comment/detail/115503/11/165393590.html,https://dimg04.c-ctrip.com/images/Z80i0c00000062f831AB3_C_180_180.jpg,D23****498,4分,2020-12-26
"基本来说，想要深度游玩门票上的9个景点，一天根本不够，所以古镇也是比较人性化，第一天买了票后可以在售票点盖个章（需持身份证），这样第二天就可以进入古镇，并且把第一天没看完的景点继续看完。

关于9个景点的质量，基本可以按照门票上的排列依次递减，“退思园”、“珍珠塔”、“罗星洲”最为经典，“王绍鏊纪念馆”、“松石悟园”相对鸡肋。",https://gs.ctrip.com/html5/you/comment/detail/115503/11/165267594.html,https://dimg04.c-ctrip.com/images/Z80h0z000000niap0B56D_C_180_180.jpg,mlk_2008,5分,2020-12-09
不错的地方，就是门票太贵了。要100，甪直不要钱,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165911451.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,M26****767,5分,2021-03-08
同里位于江苏省苏州市的吴江区，是江南六大名镇之一，始建于宋，时至今日已有千年的历史。古镇内河流纵横交错网状分布，家家户户临水通船，由于历史上这里少遭灾祸，镇上的旧时建筑保存完好，整个古镇保持着古朴错落的精致结构，每一步景都似一幅水墨画。冬日里的同里别有一番味道，清冷的气温使古镇显得愈发宁静平和，石板砖瓦间仿佛较之其他季节更多了一分庄重苍劲，这是一个使人能静下心来在这里寻故事、听故事的季节，却又有午后和煦温暖的阳光、水边小店中热气腾腾的桂花酒酿，暖进人心。,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165279528.html,https://dimg04.c-ctrip.com/images/t1/headphoto/295/828/780/6e6c2151ed65497c850945d5d2b702ae_C_180_180.jpg,红色利物浦1985,5分,2020-12-10
"同里古镇是这两年比周庄要火的地方，古镇不大，里面还有很多的居民居住，所以古镇在早晨7点前和晚上5点后都是不收门票的，可以自由进出，不过不买门票的话里面的景点是没法进去看的，有点可惜了。古镇晚上的夜景很漂亮，在里面随意转转，一边是商业区的热闹，一边是居民区的安静，对比很强烈。清晨在河边散步，感受一下南方水镇的安逸，烦躁的心情慢慢的平静下来了，适合发呆的地方。
【景色】",https://gs.ctrip.com/html5/you/comment/detail/115503/11/164273564.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g3/M09/A7/F7/CggYGlXsJtKAAeC7AAAoxNAvwPs349_C_180_180.jpg,110****885,4分,2020-08-28
"最美苏州 ｜ 惬意的同里古镇 

不同于别的古镇 同里多了一份烟火气

🌈 老屋 旧宅 青石板路 江南水乡 
退思园 一定要去看看
古镇里有好多小饭馆 都是依着河的 
找了酒坛子饭桶吃了一顿 味道不错 
往外走红灯绿酒 一条酒吧街 里面有驻唱歌手 

🌈 因为古镇里面是有居民住的 
所以早七点之前 晚5点之后 可以随便进 

如果可以尝试着乘坐一次这里的小船 
悠悠荡荡 感受慢生活

💚💜🧡💙❤️💛🤍
建议不要住超过一个晚上 一天就可以逛完 
古镇还是适合悠闲一点 走走停停 
看看水乡美景",https://gs.ctrip.com/html5/you/comment/detail/115503/11/163786589.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g5/M01/8D/29/CggYsVa_ONiAHiAwAADm4YeZbR8689_C_180_180.jpg,不会飞的瘦鸽子Zoe,5分,2020-07-07
江南六大古镇之一，环境优美、幽静、惬意，非常值得前往。,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165729561.html,https://dimg04.c-ctrip.com/images/0Z82h120008beujs72058_C_180_180.jpg,野鹤Wil,5分,2021-02-14
体验江南水乡，小桥流水，非常闲适。退思园最有意思，可以细品。另外打call的是南园茶社，一杯茶，一晚五香豆，一场评弹，一次游行！景色不错，性价比高，,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165849051.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M06/44/DB/CghzflUksPWAcGu1AAChS_Kfm2I173_C_180_180.jpg,jjzz,4分,2021-02-27
"1、酒店环境整洁，房间布局堪称完美，优雅又不失情调，服务周到，让人无比舒心。给我营造了一种家的感觉，无论大处到小处都是那么无懈可击，价格也很合理。
2、这家酒店的服务员个个彬彬有礼，热情周到，酒店装修的富丽堂皇，一般人是不愿进去的。
3、酒店各色闪亮霓虹灯让整城市流光溢彩、神采飞扬些高档酒店灯火通明面定推杯换盏意醉休些写字楼玻璃幕墙变巨显示屏切换着同广告画面与标语",https://gs.ctrip.com/html5/you/comment/detail/115503/11/165879715.html,https://dimg04.c-ctrip.com/images/zc0e170000011go8z7956_C_180_180.jpg,安崎陈,5分,2021-03-03
疫情期间去的景区，景区百姓生活气息重，有当地的味道。随处坐下来，静静享受一份宁静惬意。购买通票，有几处景点都可以进去参观，非常值得去看看！,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165295783.html,https://dimg04.c-ctrip.com/images/Z80k0z000000mlmcpFEEA_C_180_180.jpg,320****926,5分,2020-12-13
"【景色】江南水乡，鱼米之乡，小桥流水。
【趣味】道路窄窄，房屋矮矮，飞檐翘角。
同里古镇名人倍出，范烟桥、金国宝、严宝礼、费巩、冯新德……",https://gs.ctrip.com/html5/you/comment/detail/115503/11/165688130.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M06/96/A5/CghzfFVjgMOAKQZ7AADHxq99R18341_C_180_180.jpg,熙熙攘攘,5分,2021-02-07
江南六大古镇个个都不一样，每一个古镇都值得流连忘返，游览在古镇中，你会觉得世界时间都停止了，一片天空只为你一个人静静开放。,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165865993.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,海南岛主,5分,2021-03-01
"和朋友一起去的，门票有点小贵， 风景和所有古镇大同小异，因为不是节假日，游客不多，那个小岛上有
座寺庙，不烧香许愿的话可以不去",https://gs.ctrip.com/html5/you/comment/detail/115503/11/165449772.html,https://dimg04.c-ctrip.com/images/Z8020p000000fth7h77A4_C_180_180.jpg,m09****53,5分,2021-01-02
始建于宋代的同里古镇，位于苏州市吴江区的太湖之畔，距苏州市区18公里，是江南六大古镇之一，也是江苏省最早且唯一将全镇作为文物保护单位的古镇。以“小桥、流水、人家”著称的同里，人文荟萃，物华天宝，四面环水，五湖环抱，是我国江南水乡风貌最具代表性的城镇，有“东方小威尼斯”之美誉,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165948338.html,https://dimg04.c-ctrip.com/images/headphoto/001/005/092/474fe8225c094569aaa4d19adb3591b2_C_180_180.jpg,hayse1226,4分,2021-03-13
杨臣刚《老鼠爱大米》、唐磊《丁香花》、欧得洋《孤单北半球》、郑源《包容》《为什么相爱的人不能在一起》《我不后悔》《别说我的眼泪你无所谓》《爱情里没有谁对谁错》《不要在寂寞的时候说爱我》《爱情码头》《当我孤单的时候还能抱着你》《怎么会狠心伤害我》《难道爱一个人有错吗》《一万个理由》、欢子《得到你的人却得不到你的心》《伤心的时候可以听情歌》《原谅我一次》《秋天的风》《痛彻心扉》《好聚好散》《心痛2009》、六哲《如果没有他你会爱我吗》《多情的人总被无情的人伤》《错错错》《被伤过的心还可以爱谁》、冷漠《小三》《看透爱情看透你》、张栋梁《当你孤单你会想起谁》、黑龙《回心转意》《新回心转意》、安琥《天使的翅膀》、陈楚生《有没有人告诉你》、海明威《老人与海》、东来东往《忘了怎么哭》《别说我的眼泪你无所谓》、徐誉滕《等一分钟》《做我老婆好不好》、张栋梁《北极星的眼泪》、李圣杰《痴心绝对》、马天宇《该死的温柔》、阿木《有一种爱叫做放手》、小刚《寂寞沙洲冷》《黄昏》《我的心太乱》《男人海洋》、张振宇《不要再来伤害我》、王冰洋《飞舞》、希雅《心醉》、庞龙《两只蝴蝶》《杯水情歌》《吹眼睛》《我的家在东北》、,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165891000.html,https://dimg04.c-ctrip.com/images/t1/headphoto/164/424/952/04eab99bd26f47acadef4fd3f95b9f37_C_180_180.jpg,2021新开始,5分,2021-03-05
现在是吃麦芽饼的季节，快到同里来玩吧，,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165982605.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,gracecwf,5分,5小时前
同里镇位于苏州东南18公里，是江苏省目前保存最完整的水乡古镇之一，五A级景区。江南六大古镇之一，在苏州市吴江区古运河边。始建于宋代，至今已有1000多年历史，是名副其实的江南水乡文化古镇。,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165864017.html,https://dimg04.c-ctrip.com/images/Z80s0h0000008wsqsE87C_C_180_180.jpg,小飞鱼拉拉,4分,2021-03-01
典型的江南水乡，很有江南的味道，坐个小船游览一圈很不错，其他的展览馆我觉得没什么好看的，还是在镇里走走不错,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165762870.html,https://dimg04.c-ctrip.com/images/t1/headphoto/757/757/889/3b86691007a54fe684f07e198432d09b_C_180_180.jpg,M37****612,4分,2021-02-17
"客栈老板人真的好好，给我们一种很温馨的感觉。不但帮我们安排路线，而且还亲自打电话帮我们询问价格。而且为了避免我们去玩相同类型的景点，老板还跟我们说了很多哪些地方比较好玩，哪些地方不需要去，最重要的是还很细心的告诉我们旅行中的注意事项，真的很为我们着想。早上会告诉我们哪里吃早餐，晚上还会等我们回来，真的给我们一种家的感觉。房间很干净，交通也很方便。推荐的饭店真的很给力延河而坐同里最好的位置。🐟蟹都是活的，真的很不错。

点赞

转发

收藏

点击展开全文

热门回复
添加回复 · 打开App
该帖来自小组：

三亚懒人客栈

1 个成员

加入
查看更多热门讨论 · 打开App
广告


豆瓣
免费下载 Android 客户端",https://gs.ctrip.com/html5/you/comment/detail/115503/11/165085479.html,https://dimg04.c-ctrip.com/images/0Z84g120008a0tdquCF95_C_180_180.jpg,_WeCh****721696,5分,2020-11-16
客栈位置非常好，闹中取静，离每个景点都很近，游玩起来太方便了。房间布置的很有特色，温馨又干净，卫生间无异味，客厅还可以自己泡茶，都是免费的上好的茶叶。老板人很好，一看就是有文化有品位的中年男人，和他聊天可以得到很多的信息，下次来肯定还住这里！极力推荐！景色不错，值得推荐，体验很好，有趣好玩，,https://gs.ctrip.com/html5/you/comment/detail/115503/11/164732682.html,https://dimg04.c-ctrip.com/images/t1/headphoto/903/173/918/eb4b7bea9720440dac09eab89328ab00_C_180_180.jpg,_WeCh****48069,5分,2020-10-10
同里古镇，来苏州必须要去的地方，小桥流水人家，阴雨下漫步在古镇上，别有一番味道。虽然拍不好照片，但是也是很开心，很值得。,https://gs.ctrip.com/html5/you/comment/detail/115503/11/164520577.html,https://dimg04.c-ctrip.com/images/0Z81t1200082u6o8l2D4D_C_180_180.jpg,小小小破孩Lj,5分,2020-09-24
同里，算是真正的旧时江南、醇正水乡。这里水多桥多，明清建筑多，名人雅士多。同里有独到的一面，气质散漫，看似保守，骨子里则自信。同里也有智慧的一面，后现代的结构，却又动静结合,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165790781.html,https://dimg04.c-ctrip.com/images/Z80s0h0000008wsqsE87C_C_180_180.jpg,小飞鱼拉拉,4分,2021-02-20
苏州有那么多的古镇，同里古镇也是排列前几的，有古建筑，园林面积也是很大，又不知道去哪个古镇的可以参考下同里古镇哦~景色不错很棒~,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165747621.html,https://dimg04.c-ctrip.com/images/t1/headphoto/164/424/952/04eab99bd26f47acadef4fd3f95b9f37_C_180_180.jpg,M22****9930,5分,2021-02-15
有待改进，性价比低，可玩性低，景色一般，个人感觉古镇更适合晚上游玩，白天缺少了一种蕴味，推荐珍珠塔圆和退思园，其他很一般,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165967797.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,M20****165,3分,2021-03-15
总体超赞，性价比高，有趣好玩，景色不错，,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165778868.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,D24****14,5分,2021-02-18
很好的地方。有趣好玩，第一次带着爸妈来同里。发现交通方便了很多，直接地铁可以到达，下来直接有接驳公交，很是方便。小桥流水，江南景象，生活安逸悠闲，幸福指数很高。,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165519244.html,https://dimg04.c-ctrip.com/images/t1/headphoto/136/299/437/649eb217e3e54746b7a53b8665e14b00_C_180_180.jpg,牵着猫逃跑3342-,5分,2021-01-11
二刷同里古镇。小镇原名“富土”，经江南才子的拆分成了“同里”，没了张扬骄傲，多了水乡的韵味绵长。含蓄的名字、温婉的人家、柔美的时光，在低吟，在浅唱，在向你讲述一个冬日里的温柔乡。冬日里的同里别有一番味道，清冷的气温使古镇显得愈发宁静平和，石板砖瓦间仿佛较之其他季节更多了一分庄重苍劲，这是一个使人能静下心来在这里寻故事、听故事的季节，却又有午后和煦温暖的阳光、水边小店中热气腾腾的桂花酒酿，暖进人心。,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165255489.html,https://dimg04.c-ctrip.com/images/t1/headphoto/295/828/780/6e6c2151ed65497c850945d5d2b702ae_C_180_180.jpg,红色利物浦1985,5分,2020-12-07
"位置：南园茶社位于同里古镇南门入口不远，这篇区域也是整个同里古镇相对餐饮价格比较低的位置，当地人爱吃的糕点来军点心铺也在不远，茶社门口还有镇里为数不多的烧烤酒吧。
价格：包含了同里的门票，南园茶社的下午茶（每位一碗茶，红茶或绿茶，一碟瓜子，一片袜底酥），还有每天下午2点至4点的评弹表演。可说是很超值了。
整个同里古镇，还是挺大的，当日逛起来比较累，作为一个慢生活的地方，最好还是可以住一宿，感受一下同里的清晨和日暮，喝杯茶，聊聊天，在河边找个家常小馆子吃两个家常菜，就很舒服惬意。",https://gs.ctrip.com/html5/you/comment/detail/115503/11/164688850.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,张老师永远18岁,5分,2020-10-07
相比于周庄商业化过重 同里既不冷清又适合游玩。总体超赞，有趣好玩，性价比高，景色不错，基本上一天半就可以全部玩完了 推荐去,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165914603.html,https://dimg04.c-ctrip.com/images/0Z82z120007e57k4p3D21_C_180_180.jpg,M41****5161,5分,2021-03-08
同里镇位于苏州市吴江区，距苏州市市区18公里，距上海80公里 。同里面积33公顷，为五个湖泊环抱，由49座桥连接，网状河流将镇区分割成七个岛。古镇镇内家家临水，户户通舟；宋元明清桥保存完好。,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165026496.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,zhangfeifei,5分,2020-11-09
挺不错的一个江南小镇，吴江区离苏州市区最近的水乡古镇。商业化程度也不算厉害，民宿比较多，很有地方特色。景色不错，有趣好玩，性价比高，总体超赞，不错,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165819443.html,https://dimg04.c-ctrip.com/images/zc05170000011gffv6AD5_C_180_180.jpg,芫荽味滴猪,5分,2021-02-23
很可以的，总体超赞，景色不错，有趣好玩，去的时候是雨天，很有感觉,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165561029.html,https://dimg04.c-ctrip.com/images/t1/headphoto/057/777/943/0b93f8268d5546308915f4f9fcaa9483_C_180_180.jpg,M33****8142,5分,2021-01-17
同里，很值得一去！这里商业化气息比较乌镇周庄要好得多，路边随处可见原住居民，老爷爷老奶奶坐在自家门前晒暖，小狗狗小猫咪也在晒晒太阳，店家售卖的东东也不贵。坐着摇橹船晃晃悠悠，惬意的生活,https://gs.ctrip.com/html5/you/comment/detail/115503/11/164866482.html,https://dimg04.c-ctrip.com/images/t1/headphoto/463/352/613/9d877effaa3d4bd0b951bb4c60209b3b_C_180_180.jpg,大暑大暑,5分,2020-10-23
一个冬天晚上五点一过就很萧条的古镇 感觉没有发展起来啊 有点可惜了,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165876494.html,https://dimg04.c-ctrip.com/images/Z80u170000010qzwdFD74_C_180_180.jpg,戴戴戴小喵,3分,2021-03-03
有特色的江南水乡，江南六大古镇之一，江苏所有古镇中综合体验最好的古镇。同里古镇比其它以沿河古街和小园林为主的古镇多了看湖景的湖中岛罗星洲。,https://gs.ctrip.com/html5/you/comment/detail/115503/11/164943505.html,https://dimg04.c-ctrip.com/images/t1/headphoto/295/828/780/6e6c2151ed65497c850945d5d2b702ae_C_180_180.jpg,M28****8366,5分,2020-10-31
典型江南古镇和园林适合人少的时候来晒太阳散步吃农家菜。,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165795751.html,https://dimg04.c-ctrip.com/images/headphoto/767/706/347/c6065e67a744422a9ad7b523dcfefd47_C_180_180.jpg,Tschus,4分,2021-02-20
六大古镇中唯一没有去过的古镇，国庆长假期间去了一趟，果然很不错。退思园、耕乐堂、珍珠塔的园林建筑都很棒。罗星洲去的人不多，但是气场很好，值得推荐。就是携程购票送的酱忘记拿了。,https://gs.ctrip.com/html5/you/comment/detail/115503/11/164680933.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,刘颋,5分,2020-10-07
小桥流水人家，巷里深藏曾经的繁华，祥和安静的江南古镇,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165783676.html,https://dimg04.c-ctrip.com/images/t1/headphoto/724/518/802/e201a429d7a54f72ade0df32a3d59b2f_C_180_180.jpg,道无常形,5分,2021-02-26
个人感觉蛮不错的，里面的景点也挺多，内容很丰富，里面的内容基本都不收费,https://gs.ctrip.com/html5/you/comment/detail/115503/11/164584340.html,https://dimg04.c-ctrip.com/images/0Z85t120008chpnuq0DFC_C_180_180.jpg,M25****7588,5分,2020-10-01
"我是一个人来的 
感受到了小桥流水人家
很舒服的感觉",https://gs.ctrip.com/html5/you/comment/detail/115503/11/165480863.html,https://dimg04.c-ctrip.com/images/t1/headphoto/272/077/772/76b262d0cc24492abc5c6784c903c2ab_C_180_180.jpg,M25****9595,5分,2021-01-05
确实是如诗如画的江南水乡风光，让人流连忘返。,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165882346.html,https://dimg04.c-ctrip.com/images/t1/headphoto/164/424/952/04eab99bd26f47acadef4fd3f95b9f37_C_180_180.jpg,大头,5分,2021-03-04
很有特色的一个古城小镇，虽然名气没同里大,https://gs.ctrip.com/html5/you/comment/detail/115503/11/165948308.html,https://dimg04.c-ctrip.com/images/t1/headphoto/164/424/952/04eab99bd26f47acadef4fd3f95b9f37_C_180_180.jpg,大头,5分,2021-03-13
