标题,标题链接,头像,user-detail__name,totalStarIcon1,resource_date
瘦西湖原名保障湖但其实不是湖，而是一条河，河边一座落了清乾隆年间，因扬州的盐业兴盛，不少盐商就在河东西岸兴建起许多亭台楼阁。乾隆元年（1736），钱塘（杭州）诗人汪沆慕名来到扬州，在饱览了这里的美景后，与家乡的西湖作比较，赋诗道：“垂杨不断接残芜，雁齿虹桥俨画图。也是销金一锅子，故应唤作瘦西湖。”诗中描述了瘦西湖一带的景致与繁华，在诗人眼中，扬州和杭州一样，市井繁荣，故称“销金锅子”，并通过与杭州西湖的对比，认为瘦西湖之名确实形象而贴切。门票100元，有点小贵，但扬州是个小地方，体验江南水乡小桥流水，美好生活的好地方。,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165777985.html,https://dimg04.c-ctrip.com/images/Z80c060000001g4632785_C_180_180.jpg,小菊花108,4分,2021-02-18
"秋菊来扬州
看了看青瓦 柳树🌲海棠花🌸
吃了吃很多很多的大包子和新鲜小龙虾🦞
逛了逛古城 夜市
游了游瘦西湖 划了划小船 🚣‍♂️
秋菊很开心🥰",https://gs.ctrip.com/html5/you/comment/detail/1891/11/166012330.html,https://dimg04.c-ctrip.com/images/Z80hhk124dwdpeoa83E20_C_180_180.jpg,M25****7698,5分,20小时前
真是名不虚传啊，太美了！尤其是在一个春光明媚的天气里，瘦西湖把它的景致更是体现的淋漓精致！好天，好景，当然就是好心情！赞！,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165821409.html,https://dimg04.c-ctrip.com/images/Z80d0e00000074ph40AB3_C_180_180.jpg,快乐鱼仙,5分,2021-02-23
二十四桥明月夜，玉人何处叫吹箫。来到瘦西湖，当然要欣赏一下美丽的五亭桥，这个五亭桥和杭州的曲院风荷里也有一个类似的五亭桥，基本是差不多的造型，这是瘦西湖景区最具有风景代表性的一个建筑，而且还有瘦西湖的游船也很有意思。,https://gs.ctrip.com/html5/you/comment/detail/1891/11/166013776.html,https://dimg04.c-ctrip.com/images/headphoto/425/574/648/a5c712d906684b4a854f86ac4c521f35_C_180_180.jpg,selma1982,5分,17小时前
原名保障湖，位于江苏省扬州市城西北郊，总面积2000亩，水上面积700亩，游览区面积100公顷。清乾隆年间，扬州的盐业兴盛，瘦西湖由于年长日久，湖心淤塞，盐商便出资疏浚，并在东西岸兴建起许多亭台楼阁。,https://gs.ctrip.com/html5/you/comment/detail/1891/11/166004948.html,https://dimg04.c-ctrip.com/images/Z80714000000x3l7l5830_C_180_180.jpg,博士小美女,5分,2021-03-20
第一次在网上购了一张老年优惠门票，说真话瘦西湖景区门票也就值30元，国内景区的门票价格真的是太贵。初四去景区游玩人已经很多，在网上买票后只要凭手机付款二维码就可以直接进公园，不用再去换票和检票，非常方便快捷。,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165774278.html,https://dimg04.c-ctrip.com/images/Z80n0f0000007dbkc1192_C_180_180.jpg,139****8522,5分,2021-02-18
烟花3月下扬州，虽然还没有到农历的3月，但依然是春色满园关不住，瘦西湖确实挺美的，虽然景点不大，但是里面的各种建筑物和植被很明显，确实是有历史的痕迹，也非常的精致，就是相比之下门票显得价格高了点,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165963462.html,https://dimg04.c-ctrip.com/images/t1/headphoto/295/828/780/6e6c2151ed65497c850945d5d2b702ae_C_180_180.jpg,喀布尔省庄贾,5分,2021-03-14
就是喜欢扬州，但是三月是第一次，本来以为有点早，没想到很好，虽然花未全开，但气候宜人，游客也少，总体超赞，景色不错，精致的园林，厚重的文化。携程订票非常便利，还有优惠。,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165960415.html,https://dimg04.c-ctrip.com/images/Z80j10000000pst2p990B_C_180_180.jpg,M29****9016,5分,2021-03-14
那年年尾，天冷人稀，门票高折，少银可进，恰逢降雪，风景迷人，维叹独赏，旁无佳人，小桥流水，莺燕争艳，留影定格，待携佳人重往。,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165384530.html,https://dimg04.c-ctrip.com/images/Z801170000013jureAC13_C_180_180.jpg,走一城看一景,5分,2020-12-25
陪同老爷子旅游，当天天气也非常好，感觉满园春色，特别是翠绿色的垂柳在湖面上，非常漂亮，南门进，北门出，出去后还转了大明寺。景色不错，性价比高，总体超赞，有趣好玩，,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165977898.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,210****189,5分,2021-03-16
这个地方风景很秀丽。面积非常大。去的时候，当时是一个天气比较热的天气。人非常多，而周围的配套的设施也很齐全。因为它离市中心也很近，还不错的。,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165766095.html,https://dimg04.c-ctrip.com/images/Z80w0z000000n7q9p4CDF_C_180_180.jpg,我是老江,5分,2021-02-17
景色不错，总体超赞，孩子全程自己走，对各种景色都哇哇哇的感叹，年龄小，对各种比较好奇，对于比较喜欢游乐场的小孩来说，能很兴奋得走完全程，我觉得很好,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165909138.html,https://dimg04.c-ctrip.com/images/t1/headphoto/293/406/308/22631089f44a497495c005fce85f6a6f_C_180_180.jpg,M17****202,5分,2021-03-07
扬州的一张名片，历史悠久，园区内景色怡人，古迹众多，各项服务配套设施全面，园区工作人员耐心负责，交通方便，下次有机会还会去！,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165907441.html,https://dimg04.c-ctrip.com/images/Z8031700000134ut9BA47_C_180_180.jpg,帅哥博然,5分,2021-03-07
去了一次瘦西湖，毫不犹豫的办了年卡，争取每个季度都去一次。华东地区踏春首选！,https://gs.ctrip.com/html5/you/comment/detail/1891/11/166011604.html,https://dimg04.c-ctrip.com/images/t1/headphoto/136/299/437/649eb217e3e54746b7a53b8665e14b00_C_180_180.jpg,江北小城南巷,5分,22小时前
烟花三月下扬州，选择了三月初的时候来瘦西湖，因为去的那天天气不好，虽然阴天但好在没有下雨，三月初，花正值含苞待放期间，走走逛逛，很舒服。,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165915116.html,https://dimg04.c-ctrip.com/images/Z80n16000000z7zrk9FFE_C_180_180.jpg,蕫梓煜,5分,2021-03-08
60岁以上老人半价，70岁全免票，适合春天/夏天/秋天游玩，景色不错，可以玩一天性价比高，总体超赞，有趣好玩，自自行，自驾都方使景色不错，,https://gs.ctrip.com/html5/you/comment/detail/1891/11/166005957.html,https://dimg04.c-ctrip.com/images/Z80e1b000001bzphg4F44_C_180_180.jpg,洛斯莫奇斯匡章,5分,2021-03-20
二十四桥明月夜。不过这个景点已经没有了,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165917062.html,https://dimg04.c-ctrip.com/images/Z8090s000000hpeclC938_C_180_180.jpg,杜阿尔斯嵐,5分,2021-03-08
超值的体验，虽然是冬天，但是感觉在这里面看到了春夏秋冬的各季景色，确实美不胜收，比较遗憾的是因为时间有限，没能游览整个园区，还会再来。,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165938876.html,https://dimg04.c-ctrip.com/images/t1/headphoto/882/320/089/158cae5ddb6143c0b6ae18523614cf08_C_180_180.jpg,梦想之翼2019,5分,2021-03-11
景色不错，这总体超赞，有趣好玩，性价比高，套餐还是挺划算的，用了20元优惠券后只付了180元，其中的4个是精品，其它几个可去可不去。,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165790814.html,https://dimg04.c-ctrip.com/images/0Z82g120008gy153mE9FC_C_180_180.jpg,走遍天下XZ,5分,2021-02-20
虽然还没到烟花三月 但此时的瘦西湖依然很美 一家人选择全程步行 共花了3.5个小时 每一处的风景都没有错过 如果有机会 下次还会选择来这里游玩总体超赞，性价比高，有趣好玩，景色不错，,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165768975.html,https://dimg04.c-ctrip.com/images/t1/headphoto/272/077/772/76b262d0cc24492abc5c6784c903c2ab_C_180_180.jpg,M27****9867,5分,2021-02-17
好多年沒来了，很大的变化，时值阳春三月，花红柳绿，水波盈盈，从廿四桥慢慢一路走到最北，步移景换，美不胜收，确是赏花踏青好地方啊,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165941490.html,https://dimg04.c-ctrip.com/images/Z80616000000yu7n34090_C_180_180.jpg,藏香猪吉祥物,4分,2021-03-12
不错，第一次去扬州，三月下旬下扬州，指的是阳历三月农历四月，去扬州是看桃花的好时节，不错，以后还会去扬州的看一次开花后的瘦西湖,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165930263.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,史蒂芬斯港庄贾,5分,2021-03-10
扬州市内最有名的景点，瘦大个之首 就在市区内，交通方便。秋天去更美，金黄色的树叶，映衬着古老的寺庙，平静而秀气的湖面，很上相。,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165902660.html,https://dimg04.c-ctrip.com/images/Z80v0d0000006viq147B4_C_180_180.jpg,wqlb99,4分,2021-03-06
春日的瘦西湖，最适宜寻找春的脚步，时而鹅黄，时而嫩绿，时而微风，时而细雨，不负烟花三月下扬州的盛名，总有一些令你惊诧的美丽,https://gs.ctrip.com/html5/you/comment/detail/1891/11/166007767.html,https://dimg04.c-ctrip.com/images/t1/headphoto/757/757/889/3b86691007a54fe684f07e198432d09b_C_180_180.jpg,M43****596,5分,2021-03-20
"看了下扬州排行第一的景点，必来的——瘦西湖。总体超赞，景色不错，
花草树木种类繁多，在还有些冷的三月初里争相斗艳，美不胜收。就是门票100元且里面没有其他娱乐项目，略微让人感觉价格偏高（相对于现在很多城市更大的植物园还免票来说）",https://gs.ctrip.com/html5/you/comment/detail/1891/11/165892438.html,https://dimg04.c-ctrip.com/images/1h65c120008hg1eiy3449_C_180_180.jpg,🍑桃子,4分,2021-03-05
"扬州1
瘦西湖31
行走国中，余独爱三湖，杭州西湖、扬州瘦西湖、肇庆星湖。瘦西湖中行走，湖面时宽时窄，湖水清波荡漾，花木缤纷各色，亭桥散落其间，一聚落而呈一景，移步间而像变幻。廿四桥边思小杜，五亭桥上赏玉萧，白塔高耸，金山远望，凫庄宴饮，吹台闲钓。正月草木萧瑟间能得此景，走过瘦西湖，便彻底理解那“天下三分明月夜，二分无赖是扬州”的赞美了。",https://gs.ctrip.com/html5/you/comment/detail/1891/11/165178552.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,倩宝嘻嘻,5分,2020-11-27
说实话，本来抱着打卡的态度去的，因为毕竟秋季了，但到那以后真的喜欢上了，既然绿意盎然，类似于杭州西溪湿地，沿湖周边全是花木草树，各色的小桥，走在岸边的小路上，很有意境恰逢下着小雨，但毫不影响观感，最后做个游船回程，纵览两岸景色。以后还会二刷的,https://gs.ctrip.com/html5/you/comment/detail/1891/11/164659976.html,https://dimg04.c-ctrip.com/images/t1/headphoto/136/299/437/649eb217e3e54746b7a53b8665e14b00_C_180_180.jpg,M57****838,5分,2020-10-06
清明小长假前一天从上海赶到扬州，路上小堵，游玩时间不够改到了第二天来瘦西湖。提前一天网上买票95块钱一个人，现场或者网上当天买是100一人，景区很大值得玩一天。想要自己划船的话，需要走到白塔处才可以租私家船。阳光正好，满足了我烟花三月下扬州的愿望，竹外桃花三两枝，春江水暖鸭先知，简直太诗情画意了吧。,https://gs.ctrip.com/html5/you/comment/detail/1891/11/163196808.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M00/48/16/Cghzf1UeOw6ATEiQAAEPx-L_4cI006_C_180_180.jpg,殷司令,5分,2020-04-08
"【景色】
江南的城市特点都大同小异，结合一些古诗典故，看着着实不错。建议春秋季节游玩，六月的江南已经热了，有点减肥健身的味道了。

瘦西湖旁边有很多酒店，扬州两天时间就够了，周末出来放飞心情的好地方。",https://gs.ctrip.com/html5/you/comment/detail/1891/11/165338997.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,巴克力,5分,2020-12-19
还不错，两个景点距离很近，出了瘦西湖的北大门就是大明寺，连着一起玩还是很合理的、瘦西湖没话说，风景很美，大明寺最后太累没有上去，就是观望了一下，总体还行,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165860893.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,骑着扫把去地球,5分,2021-03-01
这次去 感觉人多 还没完全休整结束 但是大体的水面是补上了 清风徐来水波不兴 春景是不错的 花红柳绿 很是舒服 就是人不少啊,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165966726.html,https://dimg04.c-ctrip.com/images/headphoto/610/463/091/5c129e40b05e4ddd8e0226b0c37e87b0_C_180_180.jpg,Abby223,4分,2021-03-15
烟花三月下扬州。瘦西湖的美景名不虚传。两岸的秀丽风光让人目不暇接，桃红柳绿，莺歌燕舞。亭台水榭，秀美如画。,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165962264.html,https://dimg04.c-ctrip.com/images/t1/headphoto/424/398/503/0386f569fd0d4b488ff41b64bbc5743b_C_180_180.jpg,_WeCh****141685,5分,2021-03-14
景色秀丽！鸟语花香！不亏是5A风景区！故地重游还是美美哒！景色不错，总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165812755.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g4/M09/8E/66/CggYHlZxWViADDQcAACzT_u8stg104_C_180_180.jpg,138****0530,5分,2021-02-22
景色真的很赞👍👍👍，虽然天气有点小冷，各色花朵🌺没有太盛开，我依然被满目的美景惊艳到了！,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165986218.html,https://dimg04.c-ctrip.com/images/Z80o180000013ulo9C34A_C_180_180.jpg,M45****4955,5分,2021-03-17
年初七，带家人过来散心，游览。作为扬州的城市名片，国家5A级景区，整个景区园内还是很有观赏性，初春杨柳青青，梅花盛开，心情愉悦。,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165794233.html,https://dimg04.c-ctrip.com/images/Z80a180000013zcpaD2EB_C_180_180.jpg,Kiwi690,5分,2021-02-20
冬天不虚此行啊 冬季的瘦西湖不一样的美 二十四桥 五亭桥 钓鱼台 个个景点都让人回味无穷 虽然在维修但是完全不影响观景 淡季30块的门票很值,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165441928.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,平塘郑玄,5分,2021-01-01
瘦西湖名不虚传，江南园林的经典，里面布置很用心，五步一景，十步一画，关键还有扬州美食相伴，走累了可以坐下来喝一杯或者品尝个小点心，实在非常惬意。朋友说这是她目前游览到的最美的园林，与扬州的文化相融合，下次会带她家人和朋友再来！,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165927140.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,138****6605,5分,2021-03-10
"当了12年扬州人，从小学到中学，年年来
瘦西湖。上大学后上班后每次度假，也是常住进附近的宾馆，只为方便来这里闲庭散步。说不上多么热爱，只是瘦西湖的一草一木一山一水早已浸入骨髓，被脚步牵引着来来去去。
若不是疫情，瘦西湖的春夏冬怎能错过？
但是，我有一个强烈的意见：想不通鉴真广场的北门为何只出不进？太荒谬了。
       二十多年前，大明寺和瘦西湖联票，出大明寺就可以入北门进园。我常在湖里划船，总喜欢让家人把船靠岸，出北门到大明寺石阶下买冰淇淋饭料带回船上作为补给，一切的感觉都是那么惬意。 
        可是现在北门只出不进，要绕很大一圈去万花园那个门，十分费劲。我最喜欢住在涵田汇金，可是每次要眼睁睁过鉴真广场不入，大老远去万花园，要知道近鉴真广场的书法长廊才是我最心怡的景致。
        我以为，改变是奔向更美好的目的，而不是为改而变。
         期待过去那个闲适美好、能从大明寺前入园的瘦西湖能够回来。",https://gs.ctrip.com/html5/you/comment/detail/1891/11/165918494.html,https://dimg04.c-ctrip.com/images/t1/headphoto/982/089/752/f8c7b21182c94524ac4df328fdc7b3dc_C_180_180.jpg,M35****880,5分,2021-03-09
"瘦西湖其实是扬州城外一条较宽的河道，原名保扬湖，“瘦西湖”之名直到清乾隆年间才广为流传。
清代，康熙和乾隆两位皇帝均六次南巡来此，对这里的景色赞赏有加。《扬州画舫录》中记载其“乾隆二十二年……两岸皆建名园”，此时的“瘦西湖”便从一条河道成为了串联各园景观的名湖。再加上乾隆年间钱塘（今杭州）诗人汪沆赋诗《咏保障河》：“垂杨不断接残芜，雁齿虹桥俨画图。也是销金一锅子，故应唤作瘦西湖。”从而使得“瘦西湖”名扬天下",https://gs.ctrip.com/html5/you/comment/detail/1891/11/165816124.html,https://dimg04.c-ctrip.com/images/Z80r1b000001a01ltF595_C_180_180.jpg,老黄1971,5分,2021-02-23
景色宜人，名不虚传，值得一游，缺点是门票只能一次进出，看完所有景点得绕路走几段。,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165805151.html,https://dimg04.c-ctrip.com/images/0Z81j1200086be5x73F5F_C_180_180.jpg,118****374,5分,2021-02-21
"瘦西湖（Slender West Lake）原名保障湖，位于江苏省扬州市城西北郊，总面积2000亩，水上面积700亩，游览区面积100公顷。
瘦西湖本名保障湖。乾隆年间钱塘（杭州）诗人汪沆慕名来到扬州后将其唤作瘦西湖。",https://gs.ctrip.com/html5/you/comment/detail/1891/11/165793882.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,U44658****189997,5分,2021-02-20
总体超赞，非常适合家人度假，庭院+私汤+投影让全家人宅在酒店不想动了。出门就是瘦西湖公园，正是梅花开的季节很不错。温泉是真的矿物水，泡进去有滑腻腻的感觉，不是自来水。各种服务都很不错，特别是小雨管家，退房时还很贴心送了两个女生小礼物。可以再来。,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165785203.html,https://dimg04.c-ctrip.com/images/t1/headphoto/982/089/752/f8c7b21182c94524ac4df328fdc7b3dc_C_180_180.jpg,_WeCh****194796,5分,2021-02-19
扬州标志性景点，园内二十四桥，白塔，五亭桥（莲花桥）等景点各有特色，五亭桥乾隆年造，桥廊合二为一，颇有特色，白塔是扬州盐商为乾隆皇帝游瘦西湖而建，是北京白塔的缩小版。后我们在西门二十四桥坐小船走水路前往南门，摇橹者扬州本地女子，边摇边介绍景点，时而吟唱扬州小调，培添情趣，两岸垂柳桃树间隔而立，四月来时桃红柳绿，随风荡漾，沿河而行，春风拂面，好不畅快，只是河水浑浊，游船行过，气味难闻。,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165641637.html,https://dimg04.c-ctrip.com/images/0Z835120008ep3wwq3FBE_C_180_180.jpg,tuguanghua,4分,2021-01-31
首先所有员工都非常热情款待，而且颜值都很高哈哈。性价比很高的酒店，就是床有点软，但是能接受。房间有浴缸真的很爽，还可以用房间的天猫精灵点歌。早餐也很美味（吃完一定要去餐厅的露台走一走，景色非常赞！）最后送的小礼物很喜欢～以后来扬州就来这间啦。,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165347821.html,https://dimg04.c-ctrip.com/images/Z8010l000000dj6poDC6E_C_180_180.jpg,fuw****in,5分,2020-12-20
太好玩了风景太美了，由于疫情关系，和因我买的是春秋航空公司的机票，每次岀行必须路过上海，因不想路过上海还想岀去玩，反复查了旅游路线，而且全国的知名景点大部分都走过，看了半天，在没有办法的情况下，买了杨州的机票，到了以后，看到这个城市中心地方没有高楼大厦，没有现代城市的生活气氛，赶到后悔来此地，免强走到瘦西湖景点门口，一看老年人50元门票，想一想一经到了，买吧，进去没走多少米，眼前亮，风景太美了，拿起手机，一顿狂照，走走照照从早上八点多一至逛照到下午近三点，一句话太美了，语言无法表达，感到瘦西湖的风景超过抗州西湖，赶过无锡的各种园林，照片发回朋友圈赞美一片，老伴马上吵吵着要叫我陪她来扬州，没法本想三月再下扬州只得又定了十号的机票陪她来扬州。,https://gs.ctrip.com/html5/you/comment/detail/1891/11/165229842.html,https://dimg04.c-ctrip.com/images/t1/headphoto/293/406/308/22631089f44a497495c005fce85f6a6f_C_180_180.jpg,M57****698,5分,2020-12-04
