标题,标题链接,头像,user-detail__name,totalStarIcon1,resource_date
多次在携程订票，方便快捷值得信任。景区停车场很大，自驾很方便。我们买的是三国城水浒城双城联票，景区很大也很干净，景区工作人员服务态度都很好。一进入景区，买了游览车票，游览车在两个景区来回都可以乘车，在三国城看了《三英战吕布》演出，很精彩，在水浒城看了《斗杀西门庆》、《燕青打擂》和《不倒翁表演》这几个演出也很好看，尽量计划好时间，不要错过精彩的演出。三国城领略了太湖风景，景色优美，水浒城看了几个表演很热闹，总之让我们流连忘返，看了这么美的风景，赏心悦目不虚此行。,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165117733.html,https://dimg04.c-ctrip.com/images/Z80o180000013ulo9C34A_C_180_180.jpg,M40****5936,5分,2020-11-20
体验很好，景色不错，值得推荐，有趣好玩，。就是物价有点贵。一瓶水10块钱，故宫都不敢卖这么贵的。如果没有开车的话走的时候公交车很难挤上去，，尤其是节假日。门口的电瓶车1小时100。没电了开了半小时也是100。觉得有点宰客。,https://gs.ctrip.com/html5/you/comment/detail/109917/11/164726063.html,https://dimg04.c-ctrip.com/images/t1/headphoto/757/757/889/3b86691007a54fe684f07e198432d09b_C_180_180.jpg,莫希苏珊,5分,2020-10-09
景区面积较大，地理位置得天独厚，太湖的烟波浩渺掩映了三国的群雄逐鹿烽火。既有丰富的自然景色又有深刻内涵的人文景观，既可娱乐也可受教育。遗憾的是里面的建筑略显粗糙不能细看，建议适度维护增色，避免落入乡野俗套，维护好5A级景区的形象,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165488787.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M05/CB/1A/CghzflTsgNOAGnLgAAAmHhvSpTQ487_C_180_180.jpg,小猪东,4分,2021-01-07
三国水浒城还是很有趣的，尤其是三英战吕布和斗杀西门庆的两个表演非常吸引人，园区里有个金家杂技班，非常厉害。景区毗邻太湖，景色优美，有一定的历史教育意义，在内可以坐景区车，也可以自己租自行车，我是步行的，安排好了时间和路线，建议上午早点去。这样可以把每个节目都看完,https://gs.ctrip.com/html5/you/comment/detail/109917/11/164700683.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,陈府君云,5分,2020-10-08
三国城，位于无锡太湖边。三国景点内建造了具有影视文化特色和具有浓郁汉代风格的“吴王宫”、“甘露寺”、“曹营水旱寨”、“吴营”、“七星坛”、“跑马场”、“点将台”等几十处大型景点。后因发展需要，又陆续添置了“桃园”、“九宫八卦阵”、“火烧赤壁”、“特技场”、“竞技场”、“赤壁古栈道”等景点，丰富、充实了景区文化内容，弘扬了民族传统文化。它是一座集影视拍摄、旅游功能于一体的影视城。还蛮有意思的，可以去转转。,https://gs.ctrip.com/html5/you/comment/detail/109917/11/164486632.html,https://dimg04.c-ctrip.com/images/Z80316000000z2wa5C900_C_180_180.jpg,囧囧有神5685,4分,2020-09-20
无锡三国城是影视城，根据那个年代仿照的，去体验拍影视，那个朝代，看节目。,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165993855.html,https://dimg04.c-ctrip.com/images/t1/headphoto/397/132/243/542067aa29904ae9aca7e88f43eaeb6f_C_180_180.jpg,M15****854,5分,2021-03-18
以其独特的功能和魅力每年吸引着成百上千个摄制组在这里拍摄。,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165827330.html,https://dimg04.c-ctrip.com/images/t1/headphoto/857/872/237/edc9e981b00e436a8dcee595001d62fa_C_180_180.jpg,kaelly137,5分,2021-02-24
第一次带着老婆孩子去玩，虽然时间短暂，却不失美好的回忆，宝宝最爱观光游览车，太湖边上六七月份风大也就不觉得热了，隔壁的水浒城没来得及去,https://gs.ctrip.com/html5/you/comment/detail/109917/11/164522675.html,https://dimg04.c-ctrip.com/images/t1/headphoto/177/080/529/285e9abeede347d9a7c1cc5e1b4c9287_C_180_180.jpg,_WeCh****793230,5分,2020-09-24
现在的三国城没有当年那么活了，在节假日还是有些游客的,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165853778.html,https://dimg04.c-ctrip.com/images/Z8090y000000mi1zp8F97_C_180_180.jpg,zbc29,5分,2021-02-28
三国城景区不大，没必要租车，景点不是很多，环境还可以，适合公司组织团建，景区内有一些节目表演，其中三英战吕布还是值得一看的。,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165422563.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,M32****239,4分,2020-12-30
三国城影视基地现在现在已经发展成旅游景点了,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165797189.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,M32****866,5分,2021-02-20
带着孩子 不想走路 就租脚踏车或者电动车 很方便 里面不会过度商业 风景、故事、趣味性都很合适 唯一遗憾的是樱花林没开 不然更适合拍照,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165963604.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g4/M06/D4/0E/CggYHVaMtf6AXYFqAADtMVdIj1Y904_C_180_180.jpg,300****557,5分,2021-03-14
"值得推荐，景色不错，中秋临时起意出发无锡游玩，2015年有过一次出游体验，这次出游不一样的陪伴者由同事变成了家人，出游前已经知晓会下雨，本以为雨天游览的人会比较少哪知道九点多景区停车场车位已所剩无几，不过出游的朋友们注意哦，景区停车场收费的，如果可接受一段距离的，可以选择看看附近相对合适的停车地点。
        进入园区，拿身份证验票，盖章放行，哈哈，盖的章很萌，是个唐代仕女头像。可以在游客中心拿景区导览图，防止迷路，也可以更好的兼顾每个打卡点。
      出游的饭食，因为带着小朋友，绕了一个多小时才玩了三国城一丢丢部分，临近饭点去寻找吃饭地点已经体力不支，就随意在园区点了馄饨，炒面，味道有点不合，可能园区地点问题，满是调料味，如果条件允许，可以选择自备部分饭食。
       游船项目定时出发，同时也会考虑游客人数，如果天气晴朗，行程不匆忙可以选择坐一下。三国城水浒城有多个免费演出，可以在公众号查看，提前做好攻略，部分演出因疫情原因限制人数且需提前预约，可根据个人情况选择观看。
      总体来说园区纪念品副业如果再开发下应该也是不小的加分项，景区的纪念品缺乏特色。以上",https://gs.ctrip.com/html5/you/comment/detail/109917/11/164711424.html,https://dimg04.c-ctrip.com/images/Z80g1700000133ath4AEB_C_180_180.jpg,_WeCh****04185,5分,2020-10-08
虽是人造景点，但不乏历史的厚重。再现名著经典却成了经典，不愧为最早的AAAAA景区。在众多人造景点普遍不景气的情况下，能够保持二十多年长盛不衰，依然充满活力，必有其独到之处。早就知道无锡有三国城水浒城，直到现在才一睹真容。两处景区都巧妙地依山就势，傍水造景，与小说描述场景自然吻合。就连刚接触三国演义的小孙子都觉得似曾相识。当然最成功的地方还在于参与性体验营旅游。三英战吕布，小说经典就在眼前玩起了真的，走了还可以去骑马沙场。水浒城里体验性项目就更多，套一套枷锁，不是囚犯，而是好玩。县令大堂上你可以掷下令牌，高喊一句大刑伺候或拉下去斩了！堂下齐喊“威武”，过一把县太爷大权在握可以生杀予夺的瘾。狮子楼武松斗杀西门庆，燕青打擂，过去在影视片里看到的打斗特技，在这些地方都能置身其中，亲眼看到，大呼过瘾。高楼美女抛绣球就更有意思了，勇敢去接受姑娘抛出的爱，谁接到绣球，就可以得到皇帝的征婚，与美女拜堂喜结连理，只不过不能真的入洞房，怕是楼下的老婆或是女友不干。小朋友最喜爱的莫过于城里到处有卖的各种兵器，喜欢关云长的去买偃月刀，喜欢吕布的就买方天画戟，喜欢赵子龙或林冲的那就是金枪一杆了。还可以租用黄金盔甲挺一杆长枪穿越时空，做一回古代英雄！,https://gs.ctrip.com/html5/you/comment/detail/109917/11/160698590.html,https://dimg04.c-ctrip.com/images/t1/headphoto/272/077/772/76b262d0cc24492abc5c6784c903c2ab_C_180_180.jpg,M23****486,5分,2019-08-30
下午二点半到的三国城，70岁以上和1.4米以下儿童免票，看了地图感觉园区不大，门口的收费电瓶车100元每小时觉得性价比不高，决定步行，天气很好，还是很明智的，有到吴王宫正好在表演刘备招亲，挤到前面才能看到，结束赶紧往大门口赶，去看网上点评很棒的四点演出，三英大战吕布，还好提前半小时进场，不然都没位子坐，马术表演真心好，智慧票价！看完四点半再往里走，到了游船码头拍了照，五点最后一班没赶上就算了，其实如果来得早，游船也不错，网上买优惠10元，看看太阳下山，就出来了，大概五点四十五分，水浒城没时间去了，等以后看好书再来吧！,https://gs.ctrip.com/html5/you/comment/detail/109917/11/158314541.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,_M13****7897,5分,2019-04-07
"从乌镇奔向无锡三国城
途径太湖 下雨也没阻止我们
太湖边上玩到嗨起
去三国城我们是奔着三英战吕布去的
因为下雨差点被取消 最后还是如愿以偿
特别赞一下 极乐汤温泉酒店
很正的日式软水泡汤
昨晚泡完睡觉 朋友说我是秒睡。",https://gs.ctrip.com/html5/you/comment/detail/109917/11/165178446.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g4/M06/68/0C/CggYHlabsUOANyVhAAGdI5UI8BY828_C_180_180.jpg,噼里啪啦,4分,2020-11-27
很不错 活动很多 水浒城表演多更好玩,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165794810.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,M91****75,5分,2021-02-20
是个很不错的地方，很好玩的呢。,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165805067.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,88****057,5分,2021-02-21
很开心，不错的体验，有好几个表演，还有小孩的游乐设施，总体来说，环境不错，至少可以玩三个小时，还有浓浓的三国题材的景点，赞！,https://gs.ctrip.com/html5/you/comment/detail/109917/11/164949628.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,睿绎,5分,2020-10-31
带着5岁孩子出行，购买了三国和水浒的联票，一入大门租的三人自行车，比较省脚力，主要怕孩子走不动，演出多景点大想要都看完，里面的演出比较不错的就是三英战吕布和醉打西门庆，其他的路过看看就好，不必特意赶去看，如果慌着看景点就没法玩好，三国城中水军训练营有孩子玩的地方，水浒城中梁山处也有，总体挺有意思，孩子玩的也很开心！,https://gs.ctrip.com/html5/you/comment/detail/109917/11/164770070.html,https://dimg04.c-ctrip.com/images/t1/headphoto/699/910/854/683dab66bb374136af9930ea204dfc7e_C_180_180.jpg,M24****7403,5分,2020-10-13
真的很好，一天还逛不完，有好几个演出，下次有机会还想再去景色不错，总体超赞，性价比高，,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165826024.html,https://dimg04.c-ctrip.com/images/t1/headphoto/057/777/943/0b93f8268d5546308915f4f9fcaa9483_C_180_180.jpg,NN自由自在的生活,5分,2021-02-24
这是无锡非常热门的一个景点，非常好玩，而且建的很不错啊，值得看看,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165977147.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,怡然自得oy,4分,2021-03-16
无锡三国城去过两回，有一些场景表演很有趣。比如三英战吕布，有一次看表演，关羽的胡子没戴牢，半掉不掉的，真是出戏啊(✪▽✪)。,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165419154.html,https://dimg04.c-ctrip.com/images/Z80j0v000000jsdk62727_C_180_180.jpg,悠悠frank,5分,2020-12-29
玩的那天是雨天，导游推荐坐船和车，船个人觉得没意思出去转一站就返回了，啥也看不见,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165942010.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,M36****3702,5分,2021-03-12
景色不错，总体超赞，有趣好玩，性价比高，,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165756293.html,https://dimg04.c-ctrip.com/images/0Z860120008fg40a1AF4B_C_180_180.jpg,亨受旅途,5分,2021-02-16
三英战吕布看了两场很精彩。五星好评。,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165735266.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,M25****7480,5分,2021-02-14
还可以，当天去的比较早，所以没有什么人，景点还可以，不过确实逛不了一天，半天也就逛完了，跟横店影视城比还是少的太多了，总体都不错，环境也可以，很干净,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165476980.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,zhu****00,5分,2021-01-05
路上有点堵车，但是运气还不错，进三国城的时候，正好赶上《三英战吕布》，很值得一看的表演，确实很精彩！逛到中午，在一大片地方，适合小朋友游玩，而且可以野炊，三国城真值得带小朋友和全家游玩！,https://gs.ctrip.com/html5/you/comment/detail/109917/11/164784632.html,https://dimg04.c-ctrip.com/images/0Z85d12000816bgjs0AE8_C_180_180.jpg,文拓666,5分,2020-10-14
很喜欢，真的很好，很壮观性价比高，景色不错，有趣好玩，总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165942562.html,https://dimg04.c-ctrip.com/images/t1/headphoto/903/173/918/eb4b7bea9720440dac09eab89328ab00_C_180_180.jpg,M32****8607,5分,2021-03-12
还不错的 性价比还可以 还有很多表演 还有草坪里面有小孩子的游乐设施,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165791588.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,206****952,5分,2021-02-20
水浒城演出很棒 活动很多 场面很震撼性价比高，景色不错，总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165795993.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,M91****75,5分,2021-02-20
帮妈妈和她的朋友们买的票，非常好的一个字体，可以看马赛马，也可以有火烧赤壁啊，等等可以看嗯好玩的非常好，嗯，只是那一天嗯没有去看水上表演，因为当天的水上表演因为天气的原因啊，挺远了。,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165662115.html,https://dimg04.c-ctrip.com/images/300t0c0000006oyx3B0C6_C_180_180.jpg,wjj,5分,2021-02-03
很好的景点，停车方便，三国城门前就是停车场，可以领略太湖风光，三英战吕布表演场就在门口，十点或者十点半开演，很精彩，建议提前占位置，旅游团多。,https://gs.ctrip.com/html5/you/comment/detail/109917/11/164876187.html,https://dimg04.c-ctrip.com/images/Z80f1c000001e05v21A5C_C_180_180.jpg,E36****50,5分,2020-10-24
都是些人造景点，没什么特别感觉，但春节期间的表演还是不错的。,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165768591.html,https://dimg04.c-ctrip.com/images/Z80h0z000000my9358F7C_C_180_180.jpg,家有一大一小二宝,4分,2021-02-17
非常不错，非常适合小朋友教育，一边玩一边学习，值得推荐！！！,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165764697.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,m67****56,5分,2021-02-17
还不错的 表演算比较好看 中间的游乐场适合小朋友玩一会儿 不错,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165791115.html,https://dimg04.c-ctrip.com/images/Z80k11000000r9q5e0EFF_C_180_180.jpg,_WeCh****71776,5分,2021-02-20
"去转了一下，景区不算很大，但是位于太湖边上风景却很赞，我去逛了大概3个小时就差不多了。

景色不错，",https://gs.ctrip.com/html5/you/comment/detail/109917/11/165108648.html,https://dimg04.c-ctrip.com/images/0Z86c1200089l57wm556D_C_180_180.jpg,梦海星辰,5分,2020-11-19
少不看水浒，老不读三国，这里作为三国水浒的拍摄基地，风景很不错，而且还有很多三国水浒的主题表演，还有小孩子的游乐设施，很适合居家旅行的过来，130的价格游两个景点，不错,https://gs.ctrip.com/html5/you/comment/detail/109917/11/164717497.html,https://dimg04.c-ctrip.com/images/Z8020x000000licyu1D2C_C_180_180.jpg,louis,4分,2020-10-09
挺不错的一个景点，环境优美，游玩项目也挺多的。,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165818345.html,https://dimg04.c-ctrip.com/images/Z80r0z000000mjtzfB7B5_C_180_180.jpg,小小彬0125,4分,2021-02-23
好多年前跟团去的走马观花表演都没看，这次自驾游，看了三个节目，2个城都光遍了，每个小景点都离得不远，年纪轻走得动不需要坐电瓶车,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165725359.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,00sl,4分,2021-02-13
已经是第二次来玩耍了，前一次是十年前，这次感觉变化并不大，感觉需要增加一些新元素的融入，要有点变化才好！有趣好玩，景色不错，！,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165456817.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,110****211,5分,2021-01-03
无锡第一天去了三国+水浒城，第二天鼋头渚，第三、四天拈花湾，行程安排的不错。携程网也很给力，满足我的要求，客服都要表扬下👍,https://gs.ctrip.com/html5/you/comment/detail/109917/11/164716474.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,orange_嗡嗡,5分,2020-10-09
人造景观，很壮观，再现历史场景，值得一看。,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165994946.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,动如脱兔58,4分,2021-03-19
地方还行，现场表演比较真实，马术表演很震撼,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165962968.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,oxtown,5分,2021-03-14
有趣好玩，景色不错，性价比高，总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165951402.html,https://dimg04.c-ctrip.com/images/0Z83m120004irql2wD63D_C_180_180.jpg,清韵_,5分,2021-03-13
景色不错，总体超赞，有趣好玩，性价比高，,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165933682.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,M28****065,5分,2021-03-11
性价比高，有趣好玩，景色不错，总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165804064.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,M41****2731,5分,2021-02-21
靠近太湖边，风景优美，地理位置优越。据说在这拍了不少电视剧。,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165494553.html,https://dimg04.c-ctrip.com/images/Z80l0z000000mossp6CEB_C_180_180.jpg,程携旅人,5分,2021-01-07
好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的好的,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165338326.html,https://dimg04.c-ctrip.com/images/t1/headphoto/857/872/237/edc9e981b00e436a8dcee595001d62fa_C_180_180.jpg,帅出风格,5分,2020-12-19
很不错，就是语音讲解没啥意思，花了钱也没用，用手机听的，浪费电。出师表很好看，很感动，斗杀西门庆很好看，有炮声，吓了好几次，杂耍那个也不错，给了五元钱，确实表演很卖力，这种表演感觉不出钱都对不起演员，三国城里面吃的都是面啊馄饨啊米线，水浒城里都是点菜，吃的话三国城实惠，不过水浒城热闹,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165043385.html,https://dimg04.c-ctrip.com/images/t1/headphoto/724/518/802/e201a429d7a54f72ade0df32a3d59b2f_C_180_180.jpg,M34****8399,5分,2020-11-11
不错的，里面古色古香，很多景点都看了，有点穿越的感觉，哈哈哈,https://gs.ctrip.com/html5/you/comment/detail/109917/11/164813391.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,139****5037,5分,2020-10-17
性价比高，有趣好玩，景色不错，,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165960809.html,https://dimg04.c-ctrip.com/images/t1/headphoto/272/077/772/76b262d0cc24492abc5c6784c903c2ab_C_180_180.jpg,_WeCh****586598,5分,2021-03-14
非常好用，不用换票，很方便,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165793856.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,162****023,5分,2021-02-20
服务很周到，下次一定回去,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165976452.html,https://dimg04.c-ctrip.com/images/t1/headphoto/272/077/772/76b262d0cc24492abc5c6784c903c2ab_C_180_180.jpg,supermanli21,5分,2021-03-16
10.30分的表演好！,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165928952.html,https://dimg04.c-ctrip.com/images/t1/headphoto/295/828/780/6e6c2151ed65497c850945d5d2b702ae_C_180_180.jpg,龙官,4分,2021-03-10
中央电视台拍摄三国电视剧特地建设的影视基地，现在是旅游的好地方,https://gs.ctrip.com/html5/you/comment/detail/109917/11/165643892.html,https://dimg04.c-ctrip.com/images/Z8011900000164du80A9A_C_180_180.jpg,峰行天下第一,5分,2021-01-31
