标题,标题链接,头像,user-detail__name,totalStarIcon1,resource_date
2.19 辛丑牛年正月初八 第二十六届南京国际梅花节开幕，为期一个月。今天景区里的游人非常多，其中亲子游和老人游居多。梅香拂面，花片随风飘落。,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165789054.html,https://dimg04.c-ctrip.com/images/0Z833120008frzfcrE877_C_180_180.jpg,M25****6995,5分,2021-02-19
性价比高，景色很美，天气也不错，鹿苑更是很值得一去，厕所设置的合理，也很干净总体来说很赞，就是有点堵hhh，可以在包里放点吃的一起带过去,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165967528.html,https://dimg04.c-ctrip.com/images/Z804180000013uqy3DB02_C_180_180.jpg,M40****6362,5分,2021-03-15
南京明孝陵景区内有明孝陵，石象路，梅花山和梅花谷，石象路长不过600 米却有南京最美秋天之称，园内除漫山的梅花，还有一个樱花园，赏花妙境,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165902431.html,https://dimg04.c-ctrip.com/images/zc0l170000011e3741A91_C_180_180.jpg,石头乐,5分,2021-03-06
在微博上看到梅花山的景色，便来打卡了！！花开的很好，再烦闷的心情看到这美好的花也会烟消云散的！春天已经来了，一定要来梅花山打卡呀！,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165783948.html,https://dimg04.c-ctrip.com/images/t1/headphoto/295/828/780/6e6c2151ed65497c850945d5d2b702ae_C_180_180.jpg,小野野子,5分,2021-02-19
"秋天的明孝陵石象路旁，各类树木排列有致
落叶铺地，数色相见。最好就是10月底到11月，秋色浓，景色宜人。最美600米上还多了一群“小家伙”石象与小鹿同框，画面不要太美哦。",https://gs.ctrip.com/html5/you/comment/detail/1653/11/165387822.html,https://dimg04.c-ctrip.com/images/headphoto/199/518/397/9657842e073848298e95f37ef5537385_C_180_180.jpg,云12345,5分,2020-12-25
景色不错，有趣好玩，总体超赞，性价比高，春季赏梅花是当地百姓传统习俗了，走走逛逛健健康康，很适合家庭出游！不错的选择呢！！,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165785388.html,https://dimg04.c-ctrip.com/images/t1/headphoto/491/056/464/eb3c7472323e4c3598f58ffa8a6fce99_C_180_180.jpg,新疯凿浪,5分,2021-02-19
"应该算是钟山风景区的经典景点了，秋天的时候去的，游客很多
沿途还能看到一些红叶，和古老的的建筑搭配构成了一幅美丽的画卷
看到景区的宣传照上红叶遍布的石像路，简直太惊艳了，可惜去的时候红叶已经掉的差不多了，有机会一定要再去看看",https://gs.ctrip.com/html5/you/comment/detail/1653/11/165863371.html,https://dimg04.c-ctrip.com/images/0Z80x1200082az2iv928F_C_180_180.jpg,谌默默,4分,2021-03-01
总体超赞，有趣好玩，性价比高，景色不错，非常相当绝对一级棒没话说，值得推荐，值得再去，直的还是可以的，赶紧下单出发去玩吧,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165815429.html,https://dimg04.c-ctrip.com/images/Z80v0a0000004typ6B5A4_C_180_180.jpg,Gavin__Gu,5分,2021-02-23
明孝陵：明孝陵位于南京市玄武区紫金山南麓独龙阜玩珠峰下，位于钟山风景名胜区内，是明太祖朱元璋与其皇后的合葬陵寝。也是世界文化遗产，全国重点文物保护单位，在附近的景点还有美龄宫和中山陵。明孝陵的门票需要70元，价格比较贵，在网上看到攻略说早上6点半之前进入是免费的，可惜太早了，早上起不来，还是放弃了。在明孝陵3号门旁有一大片很漂亮的水杉，秋天水杉变红，水中的倒影，就像是一副美丽的画卷。另外明孝陵神道——石象路，也是秋季拍照圣地。,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165681055.html,https://dimg04.c-ctrip.com/images/Z80j180000013tywe9612_C_180_180.jpg,魔女三号babykikilee,4分,2021-02-06
"明孝陵位于南京市玄武区紫金山南麓独龙阜玩珠峰下，东毗中山陵，南临梅花山，位于钟山风景名胜区内，是明太祖朱元璋与其皇后的合葬陵寝。因皇后马氏谥号“孝慈高皇后”，又因奉行孝治天下，故名“孝陵”。其占地面积达170余万平方米，是中国规模最大的帝王陵寝之一。
明孝陵始建于明洪武十四年（1381年），至明永乐三年（1405年）建成，先后调用军工10万，历时达25年。承唐宋帝陵“依山为陵”旧制，又创方坟为圜丘新制。将人文与自然和谐统一，达到天人合一的完美高度，成为中国传统建筑艺术文化与环境美学相结合的优秀典范。",https://gs.ctrip.com/html5/you/comment/detail/1653/11/165305020.html,https://dimg04.c-ctrip.com/images/0Z872120008eho1xqD786_C_180_180.jpg,夏吹夏夜风,5分,2020-12-14
梅花盛开，虽未全盛但也开得灿烂！在蓝天的衬托下非常的夺目鲜艳，明孝陵那个地方也很值得一游。,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165887034.html,https://dimg04.c-ctrip.com/images/t1/headphoto/062/938/215/f5f05c77006946428867e3c0dae6f4eb_C_180_180.jpg,_WeCh****74326,5分,2021-03-04
春天的明孝陵值得一去，满山的买花对得起门票，跟家人朋友一起，带着吃的，可以在里面玩上一整天,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165773645.html,https://dimg04.c-ctrip.com/images/zc0p170000011d1zy24F3_C_180_180.jpg,miranda～,5分,2021-02-18
明孝陵真的很大，而且如果大家有时间一定要买联票方便。另外景区有讲解的观光车10元一人。也可以走路自己戴耳机听。神道必须去的，还有门口的水杉树很特别。联票换景点可以打滴滴便宜很多。一辆车10元。观光车要每人10元呢，,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165301304.html,https://dimg04.c-ctrip.com/images/Z80216000000z15y6B008_C_180_180.jpg,randyjun,5分,2020-12-13
可以说是我们南京的地标了。最美六百米的石像路，一到秋天就成了所有人向往的胜景了，真是美成了金陵。当然明孝陵遗址的大红门也非常值得一拍，古色古香不亚于故宫。,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165452058.html,https://dimg04.c-ctrip.com/images/Z80f0j0000009y6wk838F_C_180_180.jpg,看溪人,5分,2021-01-02
入门方便，扫码就可以了，比直接买便宜5块钱，小鹿特别温柔，完全用舔的吃草,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165767495.html,https://dimg04.c-ctrip.com/images/t1/headphoto/136/299/437/649eb217e3e54746b7a53b8665e14b00_C_180_180.jpg,M31****8788,5分,2021-02-17
明孝陵位于钟山景区内，可以单独购票也可以买联票。明孝陵是明太祖朱元璋和皇后马氏合葬陵墓。里面有一个要另外收费的地宫VR展，我没有进去。应该就是用VR技术重现地宫场景吧。,https://gs.ctrip.com/html5/you/comment/detail/1653/11/164870664.html,https://dimg04.c-ctrip.com/images/Z80t11000000qn2bj83A0_C_180_180.jpg,黄大小姐,5分,2020-10-23
明孝陵来过很多次，这次是为了看看最美600米有没有成熟，目前来看还要等一个星期或者2个星期，我个人认为明孝陵是南京最美的地方，也是最能代表南京帝王州的历史，我个人建议大家游玩半天时间！,https://gs.ctrip.com/html5/you/comment/detail/1653/11/164732566.html,https://dimg04.c-ctrip.com/images/t1/headphoto/857/872/237/edc9e981b00e436a8dcee595001d62fa_C_180_180.jpg,wengweng1978,5分,2020-10-10
位于南京市玄武区紫金山南麓独龙阜玩珠峰下，东毗中山陵，南临梅花山，位于钟山风景名胜区内，是明太祖朱元璋与其皇后的合葬陵寝。其占地面积达170余万平方米，是中国规模最大的帝王陵寝之一。,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165350099.html,https://dimg04.c-ctrip.com/images/Z80s11000000qj6wiE602_C_180_180.jpg,姜如意,5分,2020-12-20
明孝陵，具有悠久历史，红墙绿瓦诉说段段历史，携程购买的导游语音很好讲述了每处故事，既有朱元璋的逆袭，从一介草衣到开启明朝的皇帝，到朱棣的靖难之变，迁都北京，为了正名，朱棣认马皇后为母等故事，还有传奇的朱祁镇朱祁钰，看明孝陵就让人很想再看看明朝那些事。现在有电瓶车了，观看石像不用再走路，在车上看也可以，十二神兽仍保留完整，仍是特色得无法别其他景点超越，来南京一定要来明孝陵值得推荐，景色不错，体验很好，,https://gs.ctrip.com/html5/you/comment/detail/1653/11/164711429.html,https://dimg04.c-ctrip.com/images/t1/headphoto/882/320/089/158cae5ddb6143c0b6ae18523614cf08_C_180_180.jpg,_WeCh****424911,5分,2020-10-08
深秋的明孝陵，向游客呈现出美仑美奂的深秋色彩感，3号门旁的水衫林红了，石象路上银杏叶黄了，被紫金山包围的紫霞湖更是层林渐染，美不胜收，来南京一定不能错过这里。,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165003137.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,bassjackers,5分,2020-11-07
冲着小鹿去的 好多小鹿呀 就是人也好多哦😭😭 鹿角角被砍了好难过😫 拍了几张照片人家说有奈良那味了,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165863819.html,https://dimg04.c-ctrip.com/images/0Z84h120008144hbj9042_C_180_180.jpg,桃花不换,5分,2021-03-01
秋天带着家人在里面野餐还是很舒适的，如果有时间可以工作日去，周六周日人很多人很多人很多～～人从众,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165398901.html,https://dimg04.c-ctrip.com/images/zc0p170000011d1zy24F3_C_180_180.jpg,miranda～,5分,2020-12-27
好玩的，梅花正开时候，正好是去玩的好时候，用学生证件买票非常香。景区里面很大，如果还想玩中山陵就得很长时间了，两个人玩一下午累的要死。,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165938465.html,https://dimg04.c-ctrip.com/images/t1/headphoto/293/406/308/22631089f44a497495c005fce85f6a6f_C_180_180.jpg,_wech****626405,5分,2021-03-11
明孝陵已经不是第一次来了，我觉得这里一年四季都很美~~~历史悠久，风光秀丽。夏季郁郁葱葱，秋季红黄鲜明，又是另种风情。园区很大，如果细细品味一天是不够的，我还会再来的~~~,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165578613.html,https://dimg04.c-ctrip.com/images/0Z831120008e0vsxyC194_C_180_180.jpg,我不是天鹅,5分,2021-01-20
购票和进入景区都很方便。至于景区景色那是仁者见仁智者见智的事情了。只是三月初去梅花山已经基本没有什么梅花了，算是去郊游了一番吧。,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165922506.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M01/8D/5D/CghzgFWDZA6AAu3wAAEfPlN0DWY304_C_180_180.jpg,zx****2,5分,2021-03-09
明孝陵是世界文物遗产，1961年全国重点文保单位，里面还能看到东吴孙权纪念馆。明孝陵的砖雕、石雕具有很高的艺术价值。清康熙、乾隆下江南皆去拜谒明孝陵，孙中山也率民国军政官员祭谒明孝陵。特别是石象路是震撼景观。总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165452446.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,203****313,5分,2021-01-02
明孝陵是明太祖朱元璋与马皇后的陵墓，因皇后马氏谥号“孝慈高皇后”，又因奉行孝治天下，故名“孝陵”。陵墓宏伟壮观，占地面积达170余万平方米，是中国古代规模最大的帝王陵寝之一。明孝陵是目前南京唯一的世界文化遗产，向世界展示着“明清皇家第一陵”的风范。    墓区总体布局分为两部分，一是蜿蜒曲折的陵墓神道，二是陵寝主体建筑，即朱元璋葬地。明孝陵寝主体建筑：包括文武方门（即正门）、享殿、方城、明楼、宝顶（即崇丘），皆按传统的中轴线配制，并筑有围墙。明孝陵“前朝后寝、前方后圆”的陵宫布局设计和方城明楼、宝城宝顶等建筑形式，前后历时38年才建成，代表了明初建筑和石刻艺术的成就，开创了中国明清帝王陵寝建设规制的先河，被誉为中国帝陵发展史上的一座里程碑。现存的仅为陵园最后部分。陵园总体布局气魄恢宏，技艺高超。,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165271600.html,https://dimg04.c-ctrip.com/images/Z8030z000000mko2x2E95_C_180_180.jpg,晚霞风车,5分,2020-12-09
去钟山风景区务必准备好一整天的时间，太太太太太太大了。别看好几个景点都在这个风景区里，光靠两只脚走一天根本走不完，景点之间来往能坐观光车千万别走路！！自然环境是很不错的，抛开国庆人山人海的情况的话。中山陵、明孝陵都非常宏伟，来这里零距离地感受一番历史的沉淀很值得，不虚此行。美龄宫也很豪华，终于亲身领略了一次民国顶级名媛的日常生活了哈哈哈。,https://gs.ctrip.com/html5/you/comment/detail/1653/11/164746850.html,https://dimg04.c-ctrip.com/images/Z80o180000013ulo9C34A_C_180_180.jpg,M42****4957,5分,2020-10-11
作为南京的古建筑遗址，非常的震撼。在这个饱经历史沧桑的城市里，让人们感受到了浓浓的历史厚重。进入明孝陵，也可以看出明初时期的辉煌与强大,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165634323.html,https://dimg04.c-ctrip.com/images/Z80e0600000014hp7D5F9_C_180_180.jpg,小乙,5分,2021-01-29
这里是明太祖朱元璋的陵墓，也是开创明代皇陵布局的先河，其建筑规模在明代皇陵里也是数一数二，2700多字的功德碑也是对他一生的评判，整个明孝陵建筑壮丽辉煌。,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165431405.html,https://dimg04.c-ctrip.com/images/Z80s11000000qj6wiE602_C_180_180.jpg,姜如意,5分,2020-12-31
既然来了，怎么能不去逛逛美玲宫。,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165871350.html,https://dimg04.c-ctrip.com/images/Z80l0s000000hv06i239A_C_180_180.jpg,不要乱改我名字,5分,2021-03-02
明太祖朱元璋的陵墓，坐落在风水宝地，南京近郊的钟山，建筑规模宏大，布局严谨，后期的明清黄陵都是按照明孝陵的模式而建，这里现在已成为一处不错的风景名胜。,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165378794.html,https://dimg04.c-ctrip.com/images/Z80s11000000qj6wiE602_C_180_180.jpg,姜如意,5分,2020-12-24
梅花山的梅花真漂亮景色不错，,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165918811.html,https://dimg04.c-ctrip.com/images/t1/headphoto/724/518/802/e201a429d7a54f72ade0df32a3d59b2f_C_180_180.jpg,M49****971,5分,2021-03-09
景色不错，有趣好玩，总体超赞，性价比高，是个不错的旅游圣地。,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165805729.html,https://dimg04.c-ctrip.com/images/Z80s0v000000jwxqq0AEA_C_180_180.jpg,空知郡章邯,5分,2021-02-21
梅花山的梅花基本都开放了，观赏最佳时机了，最好不要开车，坐公交20路和315路植物园站下，走100米就到大门口，非常方便。除了看梅花，还可以看看小鹿，孩子很喜欢景色不错，总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165753511.html,https://dimg04.c-ctrip.com/images/t1/headphoto/882/320/089/158cae5ddb6143c0b6ae18523614cf08_C_180_180.jpg,M31****550,5分,2021-02-16
"明孝陵真的是走死我了，很大的一片地方，但确实还是挺美的。
虽然我们看到的和官方介绍上拍出来的图不一样，但总得来说还是比较舒服，也许是天气比较好的缘故吧。
可以准备些干粮，里面吃的东西不多。
还有别太晚回来，否则没有接驳车，会走很久很久。",https://gs.ctrip.com/html5/you/comment/detail/1653/11/165227969.html,https://dimg04.c-ctrip.com/images/t1/headphoto/164/424/952/04eab99bd26f47acadef4fd3f95b9f37_C_180_180.jpg,泉quan,5分,2020-12-03
每次去南京都要到孝陵去转转，感受曾经的金陵王气。孝陵是明太祖朱元璋和马皇后的陵墓，所幸保存完好。走过长长的石子路，两侧是石雕和树木。现在城楼上，看着斑驳的城墙，郁郁葱葱的树木，感受浓浓的历史感。城楼上还有明朝所有皇帝的简介，很值得去了解。,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165012590.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,M11****847,5分,2020-11-08
很好的景点 很大 喜欢历史的可以深入了解 十朝古都不是吹的！ 朱元璋也是个厉害的人物 满山都是他的地盘 边上中山陵也可以一起游玩,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165748189.html,https://dimg04.c-ctrip.com/images/0Z80a1200085sy9200EB9_C_180_180.jpg,202****769,5分,2021-02-15
11月的石象路前，连神明都只剩下唏嘘,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165425461.html,https://dimg04.c-ctrip.com/images/t1/headphoto/699/910/854/683dab66bb374136af9930ea204dfc7e_C_180_180.jpg,M24****8244,5分,2020-12-30
拍照好地方，大年初一没想到人也不少，梅花还没全开，下周才梅花节，景区里有些放养的小鹿，增加了趣味性，可以买饲料喂，适合不太小的小朋友,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165724398.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,E27****29,5分,2021-02-13
秋季，11月初去了再好不过真的，超级美丽，枫叶是真的好看，果然是南京第一景区，花钱不亏，还有鹿，离地铁站也近，苜蓿园站下车后，马上到，石像又壮观又可爱，来南京玩，很推荐去。,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165173052.html,https://dimg04.c-ctrip.com/images/0Z848120008aq33q2879B_C_180_180.jpg,_WeCh****183836,5分,2020-11-27
明孝陵适合男女老少，带着老人和孩子一起去玩，可以了解许多历史知识，增长见识，也不累，非常棒哦！公共交通过去非常方便，打车也不贵！,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165970799.html,https://dimg04.c-ctrip.com/images/t1/headphoto/542/100/066/3e909e86a8f34cec9abb9878a583d5ce_C_180_180.jpg,天蝎小青子,5分,2021-03-15
停车场超级贵，20一小时，景区很大，不建议自驾，最好是停在附近的星级酒店打车过来玩久一点，梅花还是很好看的，就是三月初来有点冷,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165897837.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M08/94/CD/CghzflSiLFCAD_ysAAEWecXvQ3A768_C_180_180.jpg,龙的传人,5分,2021-03-06
整个园区风景非常优美，人也不会很多。不止有文化遗迹，还有大片的花海树林草坪，还有长生鹿苑可以和和梅花鹿互动，确实是一块宝地,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165975262.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,118****187,5分,2021-03-16
过年期间带孩子去的，梅花山梅花真的很多，一片花海很壮观，就是吃东西的地方太不给力了，不仅贵量少，品质一般，最好自己带吃的,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165789631.html,https://dimg04.c-ctrip.com/images/t1/headphoto/272/077/772/76b262d0cc24492abc5c6784c903c2ab_C_180_180.jpg,M20****958,4分,2021-02-20
进明孝陵景区停车场的路有协警挡着，统一让停到中山陵的停车场换乘景区观光车，2公里的景区内路程往返30元/人我都忍了，但中山陵停车场5个多小时收费172.5元的天价停车费真的是惊到我这个远道而来的小伙伴了！！南京城真是不一般，北京故宫门口的停车场也不敢这样干吧！,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165784625.html,https://dimg04.c-ctrip.com/images/t1/headphoto/699/910/854/683dab66bb374136af9930ea204dfc7e_C_180_180.jpg,商城房玄龄,3分,2021-02-19
去了中山陵、美龄宫、明孝陵、音乐台。最后灵谷寺太远了，时间不赶趟就没去，差不多景区正常买100块吧，我买92也就这样吧，有一个没去差不多这个价钱。这一天，最难逛的是明孝陵，超级大。中山陵、音乐台和美龄宫一会儿就逛完了。主要是我在音乐台买了5元鸽子饲料喂鸽子耽误时间了，照了好久的照片，很好玩，鸽子有的大胆的会飞到肩膀、手上，怪不得梁朝伟要去布拉格广场喂鸽子，哈哈哈哈。中山陵我看其他评论，买了电子讲解10元，后来发现中山陵完全不需要，一是有扫码讲解，二是中山陵不是很大，走个15分钟就到了。美龄宫扫码讲解是免费的，明孝陵扫码讲解是要钱10元。我的路线是，坐观光车到中山陵10元/人，之后中山陵到美龄宫10元/人，美龄宫步行到明孝陵3号门进15分钟。最后明孝陵出来坐地铁回家了。没去灵谷寺大概是没有缘分吧。总体不错，个人感觉不需要买50元/人的全票，走了很多路。,https://gs.ctrip.com/html5/you/comment/detail/1653/11/165322182.html,https://dimg04.c-ctrip.com/images/t1/headphoto/397/132/243/542067aa29904ae9aca7e88f43eaeb6f_C_180_180.jpg,庆尚南道热热,5分,2020-12-16
景色不错，总体超赞，买的套票，怕一上午逛不完，早上早早来到明孝陵，从苜蓿园地铁出站走三号门，按照语音讲解顺序走，领略了明孝陵的风貌，可以到了最后上了城楼略显失望😔本以为可以去地宫看看，结果是VR探险，讲解说地宫至今还未开发，棺椁也不在这。然后乘坐观光车去中山陵，登顶后俯瞰山下地貌，挺美挺震撼，可惜孙中山的棺椁也没有对外开放参观，在讲解员那看了下曾经开放时的照片，接着又去音乐台和灵谷寺，整体感觉一般般，最后去的美龄宫，景好风水好，中西合璧，设施在当时挺先进的。总之这个套票不太划算！,https://gs.ctrip.com/html5/you/comment/detail/1653/11/164967964.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,prudent_T,5分,2020-11-02
