标题,标题链接,头像,user-detail__name,resource_date
"留园为中国大型古典私家园林，占地面积23300平方米，代表清代风格，园以建筑艺术精湛著称，厅堂宏敞华丽，庭院富有变化，太湖石以冠云峰为最，有“不出城郭而获山林之趣”。
逛了很多苏州园林，个人最爱留园，每处的框景都很美。",https://gs.ctrip.com/html5/you/comment/detail/1830/11/165318332.html,https://dimg04.c-ctrip.com/images/0Z83m1200085c95heBAAB_C_180_180.jpg,悠悠的风103,2020/12/16
"·建于明万历年间，与苏州拙政园、北京颐和园、承德避暑山庄并称中国四大名园。

以园内建筑布置精巧、奇石众多而知名；在一个园林中能领略到山水、田园、山林、庭园四种不同景色。分中、东、西、北四景区，贯通景区的曲廊两壁上是众名家的 “留园法帖”。中部以水景见长，是全园精华；东部的冠云峰是留园三绝之一，齐集太湖石“瘦、皱、漏、透”四奇于一身。",https://gs.ctrip.com/html5/you/comment/detail/1830/11/165295156.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,vivienvivien,2020/12/13
苏州留园，我就是很推荐这个地方就是了，当然这个地方是需要门票的，门票费用是45块钱，不想付费的请无视我哦。反正我觉得如果要去看看苏州园林要在众多收费景点选择那就是留园没错啦。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165627853.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,yoyolove7788,2021/1/28
留园是苏州仅次于拙政园的园林，也是江南四大园林之一，留园虽然没有拙政园面积大，但是在园中有一弯小湖，可以泛舟于其上，特别的惬意。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165915996.html,https://dimg04.c-ctrip.com/images/t1/headphoto/757/757/889/3b86691007a54fe684f07e198432d09b_C_180_180.jpg,wind3757,2021/3/8
留园很好，真的很好，人不算多的，也喜欢这种不硬性规定戴口罩的地方，因为着都是室外，这么多绿植当然要吸氧了，根本没有戴口罩的必要。自己愿意带的除外，至少那天我看和我一个想法的不是少数。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165454413.html,https://dimg04.c-ctrip.com/images/t1/headphoto/258/512/704/6bce7506eecc48f8a4a6d3177e0acf24_C_180_180.jpg,飘飘摇摇,2021/1/3
四大园林之一的留园，除了看太湖石冠云峰之外探花，赏牡丹，覌紫藤，欣赏了花的美丽，忎成花的浪漫，陶醉了花的芬香。大自然为我们点贊了生活。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165970941.html,https://dimg04.c-ctrip.com/images/t1/headphoto/293/406/308/22631089f44a497495c005fce85f6a6f_C_180_180.jpg,香槟配红酒,2021/3/15
等到荷花盛开的时候再去看看，想必那个时候风景更加的迷人,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165704254.html,https://dimg04.c-ctrip.com/images/t1/headphoto/272/077/772/76b262d0cc24492abc5c6784c903c2ab_C_180_180.jpg,_WeCh****225890,2021/2/10
除拙政园以外苏州园林里名气最大的园林，占地面积也比较大，园林有分区比如水景区，山林区。在室内园林里留园是非常有特点的，古木虬峦，冠云峰，鱼化石，石壁画样样值得一看，还有园里的盆景也非常值得细细品味。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165665549.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,微风清朗,2021/2/3
留园是真的不错的一个观光自然场地，虽然门票真的也不便宜，45大洋，但是对比拙政园70大洋已经算便宜不少了。建议去一处就行了。拙政园某些地方还不如留园呢。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165548976.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,yoyolove7788,2021/1/15
大家可以适当带些饮料和小零食进去，因为里面逛一圈慢慢玩也要两个小时的时间，容易渴和饿的在里面买不到补给哦。苏式园林设计很好，连洗手间的设计都很好哦。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165562259.html,https://dimg04.c-ctrip.com/images/t1/headphoto/177/080/529/285e9abeede347d9a7c1cc5e1b4c9287_C_180_180.jpg,h小pp,2021/1/18
"留园在苏州阊门外，留园是明万历年间太仆徐泰时建园，时称东园，清嘉庆时归观察刘恕，名寒碧庄，俗称刘园。同治年间盛旭人购得，重加扩建，修茸一新，取留与刘的谐音改名留园。科举考试的最后一个状元俞樾作《留园记》称其为“吴下名园之冠”。为全国重点文物保护单位，与拙政园、北京颐和园、承德避暑山庄齐名，为全国“四大名园”。1961年列为全国重点文物保护单位。1997年列入“世界遗产名录”。
留园三绝是：冠云峰、楠木殿、鱼化石。",https://gs.ctrip.com/html5/you/comment/detail/1830/11/165900760.html,https://dimg04.c-ctrip.com/images/Z80p15000000yavvp84E1_C_180_180.jpg,fj****12,2021/3/6
苏州留园，已经推荐了还几个朋友了，和他们说比拙政园值得去哈哈哈。就是挺喜欢这个地方的，离山塘街很近的，逛完留园还能再去山塘街走一圈了。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165574511.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,yoyolove7788,2021/1/19
留园很大，景色不错，有山有水，别有天后风景独佳，苏州园林真的适合秋天，有红有绿，多一分红色变焦，少一分则不够红，步步都有景,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165509136.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,alpha1015,2021/1/9
留园为中国大型古典私家园林，占地面积23300平方米，代表清代风格，园以建筑艺术精湛著称，厅堂宏敞华丽，庭院富有变化，太湖石以冠云峰为最，有“不出城郭而获山林之趣”。其建筑空间处理精湛，造园家运用各种艺术手法，构成了有节奏有韵律的园林空间体系，成为世界闻名的建筑空间艺术处理的范例。全园大致分为中、东、西、北四部分，中部为原留园所在[1]。现园分四部分，东部以建筑为主，中部为山水花园，西部是土石相间的大假山，北部则是田园风光。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165630477.html,https://dimg04.c-ctrip.com/images/0Z823120006w0agjbBCFC_C_180_180.jpg,社会颜色,2021/1/29
留园位于苏州阊门外留园路338号，以园内建筑布置精巧、奇石众多而知名，与苏州拙政园、北京颐和园、承德避暑山庄并称中国四大名园。 留园为中国大型古典私家园林，占地面积23300平方米，代表清代风格，园以建筑艺术精湛著称，厅堂宏敞华丽，庭院富有变化，太湖石以冠云峰为最，有“不出城郭而获山林之趣”。其建筑空间处理精湛，造园家运用各种艺术手法，构成了有节奏有韵律的园林空间体系，成为世界闻名的建筑空间艺术处理的范例。现园分四部分，东部以建筑为主，中部为山水花园，西部是土石相间的大假山，北部则是田园风光。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165372617.html,https://dimg04.c-ctrip.com/images/0Z83f120008aty8cbF48D_C_180_180.jpg,Joey-Xie,2020/12/23
"留园不多介绍了，重点说一下留园正在上演的曲艺，全网最详细。“盛世留音”活动于2020年9月26日至10月20日在留园景区内展开。每天从早上8点到下午4点，在留园的6个地点，有8种曲艺类型表演。地点一：室内古戏台上午有【昆曲】或【苏剧】，下午表演【苏州评弹】。地点二：冠云峰表演【昆曲】《牡丹亭·游园》，和【吴舞】。地点三：五峰仙馆表演【福建泉州南音】。地点四：明瑟楼表演【古琴南箫】。地点五：远翠阁表演【江南丝竹】。地点六：中部水池在木船上表演【笛子琵琶】。我在留园泡了一天，音乐此起彼伏，基本上所有演出地点和项目都打卡了。

活动到10月20号结束，有兴趣的朋友捉紧最好几天的机会，好好的从容欣赏一下传统艺术。比网师园的曲艺夜游精彩多了，网师园夜游表演一个小时，留园是表演一个白天，闲庭信步，赏心乐事。",https://gs.ctrip.com/html5/you/comment/detail/1830/11/164795255.html,https://dimg04.c-ctrip.com/images/t1/headphoto/982/089/752/f8c7b21182c94524ac4df328fdc7b3dc_C_180_180.jpg,M39****307,2020/10/15
趁着1元游园林最后的优惠活动，到苏州打卡了三个园子。留园的冠云峰最为出名，太湖石。瘦透漏皱，是一块多具有代表性的太湖石。园子里道路的镶嵌石，也很有特色。有各种花卉，鸟等。低头的风景不比抬头的风景差。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165572349.html,https://dimg04.c-ctrip.com/images/Z80m0j000000amtbkB436_C_180_180.jpg,自由的花爱吃柚子,2021/1/19
留园是苏州园林的代表作，始建于明代。留园在清代时称“寒碧山庄”，后改为“留园”。?留园以园内建筑布置精巧、奇石众多而知名，与苏州拙政园、北京颐和园、承德避暑山庄并称中国四大名园。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165420837.html,https://dimg04.c-ctrip.com/images/0Z8441200085chlq0E563_C_180_180.jpg,红糖泡泡,2020/12/30
按照一周前预约的行程，今天去了中国四大名园——留园打卡。山水，田园，山林，庭院四种不同景色在留园中都能领略到，虽说是冬季很多落叶? ，留园的美还是依旧美不胜收有趣好玩，景色不错，性价比高，总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165402166.html,https://dimg04.c-ctrip.com/images/Z80o180000013ulo9C34A_C_180_180.jpg,M43****6403,2020/12/27
建筑与花木都非常别致，是一处需要花点时间慢慢游览、欣赏的古典园林。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165833222.html,https://dimg04.c-ctrip.com/images/zc05170000011gffv6AD5_C_180_180.jpg,自由风帆,2021/2/25
景色不错，有趣好玩，性价比高，这个家庭亲子游是我们带着年老的父母一块出游。由于西园里留园很近停错过地方，准备将错就错时发现正好是一个宗教节日西园里人太多了，所以还是游玩留园。总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165582437.html,https://dimg04.c-ctrip.com/images/Z803080000002zi1h822A_C_180_180.jpg,jiamings,2021/1/21
比起拙政园，留园是小而精致，里面很多花卉盆栽，很好看景色不错，,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165834801.html,https://dimg04.c-ctrip.com/images/t1/headphoto/724/518/802/e201a429d7a54f72ade0df32a3d59b2f_C_180_180.jpg,M34****9635,2021/2/25
留园以其独创一格、收放自然的精湛建筑艺术而享有盛名。层层相属的建筑群组，变化无穷的建筑空间，藏露互引，疏密有致，虚实相间，旷奥自如，令人叹为观止。为中国四大名园之一，值得观看！,https://gs.ctrip.com/html5/you/comment/detail/1830/11/164435195.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M05/83/C0/CghzgFW5oeqAJCivAAGNG0mXwWg379_C_180_180.jpg,世界娜么好,2020/9/14
感觉留园比拙政园还要好，景致很协调，不杂乱，大小合适，亭台楼阁，个性突出，山水树木，错落有致，花草路石，安排得体，是苏州园林中最棒的！,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165857287.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,老肖头,2021/2/28
还是很不错的。出差路过，选了个小园子看，下雨还别有一番滋味，但也因下雨拍摄效果不是很好。比较别致，盆景不错。时间充足的可以来看看。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165868526.html,https://dimg04.c-ctrip.com/images/Z80f0b000000592hu1879_C_180_180.jpg,荷塘雨忆,2021/3/2
"首先，这是一个世遗景点。第二，这是一个精致园林。这里不是一个游乐场。我不要求其他游客有多文静，但是景点明显人员配置不够，剩下的人员积极怠工。先不说很多小孩四处奔跑、相互追逐、为其他入园人士造成极大困扰，这个园林整体地面由小石铺砌而成辅以假山环绕，四处奔跑对小孩和其他入园人士造成极大安全隐患。小孩的第一负责人当然是家长，但在家长明显不管是情况下，园方应该请求离场以保障其他游客的安全，而不是积极装瞎。


还有另外一个问题就是无论到哪里都有人在抽烟，但无一人遭警告。人群众多（包括大量小孩）却在那里抽烟，除了非常没有公德还非常危险。园方明文禁止吸烟，但现场所见，这个规定就是摆设。又是一个管理问题。



撇除园方管理的问题，景点本身真的就是一绝。一步一景、别有洞天。感觉就是江南园林的精髓。有待改进，",https://gs.ctrip.com/html5/you/comment/detail/1830/11/165758282.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,136****6351,2021/2/16
苏州留园，中国四大名园之一，世界文化遗产，没有拙政园面积大，小小的，但是比较精致，门票淡季45元。刚好下午去的时候人不多，园子里亭台廊榭都做得很漂亮，用太湖石堆砌的假石山没有狮子林来得复杂，园里有几棵百年老银杏，可惜都落叶了，剩下的枫叶和湖水衬托得园子很精致，转个弯又是一幅不同景象的画。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165716626.html,https://dimg04.c-ctrip.com/images/t1/headphoto/857/872/237/edc9e981b00e436a8dcee595001d62fa_C_180_180.jpg,_wech****045076,2021/2/12
"今天要去看看留园，留园是一个像迷宫一样的园子。苏州园林应该是都逛过的，不过再逛逛也很不错，现在园林也是与时俱进的，室内的布局摆设，也是精心设计，让现代的插花师也参与了室内布置。留园的规模在苏州也是拍得上号的，够大够七拐八扭，是可以跟拙政园一拼的大园子。

今天我们看到的是苏州园林，世界文化遗产，看到的是情怀。但当年这些园子实际是富豪斗富的工具，大富豪大官有大园子，那些小园子属于又想体验富豪的瘾，又没有很多钱的家伙，那些小园子堪称鸡肋，大园子的主人反而不需要多管，他只是需要的是享受就行了。小园子的主人反而要操心操肺，最后搞个不伦不类，享受倒没有享受多少，屁大的地方也没啥意思，精力钱财到没少花，纯属浪费生命的傻叉。",https://gs.ctrip.com/html5/you/comment/detail/1830/11/164813590.html,https://dimg04.c-ctrip.com/images/t1/headphoto/293/406/308/22631089f44a497495c005fce85f6a6f_C_180_180.jpg,M28****2824,2020/10/17
留园是中国四大名园之一。虽然留园的面积是四大园林中最小的一个，不过它的小，让人回味无穷！留园的英语名为lingering garden，这个名字我觉得翻译得极为巧妙！留园中最著名的就是冠云峰了。这块太湖石，瘦皱漏透都极精致！作为留园最大的看点，这个石头前也常常有很多人会排队合影！,https://gs.ctrip.com/html5/you/comment/detail/1830/11/164783639.html,https://dimg04.c-ctrip.com/images/a20110000000oojss7321_C_180_180.jpg,杰杰陶TAO,2020/10/14
"留园距离我住的酒店（山塘街）1公里距离 早餐后想要散散步 开着导航出发 山塘街景区穿过后 过大马路就是一片香樟树的大街 两边都是各种餐饮店 茶店 小吃店 应该是为了一路去留园的观光客准备的 工作日520这天特别安静 树荫下很舒服 几分钟后到达留园 需要红外测量体温 检查健康码 方可入园 人不多 空空荡荡的，走进留园有一种进入宫廷剧后花园的感觉 古色古香的回廊 假山 流水 荷花 处处都是美景 在“在此处”的后面穿过小路还有盆景园 大大小小各种盆景 确实值得来 
【景色】
【性价比】",https://gs.ctrip.com/html5/you/comment/detail/1830/11/163498206.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,137****7774,2020/5/22
留园为中国大型古典私家园林 占地面积23300平方米 清代风格 园以建筑艺术精湛著称 厅堂宏敞华丽 庭院富有变化 太湖石以冠云峰为最 有“不出城郭而获山林之趣”,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165856963.html,https://dimg04.c-ctrip.com/images/0Z81y12000810p210C3F4_C_180_180.jpg,QE-77,2021/2/28
总体超赞，有趣好玩，这个园林虽然面积不大，但是非常美丽。留园前前后后逛了好几次了。哪里有厕所都知道了。留园最大的看点就是冠云峰，看这个就是赚到了。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165353441.html,https://dimg04.c-ctrip.com/images/a20110000000oojss7321_C_180_180.jpg,杰杰陶TAO,2020/12/21
很棒，很多的假山，很美,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165885853.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g5/M01/0E/29/CggYsVbpac2AP2B6AAD3keGTJH0624_C_180_180.jpg,见过不见,2021/3/4
留园的景色还是名不虚传的，假山、流水、建筑相互搭配的非常的好，票价也是定得合适，园里游客满满的。当然了，依然要继续感谢苏州的一元游园活动！！！,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165563291.html,https://dimg04.c-ctrip.com/images/Z80o180000013ulo9C34A_C_180_180.jpg,M40****8668,2021/1/18
到处都是景色，非常精致，提现了江南园林的独特风格，跟拙政园基本差不多，交通方面可以坐地铁到石路站下车要走几百米才能到的！下雪的时候去应该更美,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165467830.html,https://dimg04.c-ctrip.com/images/Z80s0500000013x99DC60_C_180_180.jpg,Eliking,2021/1/4
很不错，景致很美,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165726320.html,https://dimg04.c-ctrip.com/images/t1/headphoto/062/938/215/f5f05c77006946428867e3c0dae6f4eb_C_180_180.jpg,M23****7981,2021/2/13
很幸运抢到一元门票，太划算了。加上是淡季，可以慢慢不受任何干扰地体会园林之美。苏州园林都是有山有水有亭，可以在不同房间不同角度欣赏园林。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165502926.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g3/M08/0E/84/CggYG1Xu7NiAAARVAAAbpvqn_RI691_C_180_180.jpg,Jessigz,2021/1/8
总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165745976.html,https://dimg04.c-ctrip.com/images/t1/headphoto/062/938/215/f5f05c77006946428867e3c0dae6f4eb_C_180_180.jpg,M23****7981,2021/2/15
不错的景点哦，门票45元！很多公交可以到的，进去记得出示绿吗。一进去就是很古色古香的感觉了，里面人也是挺多了，很多人进去拍照的。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165353636.html,https://dimg04.c-ctrip.com/images/t1/headphoto/258/512/704/6bce7506eecc48f8a4a6d3177e0acf24_C_180_180.jpg,飘飘摇摇,2020/12/21
留园，是苏州古典园林，位于苏州阊门外留园路338号，始建于明代。清代时称“寒碧山庄”，俗称“刘园”，后改为“留园”。[1]以园内建筑布置精巧、奇石众多而知名，与苏州拙政园、北京颐和园、承德避暑山庄并称中国四大名园。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165886945.html,https://dimg04.c-ctrip.com/images/Z80f0b000000594pd8831_C_180_180.jpg,freewangyong,2021/3/4
携程在资源这方面还是很牛的，虽然苏州有一元门票的活动，但不是哪儿都能买到的，苏州旅游官网要抢，另一个某程基本上就没法买啊，还是携程靠谱，都啊不用抢，直接买，真棒，园林吧，刚开始看还行，好多了就觉得没什么意思了。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165498123.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,159****4879,2021/1/8
冬天，赶上最后一次一元活动，人少，比秋天时人少很多，对于第一次来的朋友，景色有点差，但是对于重刷的无所谓，可以慢慢逛，仔细看看了，况且门票还是一元，真心划算，如果2021还有一元门票，我还会三刷的，看看四季的园林景色，别有天后的景色不错,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165441561.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,alpha1015,2021/1/1
景色不错，有趣好玩，总体超赞，性价比高，。。。。。。。。。。。，。。。。。。。。。。。。。。。。。。。。。。。。。。。。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165328354.html,https://dimg04.c-ctrip.com/images/zc0l170000011e3741A91_C_180_180.jpg,一二三亖哦,2020/12/17
苏州的园林大同小异，假山的山石质感非常好，湖中有假山，湖边有富有特色，小小建筑，不过留园也有他的独具的特色，就是文雅异常，看他那些画卷，非常的美，非常的文艺,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165166713.html,https://dimg04.c-ctrip.com/images/Z809070000002oay30EAC_C_180_180.jpg,池塘春草,2020/11/26
景色非常美的一个古典园林景点，非常值得一去。景色不错，有趣好玩，总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165796116.html,https://dimg04.c-ctrip.com/images/t1/headphoto/295/828/780/6e6c2151ed65497c850945d5d2b702ae_C_180_180.jpg,M30****8582,2021/2/20
离山塘街非常的近，趁着苏州园林一块钱门票的功夫进去参观的。没有拙政园狮子林那么多人，不过建筑依然非常的漂亮的。但是参观园林还真是三分看园林七分听讲解，真心建议一定要找讲解，要不然看得云里雾里的,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165527199.html,https://dimg04.c-ctrip.com/images/Z80s12000000s34m22281_C_180_180.jpg,泰宁根吴承恩,2021/1/12
留园很漂亮，虽然不是很大，但园内风光独特，各处景致都很精致，充分体现了江南园林的特色，十一当天去的还有多次表演如昆曲，苏州评弹等，非常好看，值得一览。,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165264851.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,152****2648,2020/12/8
保留非常好的古苏州园林，深在市中心但是却特别静谧美好，里面比较复杂，可以跟一个旅行团走，好多地方拍照都炒鸡好看，希望有机会再去一趟，停车也很方便,https://gs.ctrip.com/html5/you/comment/detail/1830/11/164504138.html,https://dimg04.c-ctrip.com/images/Z80210000000pre8d8DD7_C_180_180.jpg,小倩大人,2020/9/22
5A景区也是苏州最出名的几个园林之一，但比拙政园小很多，不过里面的园景设计的也比较精致，很多怪石和盆景，同样节假日人也很多，因为比较小所以更挤,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165498903.html,https://dimg04.c-ctrip.com/images/Z80j1f000001g1zi49296_C_180_180.jpg,yj_lives,2021/1/8
深秋的留园，有着别样的美丽，银杏，红枫，倒影，晚霞，亭、台、楼、阁，假山，小桥……，处处都是景，美不胜收，让人流连忘返啊！,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165219474.html,https://dimg04.c-ctrip.com/images/Z80p15000000yavvp84E1_C_180_180.jpg,fj****12,2020/12/2
挺不错的，心旷神怡！,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165818029.html,https://dimg04.c-ctrip.com/images/Z80k0k000000cb6smFD9C_C_180_180.jpg,SDH-CG,2021/2/23
秋日的留园深值一游 ?游人不多 恰巧也没碰到旅行团 银杏 红枫 翠竹 奇石 懒猫 ?游鱼 秋阳蓝天下 绚丽夺目 沁人心脾,https://gs.ctrip.com/html5/you/comment/detail/1830/11/165305911.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,110****315,2020/12/14
