标题,标题链接,头像,user-detail__name,resource_date
"南京总统府至今已有600多年的历史，可追溯到明初的归德侯府和汉王府；清代被辟为江宁织造署、两江总督署等，康熙、乾隆南巡均以此为行宫；太平天国定都天京后，在此兴建规模宏大的天王府；1912年1月1日，孙中山在此宣誓就职中华民国临时大总统，辟为大总统府，后为南京国民政府总统府。他是中国近代建筑遗存中规模最大、保存最完整的建筑群，也是南京民国建筑的主要代表之一，中国近代历史的重要遗址。
总统府占地面积约9万平方米，既有中国古代传统的江南园林，也有近代西风东渐的建筑遗存，分三个区域：中区主要有国民政府、总统府及所属机构；西区有孙中山临时大总统办公室、秘书处、西花园、孙中山起居室及参谋本部等；东区主要有行政院、陶林二公祠、马厩和东花园等。",https://gs.ctrip.com/html5/you/comment/detail/1681/11/164572739.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M05/83/C0/CghzgFW5oeqAJCivAAGNG0mXwWg379_C_180_180.jpg,世界娜么好,2020-09-30
没去前在想不会太大面积，进去才知道呀好大的哦，应当转三个小时左右能全部转到，看到那个年代的电话，电扇，打字机，想到那年的战争以及后续生活，花园大，只是我的时间不太多，匆匆忙忙的走着大概,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165402031.html,https://dimg04.c-ctrip.com/images/0Z85i120008b2upzn3A3F_C_180_180.jpg,_WeCh****427493,2020-12-27
总体超赞，有趣好玩，性价比高，景色不错，还是非常值得一去的！,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165886197.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,M10****648,2021-03-04
这里凝聚了太多的民国往事，所以现在也是游客来南京最喜欢的地方，总统府景区除了行政院等建筑外，还有煦园、复园和太平天国天王府遗址等建筑群。,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165485798.html,https://dimg04.c-ctrip.com/images/Z80s11000000qj6wiE602_C_180_180.jpg,姜如意,2021-01-07
景色不错，性价比高，民国南京政府的总统府，蒋介石住过的地方，民国时期许多有名的人都在这里办过公，淞沪会战后，蒋介石从这里逃亡武汉。,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165862058.html,https://dimg04.c-ctrip.com/images/t1/headphoto/062/938/215/f5f05c77006946428867e3c0dae6f4eb_C_180_180.jpg,_WeCh****68754,2021-03-01
不错。走在总统府，回顾这段历史，恍如隔世的感觉！,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165808899.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M08/E0/42/CghzgVTY0iWAbwBgAADIbtZWI-c890_C_180_180.jpg,忠诚小卫士出差小达人,2021-02-22
现在包括民国时期的总统府和太平天国的天王府遗址，是我国5A级景区，现在保留下来许多明清、民国时期的建筑，是不错的一个旅游景点。,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165607353.html,https://dimg04.c-ctrip.com/images/Z80s11000000qj6wiE602_C_180_180.jpg,姜如意,2021-01-25
挺好的，陪客户走一下代表性的地方，花园整体上到春夏时候漂亮很多，现在略萧瑟，但是有些残雪也颇有味道。办公室里原来么陈设还是很简单的，有些文书的书法文字的确令人佩服！,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165521328.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M0B/65/A4/CghzflW1ydiAEZFGAAFRRMi_P5I443_C_180_180.jpg,达人班长,2021-01-11
很值得一去，十一放假时候人太多了，我们八点到门口排了半个多小时算是快的，后面来很多旅行团更要排很久，转了两三个小时，总统府要么早早去要么晚点去，或者工作日有时间去,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165864028.html,https://dimg04.c-ctrip.com/images/0Z823120008abzjecCBC3_C_180_180.jpg,ly071227,2021-03-01
还不错，可以，很有历史年代感，我一直喜欢去看类似的景点。。。景色不错，有趣好玩，性价比高，总体超赞，。。(ง •̀_•́)ง,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165795605.html,https://dimg04.c-ctrip.com/images/0Z86d120008fl42bh383C_C_180_180.jpg,M41****8893,2021-02-20
很独特的地方，除了总统府中西合璧的建筑之外，还可以通过里面的展览陈列窥见到民国时期的一些生产生活的印记。最有意思的是在出口处买到了国民党党徽。,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165560965.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,zzyeheyan,2021-01-17
性价比高，有趣好玩，景色不错，总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165799774.html,https://dimg04.c-ctrip.com/images/0Z85v120008bihdmvE8E5_C_180_180.jpg,M43****8716,2021-02-21
"南京总统府是南京民国政府主要代表之一，
距今已经有600多年历史了。它不仅是中国近代遗存保存最完整的建筑，也是国家AAAA级旅游景区。

1、总统府中有园林美景也是民国建筑，两者不冲突且做到融合。
2、中国一系列重大事件或在这里发生，一些重要人物都在此活动过，保存了比较完整的历史遗迹。
3、总统府分为中区、西区和东区三个区域。一系列展馆和史料陈列，则分布在这三个区域中。
实用tips:
景区比较大，建议去游客中心拿一份导览地图，注意合理安排参观时间。
总统府建筑群经历六朝、明、清、太平天国和民国等历史时期，最终奠定建筑群现今的基本格局，它不仅是孙中山在此宣誓就职中华民国临时大总统的地方，也是中国政治军事的中枢、重大事件的策源地。",https://gs.ctrip.com/html5/you/comment/detail/1681/11/165585659.html,https://dimg04.c-ctrip.com/images/Z80q090000003q3rr941D_C_180_180.jpg,王仕奇,2021-01-21
总体超赞，景色不错，很多玉兰花，很美,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165855107.html,https://dimg04.c-ctrip.com/images/t1/headphoto/757/757/889/3b86691007a54fe684f07e198432d09b_C_180_180.jpg,_WeCh****489107,2021-02-28
总统府分为3部分，按历史的顺序，太平天国一段居园区右侧，孙中山先生一段居左侧，中间就是国名党这一段历史，整个建筑是民国风的代表作，森字楼的来历充分揭示了国民党内部的派系之争.,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165407653.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,112****151,2020-12-28
这里曾是清朝时期的两江总督府，太平天国时期是洪秀全的天王府，辛亥革命后成为孙中山办公的总统府，解放后江苏省政协曾经在此办公。园内景色宜人，很有文化底蕴。,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165922998.html,https://dimg04.c-ctrip.com/images/Z80r0z000000mislf3091_C_180_180.jpg,changxiaxia,2021-03-09
总统府很值得去看一下，到里面可以感受一下当时***最高统治阶级的办公场所和环境，有利于了解那一段历史。每一个办公室或者楼都有其独特的历史故事。景色不错，有趣好玩，总体超赞，性价比高，很值得去。,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165905704.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,刮大风啦啦啦啦啦啦,2021-03-07
南京的国民党总统府在49年以前是国民党及国民政府的最高权利办事机构。现如今已经成为革命教育基地了。我们在许多解放战争的影视剧里都可以看到这个地方的样子！,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165879115.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,kig,2021-03-03
今天先去了中山陵明孝陵，总统府比起明孝陵性价比超高，总统府院落丰富，让我等一介草民有机会近距离接触昔日王权霸业，转了好久，票价划算，性价比高，总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165443669.html,https://dimg04.c-ctrip.com/images/t1/headphoto/685/724/771/3cd584c18f744104b47d3f3d075d10e3_C_180_180.jpg,_WeCh****558061,2021-01-01
南京必去景点之一，网上购票，需要身份证入园。孙中山在此宣誓就职中华民国临时大总统，如果要逛全的话估计需要半天，旁边就是1912街区。,https://gs.ctrip.com/html5/you/comment/detail/1681/11/164724471.html,https://dimg04.c-ctrip.com/images/Z80t11000000qn2bj83A0_C_180_180.jpg,黄大小姐,2020-10-09
历史文化名城，网红打卡点，👍,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165990840.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,159****4871,2021-03-18
值得去，了解历史，尊重历史是每个中国人都应该做到的总体超赞，景色不错，,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165938490.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,320****715,2021-03-11
总体超赞，有趣好玩，景色不错，,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165924158.html,https://dimg04.c-ctrip.com/images/Z80f11000000r0jpzD3DE_C_180_180.jpg,律政佳人甜心,2021-03-09
好大，建议换双鞋，不要腿受不了,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165915260.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g5/M06/1E/04/CggYsVcGXR2AC3E9AAAsQqxMT9A171_C_180_180.jpg,年少怎敢动情,2021-03-08
这里作为中华民国最高权力机构所在地，总会给游客带来许多神秘感，现在已按照当时的样子进行了室内恢复，配上详细的介绍，使我们对民国历史有了一个初步的了解。,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165454466.html,https://dimg04.c-ctrip.com/images/Z80s11000000qj6wiE602_C_180_180.jpg,姜如意,2021-01-03
景色不错，有趣好玩，性价比高，总体超赞，看到了蒋介石工作的地方，还有好大好大的后花园，我开始以为就一条直线那么大，结果走到侧面才发现好大好大啊哈哈哈,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165662692.html,https://dimg04.c-ctrip.com/images/t1/headphoto/424/398/503/0386f569fd0d4b488ff41b64bbc5743b_C_180_180.jpg,M33****3179,2021-02-03
南京总统府位于南京市玄武区长江路292号，是中国近代建筑遗存中规模最大、保存最完整的建筑群，也是南京民国建筑的主要代表之一，中国近代历史的重要遗址。,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165570324.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,周游世界I,2021-01-19
民国政府办公地与天王府毗邻,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165945968.html,https://dimg04.c-ctrip.com/images/Z8040g0000008br81F6BA_C_180_180.jpg,Vger,2021-03-12
南京是个非常不错的城市。很值得推荐大家去游玩。总统府去观看近代史的发展，也可以近距离接触到每一件留存的物品！有机会真的可以去逛一下。非常不错呢。,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165902621.html,https://dimg04.c-ctrip.com/images/zc0l170000011e3741A91_C_180_180.jpg,M25****6078,2021-03-06
这是中国历史上的一个曾经的权力中心，代表着国民党政权的中心。到此出旅游，可以让你耳目一新，感受曾经历史的风起云涌和时代的变迁，让我们更加珍惜当下,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165840377.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,高胖子减肥,2021-02-26
"安排的霍导游。讲解很棒，趣味横生。沿途也很关照随团游客。
预期的2个小时行程实际讲了2个半小时
价格太美丽",https://gs.ctrip.com/html5/you/comment/detail/1681/11/165763679.html,https://dimg04.c-ctrip.com/images/t1/headphoto/062/938/215/f5f05c77006946428867e3c0dae6f4eb_C_180_180.jpg,M25****0855,2021-02-17
现在作为近代历史博物馆开放，包括太平天国天王府遗址和复园（东花园）等建筑，是近代历史上许多重要事件的见证地，这里的介绍也比较详细，不错的景点。,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165540591.html,https://dimg04.c-ctrip.com/images/Z80s11000000qj6wiE602_C_180_180.jpg,姜如意,2021-01-14
疫情防控期间，景点有些场所未开放，票价还算实惠，人也挺多，风景还不错，了解下孙中山先生的办公和生活的地方，天下为公，希望当权者都能有这种愿景。,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165415517.html,https://dimg04.c-ctrip.com/images/Z801170000013jureAC13_C_180_180.jpg,走一城看一景,2020-12-29
总体超赞，值得一去,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165978259.html,https://dimg04.c-ctrip.com/images/Z80d0x000000kzotl6D8B_C_180_180.jpg,FHDGMNJ,2021-03-16
非常好玩很满意,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165888131.html,https://dimg04.c-ctrip.com/images/t1/headphoto/757/757/889/3b86691007a54fe684f07e198432d09b_C_180_180.jpg,M30****7873,2021-03-04
价格携程32，性价比还是很高的，内有太平天国，两江总督，中华民国历代建筑的人文历史，内容也很丰富，值得驻足一一阅览，千万不要走马观花。,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165637189.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g4/M0B/8F/2A/CggYHlY9_dmAOcssAACmma2SCn4130_C_180_180.jpg,子明同學,2021-01-30
十一黄金周人最多的时候去的，真的要早到，我们就去晚了，人超多的。我喜欢这种建筑，所以逛的还是挺美的～😁以后有机会平时日子再去一次～,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165360141.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g4/M0A/3C/6A/CggYHlargcyADGloAACo22PMT7U001_C_180_180.jpg,小鑫鑫,2020-12-21
的确是值得一去的地方，同时也了解了许多历史的知识。,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165929477.html,https://dimg04.c-ctrip.com/images/t1/headphoto/882/320/089/158cae5ddb6143c0b6ae18523614cf08_C_180_180.jpg,_WeCh****151837,2021-03-10
总统府遗址博物馆汇集了清末、太平天国、民国时期三个不同风格的建筑，设计独具匠心，建筑搭配和谐，水乳交融，艺术韵味浓郁，象一座秀丽迷人的大观园……  ​​​,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165071642.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g3/M09/F7/30/CggYG1Zj40qAHJyiAAAflKHMI_8006_C_180_180.jpg,甲壳蚕,2020-11-15
值得一看，最好提前对历史有所了解，这样不论是看展览厅里的中国历史还是一些个人历史，看起来都会有趣味有感悟得多性价比高，总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165717136.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,320****780,2021-02-12
景色不错，性价比高，总体超赞，有趣好玩，喜欢历史的人值得一观，除此之外以前两江总督、太平天国皇帝、民国总统待的地方，景色真不错。,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165382379.html,https://dimg04.c-ctrip.com/images/t1/headphoto/424/398/503/0386f569fd0d4b488ff41b64bbc5743b_C_180_180.jpg,biaoge0825,2020-12-24
政治背景深厚，文化底蕴浓郁，涨知识学历史增见识性价比高，景色不错，有趣好玩，总体超赞，到南京一定要来，很有意义，请个讲解员很值。,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165373204.html,https://dimg04.c-ctrip.com/images/t1/headphoto/057/777/943/0b93f8268d5546308915f4f9fcaa9483_C_180_180.jpg,M28****7181,2020-12-23
挺好，值得一游。只是因为时间太匆忙，没来得及看完。不过提醒大家，时间匆忙的朋友，要记得进入时的路线，不然你出来就麻烦了，容易迷路,https://gs.ctrip.com/html5/you/comment/detail/1681/11/165362756.html,https://dimg04.c-ctrip.com/images/t1/headphoto/882/320/089/158cae5ddb6143c0b6ae18523614cf08_C_180_180.jpg,M24****764,2020-12-22
