标题,标题链接,头像,user-detail__name,totalStarIcon1,resource_date
"镇江1
金山景区6
游览金山寺，细心的人还会发现，中国所有的寺庙山门都是朝南开，唯有镇江的金山寺朝西，这到底是为啥呢？传说金山寺原本山门也朝南，因香火太旺，惹怒南天的道教的神主玉皇大帝，所以被迫把山门改成朝西。还有一种说法是当初金山立于扬子江江心，山门朝西开人们站在寺门嘹望，就可以充分地观赏到“大江东去，群山西来”的壮丽景色。",https://gs.ctrip.com/html5/you/comment/detail/142298/11/164656951.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,倩宝嘻嘻,5分,2020-10-05
这里风景十分优美，在竹林景区特别的唯美，还有洞穴，夏天来很合适。重峦叠翠、茂林修竹、山深水秀、泉涌溪流，十分可人，让人流连忘返。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165423337.html,https://dimg04.c-ctrip.com/images/Z80f0k000000bvz6sD024_C_180_180.jpg,一雨一彩虹,5分,2020-12-30
"镇江市的地标古建筑，水漫金山。金山景点甚多，每处充满历史传说与神话故事，古人赞为""江南名胜之最""，也有""金山寺裹山""之说。",https://gs.ctrip.com/html5/you/comment/detail/142298/11/165599203.html,https://dimg04.c-ctrip.com/images/Z8080z000000mry1370E3_C_180_180.jpg,cici9090,5分,2021-01-23
金山位于镇江市西北，海拔43.7米，占地面积41.6公顷，是远近闻名的旅游胜地。金山风景幽绝，形胜天然，自古为我国游览胜地之一。古代金山原是屹立于长江中流的一个岛屿，有“江心一朵美芙蓉”之称誉。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165310228.html,https://dimg04.c-ctrip.com/images/Z803160000010g2bq615E_C_180_180.jpg,M22****5222,5分,2020-12-15
景色不错，和父母一起在国庆节去玩耍了，感觉挺有意思的，只见寺不见山，可能因为疫情原因吧，还有好多地方没有开放，不知道后面会不会开，寺庙不大，景区挺大的。国庆期间还有工作人员互动表演。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/164819529.html,https://dimg04.c-ctrip.com/images/Z80k10000000omb2y53AB_C_180_180.jpg,excaliburfairy,5分,2020-10-18
金山位于镇江市西北，海拔43.7米，占地面积41.6公顷。原为扬子江中的一个岛屿，由于“大江东流”，至清光绪末年左右，与陆地连成一片。金山风景幽绝，形胜天然，自古为我国游览胜地之一。古代金山原是屹立于长江中流的一个岛屿，有“江心一朵美芙蓉”之称誉。金山名胜古迹甚多，俯拾皆是。玲珑秀丽的慈寿塔立于金山西北山巅之上，高30米；金山自古更有神话、历史无数，白蛇传中所述的《水漫金山》说的就是这里。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165308783.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g3/M02/95/E9/CggYGlZdJCuAJyQRAADkY4Wvzug356_C_180_180.jpg,格格,5分,2020-12-14
金山位于镇江市西北，海拔43.7米，占地面积41.6公顷，原为扬子江中的一个岛屿，由于“大江东流”，至清光绪末年左右，与陆地连成一片。金山风景幽绝，形胜天然，自古为我国游览胜地之一。古代金山原是屹立于长江中流的一个岛屿，有“江心一朵美芙蓉”之称誉。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165308753.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g3/M02/95/E9/CggYGlZdJCuAJyQRAADkY4Wvzug356_C_180_180.jpg,格格,5分,2020-12-14
"金山是以""京口三山""之首，有江心一朵""芙蓉""之美称，位于镇江市区西北部，44米高， 520米周长，原是扬子江中的唯一岛屿，""万川东注，一岛中立""。水漫金山的传说即发生于此，著名的金山寺在金山之上，使整个金山仿佛就是一座宏伟壮丽的寺庙，构成了一种金碧辉煌""寺裹山""的奇特风貌。",https://gs.ctrip.com/html5/you/comment/detail/142298/11/164952602.html,https://dimg04.c-ctrip.com/images/Z803160000010g2bq615E_C_180_180.jpg,M22****5222,5分,2020-11-01
"金山风景区位于镇江市区西北部，是""京口三山""之首，44米高， 520米周长，原是扬子江中的唯一岛屿，有江心一朵""芙蓉""之美称。著名的金山寺即位于金山，素有“寺裹山”之称，使整个金山仿佛就是一座宏伟壮丽的寺庙，",https://gs.ctrip.com/html5/you/comment/detail/142298/11/164947978.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g3/M02/95/E9/CggYGlZdJCuAJyQRAADkY4Wvzug356_C_180_180.jpg,格格,5分,2020-10-31
金山是到镇江旅游必定打卡的地方之一，那年四月，走进金山景区，依然看见许多盛开的樱花，还有很多不同品种的蝴蝶兰，海棠，最让我兴奋的是看到了牡丹，正在陆续开放，紫藤萝爬满了整个架子，花蕾超级多，盛开的时候该是多么美好呀！水漫金山的传说发源于此，白娘子与许仙的爱情故事依然流传，白蛇与青蛇的姐妹情也还在演绎，我们慢慢走在湖边，景色宜人，当年乾隆皇帝停靠船只的御码头，湖边有很多干枯的芦苇，在百花齐放的春日里也别有一番景象，迎春花盛开，春天来了。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/163254717.html,https://dimg04.c-ctrip.com/images/t1/headphoto/699/910/854/683dab66bb374136af9930ea204dfc7e_C_180_180.jpg,qianjiangyue,5分,2020-04-17
因为新白娘子传奇的水漫金山，满满儿时的回忆！ 停车方便，小车五元一次！,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165462406.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,pen****ua,5分,2021-01-03
家乡景点，必须支持，每年都会去。重温走过的路。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/166002193.html,https://dimg04.c-ctrip.com/images/0Z83k120008h5666s0AB4_C_180_180.jpg,点火柴燃寂寞,5分,2021-03-20
金山寺裹山，白娘子水漫金山，梁红玉激鼓战金山。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165944770.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,110****530,5分,2021-03-12
利用十一假期的第一天带着家人去镇江金山玩了一趟，总体感觉不错，公园里游客不算多，我们基本上走遍了整个公园，参观了江天禅寺，拜菩萨烧了一柱香，爬上了金山，在慈寿塔下拍了几张照，可惜的是可能因为疫情影响法海洞没有开放。另外由于维修，芙蓉楼和天下第一泉也没开放，有点遗憾。景区里面有游船和自己踩踏的小船，适合带孩子游玩。值得推荐，体验很好，景色不错，景区内的御码头据说是方面康熙乾隆皇帝下江南时上岸的地方，有一丝皇家气息。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/164606820.html,https://dimg04.c-ctrip.com/images/t1/headphoto/699/910/854/683dab66bb374136af9930ea204dfc7e_C_180_180.jpg,M37****757,4分,2020-10-03
"金山风景区，是国家AAAAA级旅游景区，它是以""京口三山""之首，位于镇江市区西北部，北回归线以北。有44米高， 520米周长，原是扬子江中的唯一岛屿，""万川东注，一岛中立""，有江心一朵""芙蓉""之美称。",https://gs.ctrip.com/html5/you/comment/detail/142298/11/164663224.html,https://dimg04.c-ctrip.com/images/Z8071f000001gkctn0EF6_C_180_180.jpg,Lucifinil forever,5分,2020-10-06
很好的地方 停车也方便 周边几个面店不错,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165885731.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g3/M06/FA/0E/CggYGlYYvXOAMLBKAACWUx40zhE217_C_180_180.jpg,紫川,5分,2021-03-04
原图未修改，纯天然，冬季景色很美。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165450847.html,https://dimg04.c-ctrip.com/images/Z8081b000001b73p278FE_C_180_180.jpg,杰瑞,5分,2021-01-02
值得去，香火鼎盛，历史文化遗产！,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165996598.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,_M13****5520,5分,2021-03-19
水漫金山的爱情故事让金山寺闻名天下，老少皆知，法海的世界来了才懂，一段白娘子许仙的浪漫传说，一曲芙蓉楼的送别，一盏天下第一泉的香茗，已足以让你细细品味。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165410438.html,https://dimg04.c-ctrip.com/images/0Z854120008cj2szyB7C7_C_180_180.jpg,花香悠悠,4分,2020-12-28
总体超赞，景色不错，,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165786311.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M00/65/05/CghzgFUjnF6ANJuWAAAXxk6yxf0703_C_180_180.jpg,fbiccie,5分,2021-02-19
景色一般般吧，但是到了镇江来，如果不去一下金山，也好像确实说不过去哦！来了总比没来好，来都来了嘛！,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165931922.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,淡定的男人,4分,2021-03-10
春牛首秋栖霞。栖霞山的秋色真的美轮美奂，层林尽染。每年的秋天都应该去赏一下这金陵的红叶。栖霞寺也是古老而神圣的所在，值得一游。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165199868.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,138****5958,5分,2020-11-30
江天禅寺是最好玩的地方，大约2小时就可以玩结束了，短期游览去处。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/164595323.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,M10****188,5分,2020-10-02
"首先，酒店很新，很干净。
其次，入住后我们的管家贴心的送了小水果。
最主要的是床。床垫适中，十分舒服。被子都很干净。房间不小不大。装饰风格我觉得很淡雅。
接着，发现房间的洗漱用品居然是日本的POLA，牙刷，拖鞋也都是五星级的标准。瞬间觉得很棒！
最后是第二天的早餐，直接上图，超棒。妈妈吃净素，她对早餐非常满意！

五星好评！ 唯一美中不足的是，酒店附近还未完全开发，有些偏僻。但总体来说，这酒店我给满分！
总体超赞，",https://gs.ctrip.com/html5/you/comment/detail/142298/11/165018755.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,206****596,5分,2020-11-08
不愧是千年名寺，香火很旺。多次来祈福求愿了，希望能实现心愿。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165853743.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,suyangde,5分,2021-02-28
风景优美，值得去看看,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165393916.html,https://dimg04.c-ctrip.com/images/t1/headphoto/699/086/708/192dead426bc4f1aa82bd9b0a4feeea1_C_180_180.jpg,_CFT01****7058813,5分,2020-12-26
"携程优惠多 建议提前购买 进入景区方便快捷
金山寺值得一游  近观远眺佳宜
但是一泉景点已经没有很久了 整个景区一路指示牌导行到一泉附近就被围栏封闭了 很多游客被误导  向当地人打听才知道已经划入迎宾馆范围并且不对外开放多年 旅游打卡的要留意了",https://gs.ctrip.com/html5/you/comment/detail/142298/11/164761002.html,https://dimg04.c-ctrip.com/images/t1/headphoto/857/872/237/edc9e981b00e436a8dcee595001d62fa_C_180_180.jpg,彩画金达,4分,2020-10-12
景色不错，就是好多景点都关门不开放有点小遗憾,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165922839.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,飘逸的东哥,5分,2021-03-09
"水漫金山的故事就发生在这里，在中国也算是家喻户晓了吧:）
金山湖其实我觉得更美，每到夏天，湖里的荷花开了，阵阵微风袭来，带来淡淡的清香，美不胜收。",https://gs.ctrip.com/html5/you/comment/detail/142298/11/165010587.html,https://dimg04.c-ctrip.com/images/0Z83l120008320uvzAA75_C_180_180.jpg,小王的小号,5分,2020-11-07
景色很好，值得一去。不建议坐船，性价比不高,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165041410.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g3/M08/A0/35/CggYGlYOIVSAdrYZAALiumvB-ZQ347_C_180_180.jpg,加尔卡杜瓦猪熊,5分,2020-11-11
景色不错，性价比高，总体超赞，有趣好玩，,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165962328.html,https://dimg04.c-ctrip.com/images/t1/headphoto/882/320/089/158cae5ddb6143c0b6ae18523614cf08_C_180_180.jpg,_CFT01****7127914,5分,2021-03-14
镇江三岛，最值得去的，如果只去一个岛，那就是金山。如果只有二三个小时，可以看一下金山寺，了解一下真实的法海。如果有一天时间，可以把整个金山岛都逛一圈，风景不错。金山售票处对面有个小弄堂，可以吃早点，当地的早点，没有锅盖面（如果锅盖面已经吃腻了，油条只有一元，味道是90年代的）。景点里，中午可以吃素斋面，15元。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/164711815.html,https://dimg04.c-ctrip.com/images/zc0e170000011go8z7956_C_180_180.jpg,用户杨阳,5分,2020-10-08
金山位于镇江市西北，海拔43.7米，占地41.6公顷。古代金山原来是长江中流的一个岛屿，风景优美，形胜天然，自古就是我国游览胜地，有“江中一朵美芙蓉”之称誉，北宋沈括赞美其“楼台两岸水相连，江北江南镜里天”。到清光绪末年（1903年），由于大江东流，金山与陆地连成了一片，因为金山寺依山而建，寺塔房屋与金山合为一体，远看山是一座寺，近看寺即一座山，故金山获得了“寺里山”的称号，体现了古代杰出的建筑艺术。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/159712131.html,https://dimg04.c-ctrip.com/images/Z80411000000qy5o7FF43_C_180_180.jpg,凌月儿09,5分,2019-07-12
《巾帼擂鼓战金山》远观金山不见山，近看金寺围塔山。大雄宝殿甲天下，金碧辉煌映波澜。礼佛拜忏祈法海，慈寿宝塔矗金山。江天一览留云亭，遥望白蛇漫金山。拾级而登妙高台，巾帼擂鼓战金山。金山倒印金山湖，元旦撞钟镇江环。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/155015124.html,https://dimg04.c-ctrip.com/images/Z80k160000010afnx696D_C_180_180.jpg,古言新语,5分,2018-05-26
刚开始以为里面很小，逛了下金山寺，半小时就好了，然后租了个船100元一小时，才知道有多少地方没有走到，里面似乎还可以租自行车，景色很好，是个出游的好地方！,https://gs.ctrip.com/html5/you/comment/detail/142298/11/164697107.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,187****4806,5分,2020-10-07
非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常好,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165657883.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,M10****073,5分,2021-02-02
棒棒哒总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165785903.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M03/D7/F8/CghzgVT-Kz6ADDj3AAAgMQWRk6U705_C_180_180.jpg,d19****95,5分,2021-02-19
[打卡]镇江金山寺·从山麓到山顶，一层层殿阁，一座座楼台，将山与寺浑然一体，整个金山仿佛就是一组宏伟壮丽的古建筑群。 ​​​还是不错的！！,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165278788.html,https://dimg04.c-ctrip.com/images/Z80v0j000000a8s855B37_C_180_180.jpg,世界美食游走达人,4分,2020-12-10
一直都喜欢这里,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165971830.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,牵狼逛街,5分,2021-03-15
疫情原因不开放,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165785593.html,https://dimg04.c-ctrip.com/images/Z80h0g00000086z4c80A6_C_180_180.jpg,毓毓葱葱,5分,2021-02-19
好评！！！,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165825334.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,xuming0628,5分,2021-02-24
本是到了镇江随便找个“山”走走，结果经导游一介绍，才知金山寺有那么多传奇的地方：水陆法会、众多国家领导、名人都来过.....,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165452374.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,xcdpx,5分,2021-01-02
金山景区很不错，而且去的时候游客不多。金山上的主要寺庙金山寺建于东晋至今已有1600 多年历史。是中国佛教诵经设斋、礼佛拜忏和追荐亡灵的水陆法会的发源地。金山寺与普陀寺、文殊寺、大明寺并列为中国的四大名寺。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165103836.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,xia****r320,4分,2020-11-18
观长江美景，听美丽传说，烧香许愿圣地！,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165579257.html,https://dimg04.c-ctrip.com/images/Z80k0z000000mtait92EC_C_180_180.jpg,快乐鼠,5分,2021-01-20
奔着传说故事而去。喜欢步步生莲照。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/164935136.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M04/AB/60/Cghzf1WyRAGAL3K1AAAbBtdPzng846_C_180_180.jpg,m16****148,5分,2020-10-30
确实很不错的一个地方，下次还要来,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165389259.html,https://dimg04.c-ctrip.com/images/Z80g0r000000h8nfh3F37_C_180_180.jpg,白天不睡觉123,5分,2020-12-25
交通方便，配上解说更有趣哦！104路正好是从焦山发往金山的公交！游完，金山门口有镇扬城际公交直接下一站扬州！,https://gs.ctrip.com/html5/you/comment/detail/142298/11/164587079.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,M15****582,5分,2020-10-01
"同类档次的门票显得票价偏贵，
寺院维修中显得有些乱，园区内其他设施和绿化等好像与金山寺联系不大。",https://gs.ctrip.com/html5/you/comment/detail/142298/11/165137375.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,山岳之峰,4分,2020-11-22
镇江有名气的三山之一，金山寺的故事。目前有准备活动装修的地方，还有封闭的景点，淡季人不多。另外的一个出口封闭了，去的路上也没有提示，走到那里又回到大门出去，缺少服务的意识。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165375494.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,50****165,4分,2020-12-24
景色不错，,https://gs.ctrip.com/html5/you/comment/detail/142298/11/164881001.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,139****0586,5分,2020-10-24
景色不错，就是管理上不行。金山公园与金山寺混在一起削弱了金山寺的清幽……景色不错，,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165293961.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g4/M03/D6/79/CggYHFaZ0MGAfA-uAAEQb5m4Kys408_C_180_180.jpg,睡不醒,4分,2020-12-12
"很值得去，金山寺人文环境不错。外部公园建设的也非常好。就是天下第一泉走过不去，被拦住了。估计只能做画舫去了，50元/位。
景区对面宴春酒楼是老品牌了吧，可惜出公园14:00多了，酒楼下班了，想在那吃饭得计算好时间。
感觉在镇江，当地民风很好，都挺能体贴别人，酒店，公园服务人员都给人如沐春风。景色不错，总体超赞，",https://gs.ctrip.com/html5/you/comment/detail/142298/11/165195866.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,138****8598,5分,2020-11-29
！！！！！！！！！！！！！！！！！！！！！！！！！！！！!！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,https://gs.ctrip.com/html5/you/comment/detail/142298/11/164817870.html,https://dimg04.c-ctrip.com/images/Z80r0u000000itt4p43C8_C_180_180.jpg,一个中年人,5分,2020-10-18
除了慕名而去，寺庙规格大以外，就真的是佛教圣地，和中国其它寺庙并无差别，如果不是烧香拜佛，走一圈半小时左右就可以出来了。该去还是要去，就是门票性价比太贵，寺庙不应该收那么贵，怪不得谤佛的那么多。学一下我们厦门的南普陀，免费开放。总结，花个钱，吐个槽，该走还是要走，谁叫出名呢。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/164688935.html,https://dimg04.c-ctrip.com/images/Z80o180000013ulur1D76_C_180_180.jpg,江小黑01,4分,2020-10-07
景区景色美，应该在平时的节日来游玩，不应在国庆假期去凑热闹，否则是只见人不见景。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/164675530.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,诗雨灵,5分,2020-10-06
寺庙依山而建，寻访法海和白娘子，镇江旅游必游之地，旁边新开发的公园没啥意思,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165497793.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,casablanca2,5分,2021-01-08
一般吧，停车要早些去，景观一般，导游不值得，推销香火钱，这不应该是导游的事情，总共没有多大地方，有不介绍的，有一带而过的，总共倒手2次导游，应付的感觉。,https://gs.ctrip.com/html5/you/comment/detail/142298/11/165578063.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,28****812,4分,2021-01-20
