标题,标题链接,头像,user-detail__name,resource_date
"“红梅”，花形极美，花香浓郁；

“绿萼”，花白色，萼片绿色，重瓣雪白，香味袭人；

“紫梅”，重瓣紫色，淡香；

“骨里红”，色深红重瓣，凋谢时色亦不淡，树质似红木；

“玉蝶”，花白略带轻红，有单重瓣之分，轻柔素雅。

成片栽植的梅花有的艳如朝霞，有的白似瑞雪，有的绿如碧玉，形成梅海凝云，云蒸霞蔚的壮观景象。",https://gs.ctrip.com/html5/you/comment/detail/1772/11/165794997.html,https://dimg04.c-ctrip.com/images/Z80b0s000000hywov5C2F_C_180_180.jpg,添喜lucklily,2021-02-20
梅园~~春天开始的地方！无锡人都知道！每年都会来几趟逛逛:从春天的梅花，郁金香.百合花到冬天的腊梅!每到花季值得推荐👍今年的梅园人特别多，不过还是很开心，看到大家能摘下口罩一起在花海里露出笑脸拍着各式各样的姿势，赞，很赞，真赞！,https://gs.ctrip.com/html5/you/comment/detail/1772/11/165786230.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M01/23/7D/CghzfFVsaUaAUjpxAADAbodo6Qg501_C_180_180.jpg,FengFeiYan,2021-02-19
"✨✨✨春节越来越近了，想放假的心情也跟着躁动起来。💖这几天天公作美，听朋友说梅园的梅花开得甚是好看。果不其然，天心台前，枝头娇艳欲滴的花骨朵争相绽放，点缀了这冬日的大地🍃🍃
👉这里也是梅园的第一个赏梅点。赏梅的朋友们，这里可千万不能错过呀~",https://gs.ctrip.com/html5/you/comment/detail/1772/11/165682317.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M01/4B/36/CghzflWeZuiAY6b9AADGIhg0-uE184_C_180_180.jpg,红粉飞飞521,2021-02-06
📍冬天来无锡赏梅，一定要来梅园走一遭，这里可是无锡赏梅最齐全的地方。无锡梅园很大，里面的景点非常丰富，今年新布置很多迎春的新景观，📷我也要好好拍几张打卡的网红照。🛤我印象最深的就是天心台，名字源自古诗“梅花点点皆天心”，用黄石高筑而成，这里的梅花最盛，品种犹繁，在我看来是赏梅、摄影的最佳处。,https://gs.ctrip.com/html5/you/comment/detail/1772/11/165676840.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g3/M01/71/D3/CggYGlXoFweAVzU4AADgovdm8BQ449_C_180_180.jpg,钥匙找锁的旅行,2021-02-05
一月底，梅花绽放的还不多，不过少数盛开的粉色、白色的梅花确实冰雕玉琢、娇艳欲滴，成为一片苍茫中的亮色，走近也能闻到淡淡的清香，让人心旷神怡。荣氏的历史建筑在冬天也更显示出历史的沧桑陈厚感，也值得一看。,https://gs.ctrip.com/html5/you/comment/detail/1772/11/165652675.html,https://dimg04.c-ctrip.com/images/0Z80o120008c7d1u3653E_C_180_180.jpg,十三North,2021-02-01
正好是碰到了过年时节，景区里洋溢着浓厚的年味，这我这种外乡人倍感亲切。比如有鞭打春牛、儿童版锡剧“红梅赞”等，梅园现场布置了很多过年的元素，比如大大的福字，挂满枝头的灯笼，以及随处可见的可爱的牛牛。🐂🐂,https://gs.ctrip.com/html5/you/comment/detail/1772/11/165705951.html,https://dimg04.c-ctrip.com/images/Z80whk124eokxdwu8590B_C_180_180.jpg,少年心之旅,2021-02-10
无锡有老话，“春天从梅园开始”。每年这个时候景区内几千株梅花一起开放，漫山遍野的花海吸引无数长枪短炮。作为一个摄影爱好者，我自然也不能错过。整个景区现在像一片花的海洋，鹅黄、雪白、嫩红，各种颜色应接不暇，映衬着火红的春联、灯笼，一派新年红红火火的景象。,https://gs.ctrip.com/html5/you/comment/detail/1772/11/165682335.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,蓝湿,2021-02-06
冬天是个赏梅的好季节，而在无锡，最好的赏梅处非梅园莫属了。一进梅园，一缕缕清香迎面扑来，绵绵悠长，直入心脾。眼前的景色更是如诗如画，美不胜收。漫山遍野的梅花，红的像火焰，白的像飞舞的雪花，粉的像天边的云霞……站在那里，仿佛置身于仙境。,https://gs.ctrip.com/html5/you/comment/detail/1772/11/165676838.html,https://dimg04.c-ctrip.com/images/Z80s0x000000l0v2oC8BB_C_180_180.jpg,恩铭行摄记,2021-02-05
"临近春节，再一次出差无锡，我发现了一处新的宝藏——梅园。
🌈以前赏梅，只知道观色嗅香，十足一个门外汉。不过到了梅园，我看开阔了不少眼界。
🌸梅花博物馆汇集了各色梅桩盆景造型，小小方圆世界里别有洞天；古梅奇石圃中芳蕊点点、傲寒报春；更令人惊喜的是梅品种国际登录园，里面400多种形态各异的梅花争奇斗艳，单瓣、宫粉、玉蝶、黄香、绿萼、洒金、垂枝、朱砂…每一株梅花都是奇妙的冬日风景线。",https://gs.ctrip.com/html5/you/comment/detail/1772/11/165665690.html,https://dimg04.c-ctrip.com/images/0Z81r120008ehsou035F6_C_180_180.jpg,阿拖施晓君,2021-02-03
"去时梅花尚未到花期，但含苞待放之态已显娇艳，少数已绽放的梅花更是明艳烂漫，婀娜多姿。但园内草木葱郁繁茂之处还是很多，带着冬日清冷高洁的气质，更显“水木湛清华”。荣氏所建的挺阁轩榭里，还有暗藏在丹青中的暗香疏影、跌宕遒丽，与现实景观各尽其妙。与还有餐厅和小吃店，可以吃到无锡特色美食，确实是可以享受惬意慢时光的地方。
过年旅行注意安全，提前祝大家新年快乐～🎉",https://gs.ctrip.com/html5/you/comment/detail/1772/11/165652521.html,https://dimg04.c-ctrip.com/images/t1/headphoto/293/406/308/22631089f44a497495c005fce85f6a6f_C_180_180.jpg,在路上的小羊,2021-02-01
我觉得朱砂梅是梅中最艳的。喜欢朱砂梅，是因为它从内而外的傲气，不折不扣，骄傲洒脱，所以，它又被称为骨里红。每次看到它，看到的不仅仅是对生活美的憧憬，更有饱满的希望……,https://gs.ctrip.com/html5/you/comment/detail/1772/11/165795103.html,https://dimg04.c-ctrip.com/images/headphoto/867/567/382/e16fe74b18f1438e86ba3d783db07bb9_C_180_180.jpg,江涛视觉,2021-02-20
4A景区梅园是无锡的赏梅胜地，位于无锡西郊的东山和浒山南坡，交通便利，打个车过去很方便。梅园内遍植梅树，是江南著名的赏梅胜地之一，又到赏梅季节，可以穿汉服来这里打卡冬日美美的网红照。,https://gs.ctrip.com/html5/you/comment/detail/1772/11/165696744.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g3/M00/EF/F7/CggYGVXImp6ASTikAAUa65abnmQ107_C_180_180.jpg,a简安然,2021-02-09
"冬天❄️怎么能错过赏梅？
今天立春，早就打算好到梅园赏梅，正好遇上2021中国长三角梅花文化旅游节开幕式，机缘巧合，也是奇妙的出游体验。
进入景区大门就可以看到新布置的“金牛送福”景观，憨态可掬的卡通牛立于门前构成一幅迎春画，显得喜气洋洋；三星石前看到了小朋友们动情演绎的《红梅赞》，锡剧独特的唱腔和唱法听来别有一番风味；更惊喜的是各种梅花陆续进入盛花期，走到哪里都是满目绚丽，芳香四溢。",https://gs.ctrip.com/html5/you/comment/detail/1772/11/165667732.html,https://dimg04.c-ctrip.com/images/Z80r0l000000cxkl6BB1E_C_180_180.jpg,胡子叔叔kelvin,2021-02-04
梅园是无锡的赏梅胜地，位于无锡西郊的东山和浒山南坡，打个车过去最方便。园内遍植梅树，是江南著名的赏梅胜地之一，可以穿汉服来这里打卡冬日美美的网红照。一个4A级景区，只为梅花盛开。,https://gs.ctrip.com/html5/you/comment/detail/1772/11/165690042.html,https://dimg04.c-ctrip.com/images/Z8070a0000004wvdz0956_C_180_180.jpg,麻小薯,2021-02-07
无锡里的梅花品种非常丰富，园内展示了梅花国际登录品种280个，其中梅园公园品种52个。每个品种栽植3-5棵，独立成景，点状连贯，非常漂亮，梅园也兼具品种展示和园林造景的艺术特色氛围。,https://gs.ctrip.com/html5/you/comment/detail/1772/11/165702908.html,https://dimg04.c-ctrip.com/images/Z80l0t000000iq5z87A1C_C_180_180.jpg,朱桀的行走笔记,2021-02-10
"有梅花的冬天，是温柔的。喜欢冬天的原因，一半是因为雪、一半是因为梅
今年大雪未必能遇上了，还好有梅园的梅花，带给我许多欢喜。傍晚的夕阳，温柔了这座百年的无锡梅园光影交错里，古建的每个角度都呈现出了不同的效果，正面的恢弘，侧影的柔和，阴影下的沧桑；当余晖撒过斗拱飞檐，每一个尖尖角都熠熠生辉，梅花缓缓绽放的样子格外动人。",https://gs.ctrip.com/html5/you/comment/detail/1772/11/165692883.html,https://dimg04.c-ctrip.com/images/Z8080z000000n8y2h2A73_C_180_180.jpg,亚亚头,2021-02-08
"“万树寒无色,南枝独有花”，立春刚过，空气中还到处弥漫着寒冷的味道。和家人一起到梅园赏梅🌸，惊奇地发现在梅林深处，已有点点梅花悄然绽放，白的、粉的、红的，赏心悦目🌺🌼。景区的春节布置也已经完全到位，打扮得一派喜气，让人迫不及待地想要过年了，哈哈哈~🏮",https://gs.ctrip.com/html5/you/comment/detail/1772/11/165687928.html,https://dimg04.c-ctrip.com/images/Z8030m000000dda36204C_C_180_180.jpg,小小小苔藓,2021-02-07
"今天立春，代表着春回大地，万象更新。和小伙伴到梅园赏梅，正好遇到2021中国长三角梅花文化旅游节开幕式，感受了一下现场的热闹气氛。
现在的景区布置一新，金牛勤恳送福来”、“寒梅迎春踏雪至”、“梅好生活”等十多个创意景观分布在景区的出入口及主干道沿线，转一个角就和浓浓年味撞个满怀，让人充满惊喜。",https://gs.ctrip.com/html5/you/comment/detail/1772/11/165677314.html,https://dimg04.c-ctrip.com/images/0Z830120008css4h4C747_C_180_180.jpg,奔跑的小东东,2021-02-05
今年不打算回去过年，正好梅园有优惠，可以凭“江苏省居住证”免费入园。丛丛簇簇的梅花灿烂的盛开，一进到景区就看到了它们清幽的姿态，空气中弥漫着缕缕幽香。走走停停，目光所及之处，都是浓浓的春节氛围：金牛送福，梅花报春。拍下几张照片，给远方的家人也送上同样的祝福。,https://gs.ctrip.com/html5/you/comment/detail/1772/11/165671471.html,https://dimg04.c-ctrip.com/images/Z80n080000003038b6EDC_C_180_180.jpg,左左xians,2021-02-04
"临近春节，大自然好像把一切由生动、活泼都调成了休眠、寂静模式，但在梅园依然能看到一簇簇明黄的花在开放，一串串清冽的美，这就是蜡梅。
蜡梅树遍及园区各处，主道两侧、古梅奇石圃和北区蜡梅苑都能寻得芳踪，蜡梅的花期大致从12月至2月。漫步在园内，幽香时时萦绕，若有似无、若浓若淡、且远且近，像是一场难以追逐的梦。",https://gs.ctrip.com/html5/you/comment/detail/1772/11/165670983.html,https://dimg04.c-ctrip.com/images/Z8020l000000d4sxx76C5_C_180_180.jpg,刘小顺,2021-02-04
"❤️一踏入梅园，我就亲身感受到了当年荣氏兄弟的高尚情操，梅之独立高洁，就是他们的人生写照；漫步在亭台水榭间，呼吸着空气中的幽幽梅香，仿佛期待已久的心灵之所在此刻终于实现。

🔸临近过年，景区还准备了“鞭打春牛”的小游戏，鞭打春牛之后，从牛肚子里拿出装满春粮的福袋来，寓意着丰收、和谐、步步高升。景区的祝福，我就收下了~",https://gs.ctrip.com/html5/you/comment/detail/1772/11/165669026.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M03/7A/2C/Cghzf1VwW8aAEcE4AACpkZ2V0m0688_C_180_180.jpg,何陈文,2021-02-04
临近春节，梅园是无锡当之无愧的zui“红”的景区。听说梅花陆续盛开中，周末来了兴致，独自一人前往游玩，果不其然整个景区成了一片花的海洋！一树树红梅红红火火、密密匝匝的开在春天里，映衬着火红的春联、灯笼，显得热闹非凡。难怪大家都说无锡的春天是从梅园开始😍,https://gs.ctrip.com/html5/you/comment/detail/1772/11/165659283.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M07/44/19/CghzgVSS6BOAUa6HAAEHat8lBLk630_C_180_180.jpg,Chen浩文,2021-02-02
"无锡梅园横山风景区过去是荣氏家族的私家园林
念劬塔、天心台、招鹤亭、香海轩、宗锦别墅这些建筑…无不彰显着昔日豪门的气派
此时的园内，梅花树已经结满了点点花苞，含苞待放，盛开期还要等2周左右
虽然这次没能看到百花争艳的景象，但盛放的蜡梅已然让人感到不虚此行
凝香道、古梅奇石圃、蜡梅观赏园这些都是观赏梅花的好去处，大家千万不能错过呀~",https://gs.ctrip.com/html5/you/comment/detail/1772/11/165657671.html,https://dimg04.c-ctrip.com/images/Z80r0y000000lx8kqCFB8_C_180_180.jpg,小墨视界,2021-02-02
"🤗周末趁着阳光正好，我和闺蜜一起打卡了无锡梅园。
“疏影横斜水清浅，暗香浮动月黄昏”，是我对梅园的第一印象。
👏景区亭台楼阁、假山水榭，深得江南园林建筑的精巧雅致。👀
各色梅树点缀其间，凭栏远眺，满眼是绿瓦红梅，色彩鲜明。😊
😘此时梅园开的最盛的是蜡梅，冷香扑鼻令人心醉，
等到2月中旬梅花全部开遍，一定要再来打卡。",https://gs.ctrip.com/html5/you/comment/detail/1772/11/165656844.html,https://dimg04.c-ctrip.com/images/Z8060l000000cucj19A15_C_180_180.jpg,彭博丫丫,2021-02-02
"今年的梅园🌸🌸🌸，除了一如既往的赏梅，景区还精心地准备了不少打卡点，让我发现了不少惊喜。
首先看到的是游客中心前的“梅”好生活景观，寓意团圆美满，在这里拍一组亲子照🖼️，新年必定幸福安康；
进入景区大门，就是金牛勤恳送福来，新搭的山行小景和牛型框架，让人一进门就收到了“🐂牛年大吉”的新春祝福；还有小朋友们十分喜欢的“寒梅迎春踏雪至”梅花廊架搭成的走廊，两只寓意吉祥小牛从花镜中结伴走出，这个造型憨态可掬的。此时的梅园已是张灯结彩，灯笼高挂，处处喜气洋洋。
⛳️ 无锡市滨湖区梁溪西路卞家湾13号",https://gs.ctrip.com/html5/you/comment/detail/1772/11/165656607.html,https://dimg04.c-ctrip.com/images/Z80p0u000000isjz696D4_C_180_180.jpg,PIXONE,2021-02-02
"梅园已经用火红色布置出了新年的氛围🧧，梅花虽然还没太开，但含苞待放的花骨朵似乎已经做好了争艳迎春的准备。已经盛开的腊梅娇美夺目，还有淡淡清香。古树奇石凝结着历史的源远流长，洗心泉流水淙淙，映照出时光静好。 
还有不少记录梅园历史渊源的荣氏家族建筑，可以看看荣氏家族的辉煌成就。",https://gs.ctrip.com/html5/you/comment/detail/1772/11/165655081.html,https://dimg04.c-ctrip.com/images/Z80f0m000000dj28zA048_C_180_180.jpg,冷月印记,2021-02-02
👍🏻早就听说过无锡梅园，梅花也是无锡的市花。公园比想象的大，可以逛一天。一月梅花虽然还没太开，但人文景点的各类灰瓦白墙和牌匾都很有历史的厚重感，漫步于亭阁水榭，只见陈设古香古色，字画意蕴高雅，其间文韵流淌，让人真切感受到荣氏一族和无锡的近代民族工业的繁盛。,https://gs.ctrip.com/html5/you/comment/detail/1772/11/165652861.html,https://dimg04.c-ctrip.com/images/Z80b0s000000hywov5C2F_C_180_180.jpg,添喜lucklily,2021-02-01
参观无锡梅园，绝对不仅仅是看梅花，还有古建筑群等人文景观。特别是梅园的两个“独一无二”，即独一无二的阔大的草坪，独一无二的凹凸不平的建筑后山墙。还要强调的是，梅园的人文景观具有深厚的文化底蕴，尤其是各类匾额和楹联的书法，大多是名人名家的手迹，字体风格各异，品位极高！,https://gs.ctrip.com/html5/you/comment/detail/1772/11/165701472.html,https://dimg04.c-ctrip.com/images/Z80a0c000000604vz4CBD_C_180_180.jpg,雁行江湖,2021-02-09
景色不错，有趣好玩，性价比高，总体超赞，宝贝玩的各种嗨，小游乐园对孩子吸引力很大，买了充值卡，下次还要继续去。,https://gs.ctrip.com/html5/you/comment/detail/1772/11/165961778.html,https://dimg04.c-ctrip.com/images/t1/headphoto/062/938/215/f5f05c77006946428867e3c0dae6f4eb_C_180_180.jpg,_WeCh****807450,2021-03-14
梅园的竹刻对联别有一番韵味，其材为竹，或临窗疏影，清飔悠然；或笔墨淋漓，跃然纸上。它有着与文人天然的亲近感。竹肌莹滑如玉，纹理细腻醒然，观之可近、抚之可亲。一副值得珍藏的对联，遇上用心雕刻的竹子，古朴而典雅，一起经历岁月，留下时光的痕迹。,https://gs.ctrip.com/html5/you/comment/detail/1772/11/165689258.html,https://dimg04.c-ctrip.com/images/Z80q0t000000ie98a6001_C_180_180.jpg,行摄人生路,2021-02-07
"梅园的梅花千姿百态，誉满天下，已无需更多的溢美之词，除了梅花，我在园中还发现了精巧的竹景设计。竹子在没有出土时就有竹节，古人认为这是一种气节的象征；而梅花傲寒盛开，代表了高洁和坚忍，两者都沉淀着千年的文化内涵，意味深远，给人以无穷美感和神往。
此时的梅园，有翠绿的修竹、鹅黄的蜡梅、娇羞的红梅、喜庆的春节装扮，处处都是移步换景，色彩夺目。",https://gs.ctrip.com/html5/you/comment/detail/1772/11/165689296.html,https://dimg04.c-ctrip.com/images/Z80p0a0000004gcgj00DF_C_180_180.jpg,唐伯虎2012,2021-02-07
梅园春有郁金香，仲夏观荷塘，金秋闻桂香，但要说它最好看的时候，一定是在冬春之交。此时的梅园春意初现、年味正浓，蜡梅应景开放，在寒冬腊月尽情地舒展身姿，小巧玲珑、憨态可掬。循香径拾阶而上，一路淡雅、宁静，给人以超然物外的感觉。,https://gs.ctrip.com/html5/you/comment/detail/1772/11/165685654.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g4/M03/FD/D5/CggYHlYAKg-AMIuWAAAljfcbSkQ738_C_180_180.jpg,风子红,2021-02-07
“霜晴三日不胜佳，忽作阴霖送岁华。客里清愁自无奈，却教和雨看梅花。”雨中的梅园正和杨万里笔下的诗句一样。漫步园中，大红灯笼随风摇曳；念劬塔前，丝丝缕缕的细雨，带着寒意落在花瓣上，在微风中轻轻颤动，这时候的香味，既冷且幽，说是“冷香”一点也不为过。,https://gs.ctrip.com/html5/you/comment/detail/1772/11/165676716.html,https://dimg04.c-ctrip.com/images/Z80q0k000000b4fdp77B3_C_180_180.jpg,99-单眼皮,2021-02-05
