标题,标题链接,头像,user-detail__name,totalStarIcon1,resource_date
"木渎古镇
乾隆皇帝下江南六次来到木渎古镇。虽然苏州地区的古镇都差不多，都是依河而建民居，但是都贵在保留了从古至今的市井气息，所以在这里可以看到或者说感受到江南的气息。要是下雨，更会烟雨朦胧，意境幽深。",https://gs.ctrip.com/html5/you/comment/detail/48809/11/164926007.html,https://dimg04.c-ctrip.com/images/Z80c0s000000hyv0tD4CD_C_180_180.jpg,K-COCK,5分,2020-10-29
有趣好玩，景色不错，总体超赞，性价比高，江南著名的园林古镇，康熙大帝来过、乾隆皇帝六次到过的地方，“中华民国总统”严家淦故里。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165479978.html,https://dimg04.c-ctrip.com/images/Z80i1e000001f39kd716E_C_180_180.jpg,陈导陪你看世界,5分,2021-01-05
木渎古镇位于苏州吴中区，当年乾隆下江南的地方，还不止下过一次，苏州有两条山塘街，一条在姑苏区七里山塘，一条就在木渎，都是枕河人家。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165382337.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M06/96/A5/CghzfFVjgMOAKQZ7AADHxq99R18341_C_180_180.jpg,熙熙攘攘,5分,2020-12-24
"我们没有旅游年卡是直接买票进去的。
本来这个演出是准备带老人看。
但实际去了之后发现小朋友也很喜欢看。
在跟着演出的过程当中，也顺便把整个老宅子转了一圈。",https://gs.ctrip.com/html5/you/comment/detail/48809/11/165861207.html,https://dimg04.c-ctrip.com/images/t1/headphoto/062/938/215/f5f05c77006946428867e3c0dae6f4eb_C_180_180.jpg,M25****0855,5分,2021-03-01
"在苏州有名的山塘街有两条，一条在虎丘山下，七里山塘。而另一条就是木渎古镇里的山塘街了，灵岩山下，沿河不过二里，虽不及七里山塘繁华热闹，但也因此得以保留更多江南小镇的韵味。
(找个阳光明媚的日子，和朋友随意逛一下，还是非常惬意的。)

目前进去古镇不需要买门票，若要游览古镇里沿着山塘街开放的四个已修复景点“严家花园，虹饮山房，古松园，榜眼府第”，可以买联票。
(建议首次过来又没开车的朋友，可以由榜眼府第往灵岩山的方向逛，不会错过景点，不用走回头路，最后如果时间和精力还充足，还能再去爬一爬灵岩山。)",https://gs.ctrip.com/html5/you/comment/detail/48809/11/165055866.html,https://dimg04.c-ctrip.com/images/0Z8121200086fbkwf6298_C_180_180.jpg,小佳秀,4分,2020-11-13
周边的小吃不错有一家面馆特别实惠！满满的浇头只要十几块。对面就是灵岩山，老苏州人很信灵岩寺，就是过了灵岩寺之后的山路不好走特别不好走😂就是图一这种土路连台阶都没有，木渎有挺多古老的建筑(大户人家讲究很多门道也很多)自己去可能就是看看景，跟着导游能听到很多小故事(我们蹭着别人团的导游)总得说里面景点很多，商业气息也比较浓厚。大大小小的商铺啥都卖(买之前可以去淘宝搜一下同款，会便宜不少，而且大老远的往走背怪沉的)因为挨着太湖卖珍珠的很多，但是价格差别很大，想买的话货比三家。还是很推荐的啦！有好吃的好玩的就是江南小镇的感觉。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164631093.html,https://dimg04.c-ctrip.com/images/t1/headphoto/062/938/215/f5f05c77006946428867e3c0dae6f4eb_C_180_180.jpg,可可爱爱小张,5分,2020-10-04
乾隆下江南必去的古镇，非常不错，除了严家花园等几处收费外，其余全免费。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165762657.html,https://dimg04.c-ctrip.com/images/Z80t1d000001e8ahb254F_C_180_180.jpg,七仙女儿,5分,2021-02-17
木渎古镇，一个有故事的小镇。走在麻石路上，欣赏一座座古朴而具有江南特色的庭院房舍，不禁感叹：前人的想象力太丰富了，亭台楼阁，小桥流水，景色真美。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165113472.html,https://dimg04.c-ctrip.com/images/0Z86p1200085e41231AD9_C_180_180.jpg,M41****750,5分,2020-11-20
虹饮山房相当不错，严家花园倒一般,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165382113.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,杜布罗夫斯克-内雷特瓦县春申君,5分,2020-12-24
苏州真的是一个不缺古色古香的地方，古镇太多了,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165833998.html,https://dimg04.c-ctrip.com/images/Z80t1b000001bje932AD1_C_180_180.jpg,wade,5分,2021-02-25
最后那个松...的没什么值得看，严家花园和山房还是值得一看的景点管理有点乱，停车的地方居然没有收费，也是千年难得一遇的。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165784169.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,flora－-xu,4分,2021-02-19
木渎古镇，别名渎川，胥江，雅称香溪，位于江苏省东南部，苏州古城西部，地处太湖流域，是江南著名的风景名胜区，素有“吴中第一镇”、“秀绝冠江南”之誉。木渎古镇是与苏州城同龄的汉族水乡文化古镇，已有2500多年历史。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165219468.html,https://dimg04.c-ctrip.com/images/0Z823120006w0agjbBCFC_C_180_180.jpg,社会颜色,4分,2020-12-02
木渎古镇的门票最好提前一天买，这样第二天去的当天就可以换票了，如果当天买当天的，需要等两个小时才能取票，这里的票是取票现场打印上人数，不是人手一张，古镇随便逛，进景区需要刷票，古镇不大，附近居民比较多，主要的饮食是一条街，后身还有一条街也是，没有太多的特色美食，也就海棠糕、梅花糕算是，反而烤冷面、烤串、豆花、酸奶之类的比较受欢迎，价格不便宜，不过古镇上的乌米饭还是可以尝一尝的，5元一碗，有点甜，还可以，景点比较分散，但基本都在一路，除了榜眼府第比较偏一些，其中严家花园最值得去，它是其中最大的景点，大户人家的花园可不止一个，本以为古镇很小，半天就能逛完，没想到各个景点都走下来，也差不多要一天了,https://gs.ctrip.com/html5/you/comment/detail/48809/11/158255032.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M08/12/68/CghzgVSSKhCAfMqNAAAnetg4JAA346_C_180_180.jpg,时刻悠然2,5分,2019-04-01
充满历史文化底蕴的一座小城古镇。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165933619.html,https://dimg04.c-ctrip.com/images/t1/headphoto/164/424/952/04eab99bd26f47acadef4fd3f95b9f37_C_180_180.jpg,大头,5分,2021-03-11
木渎古镇是为了去严家花园和虹饮书房，有很多影视剧都是在这两个地方取景的，90后满满的回忆，比较可惜的是这次去榜眼府第在装修没有开放。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164997184.html,https://dimg04.c-ctrip.com/images/t1/headphoto/177/080/529/285e9abeede347d9a7c1cc5e1b4c9287_C_180_180.jpg,M26****3879,5分,2020-11-06
第二次来木渎古镇了，留下了深刻印象.彻底改变了木渎毫无特色的印象，木渎古镇的亮点就在于这几个私家园林，没来过这几个园林，就不算来过木渎古镇。虹饮山房—乾隆皇帝的民间行宫，严家花园—台湾总统严家淦的故居。古松园，榜眼府第，这几个私家园林不比那些著名的园林差，但游客去极少，非常赞！,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165325651.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,henry1957395,5分,2020-12-17
木渎景区不大，但有着非常惊艳的严家花园，门口完全看不出里面别有洞天。可惜榜眼府第维修没有看到。携程的票记得提前买，比现场价格优惠很多。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164679629.html,https://dimg04.c-ctrip.com/images/Z80p170000011s72g002F_C_180_180.jpg,201****307,5分,2020-10-07
“十.一”黄金周期间出游木渎古镇，人流量应该还不算特别多，不过想要拍到心仪的照片，也是不太可能了。[糖果],https://gs.ctrip.com/html5/you/comment/detail/48809/11/164663745.html,https://dimg04.c-ctrip.com/images/0Z82g120008gy153mE9FC_C_180_180.jpg,走遍天下XZ,4分,2020-10-06
木渎古镇在苏州的古镇里名气不是最大的，但因为基本融入苏州城区，所以后期开发和保护的还不错，也成为附近居民晚间活动的重要场所。严家花园是其中的一处重要园林，晚间提供的情景剧演出值得一看。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164493837.html,https://dimg04.c-ctrip.com/images/Z80s0900000048e4e4D7E_C_180_180.jpg,淮河渔舟,4分,2020-09-21
木渎古镇地处太湖流域，是江南著名的风景名胜区，素有“吴中第一镇”、“秀绝冠江南”之誉。木渎古镇明清文化遗存丰富，清代《姑苏繁华图》描写木渎景致占一半。明清时代镇上有私家园林30余处，享有“园林之镇”的美誉。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164859457.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,maggie任,3分,2020-10-22
整体感觉木渎还是用心的，免费的古镇和古典园林相得益彰。严家花园景观丰富，主体分明，园中有园。个人更偏爱虹饮山房，疏朗大气，景观开阔，虽然大部分为近年恢复，确为苏州园林的当代佳作！,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164456104.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,118****813,4分,2020-09-17
木渎是与苏州城同龄的水乡古镇，迄今已有2500多年历史。相传春秋末年，吴王夫差为取悦美女西施，在灵岩山顶建馆娃宫， 并增筑姑苏台， “三年聚材，五年乃成”，木材源源而至，竟堵塞了山下的河流港渎，“积木塞渎”，木渎由此得名。作为沟通苏州城和浩淼太湖的交通枢纽，木渎是名副其实的太湖门户，因而在明清时期，木渎即是苏州城西最繁华的商埠。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/163475174.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g6/M08/5B/FF/CggYs1cVfzyAKoNLAAAopIKpXFQ052_C_180_180.jpg,88top,5分,2020-05-18
木渎古镇如想象中一样值得去看看 江南小镇非常有味道 虽然下着雨 但是游客少一些 江南烟雨中别有一番味道,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165187156.html,https://dimg04.c-ctrip.com/images/Z80a0y000000ltv0sA3A5_C_180_180.jpg,139****1254,5分,2020-11-28
木渎古镇是江南著名的风景名胜区，素有“吴中第一镇”、“秀绝冠江南”之誉。从苏州市区往西大约十多公里，就到了木渎古镇。木渎的规模没有周庄和同里大，主要就是一条河，景点都分布在河边。木渎古镇的历史非常久远，已有2500多年历史，可以说跟苏州城同龄。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164881780.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M09/A3/F4/Cghzf1VkORaAX0uIAAAolL_H5mE765_C_180_180.jpg,M11****647,5分,2020-10-24
春节过后，2月的最后一天，又一次来到了木渎古镇。出发时车窗上还飘着些毛毛雨，到上午十点左右，竟然有淡淡阳光透过厚厚的云层，薄薄地洒在粉墙黛瓦上、树木花草上，淡淡的金色，令眼前原本清冷的一切都变得温暖起来。有关江南园林，在大年初六来木渎时已经写了很多，这次就不再赘述。2月底，正是梅花的盛花期，梅开五福，绚烂的梅花给素色的江南水乡增添了色彩和喜气。梅花香自苦寒来，傲雪凌风怒放的梅花，像极了文人十年寒窗苦读，一朝金榜题名，故文人爱梅，也是自己心迹的彰显。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/158103614.html,https://dimg04.c-ctrip.com/images/0Z804120008g820vo33A2_C_180_180.jpg,听足音,5分,2019-03-13
木渎古镇 相对来说较为冷门的一个古镇 闲来无事就去了 没想到出奇的静谧 还是蛮喜欢的 来的时候有些晚了 没去上旁边的灵岩山 下回还会再来,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164950398.html,https://dimg04.c-ctrip.com/images/Z80h10000000plsv3FD40_C_180_180.jpg,Nakaji,5分,2020-10-31
乾隆六次下江南去过的地方，地方不大，有几个景点要买门票的。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165517387.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,燃烧生命的小胖妞,5分,2021-01-11
这是苏州最有意思,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165858137.html,https://dimg04.c-ctrip.com/images/Z804180000013uqy3DB02_C_180_180.jpg,M45****3867,5分,2021-02-28
每年都会去一次，商业街的环境氛围不错。道路较窄，所以十一等节假日显得比较拥挤。联票中个别景点不错。整体园林的风格都很像，就是大小的区别,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164796720.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,M17****806,5分,2020-10-16
免费的景点，可以沿着河逛逛走走，吃吃买买。慢生活,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165413328.html,https://dimg04.c-ctrip.com/images/headphoto/567/066/690/fe1a31790e364d44b60cf59624717fba_C_180_180.jpg,静静的落叶,5分,2020-12-29
可以细细品味苏州园林建筑的风格，一步一景,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164699510.html,https://dimg04.c-ctrip.com/images/t1/headphoto/441/333/730/ffac788ed0594b848a0771564fe6a2ee_C_180_180.jpg,M33****1821,5分,2020-10-08
不错的景点，雨天去比较好，可以拍拍古装里面租古装衣服蛮多的，里面吃的也蛮多的特别是烤猪蹄真的超级香呢啧啧啧，就是里面商业化太严重了，里面的吃的有些也要注意别踩坑了⚠️图不是古镇,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164534368.html,https://dimg04.c-ctrip.com/images/t1/headphoto/463/352/613/9d877effaa3d4bd0b951bb4c60209b3b_C_180_180.jpg,_CFT0****0742,3分,2020-09-25
宁静的小镇，居民多是建筑保护完整,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165667062.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,遇见81,5分,2021-02-04
木渎古镇是不用门票费，门票实际上是包含的里面有四个园子的游览，还可以吧！,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164796939.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,圆梦天涯海角,5分,2020-10-16
慕名而去木渎古镇，真的值得一看,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165305006.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,M32****866,5分,2020-12-14
"说起木渎古镇，当初还是因为吃了木渎藏书羊肉，觉得，哎呀，咋这儿好吃。于是深挖了下木渎古镇。但实际上，它就在天平山脚下，深秋时节，天平山赏赏红叶，吃一碗热气腾腾的藏书羊肉，着实来噻。

木渎古镇不大，但着实出了不少名人。其中范仲淹的“先天下之忧而忧，后天下之乐而乐”最为著名了。古镇在历史上经历相对来说比较发达，所以也留下不少古迹。比如严家花园、虹饮山房、榜眼府第等等。

除了藏书羊肉，木渎美食也不少。比如乌米饭，太湖鲜美的鱼虾，枣泥麻饼等等。

古镇免费参观，但内部的景点都是要票的，可以选择景点联票。
古镇交通也方便，上海、苏州、南京等都可以来个自驾一日游。",https://gs.ctrip.com/html5/you/comment/detail/48809/11/163502411.html,https://dimg04.c-ctrip.com/images/Z80g14000000vol841788_C_180_180.jpg,Shuying,5分,2020-05-22
实惠！……,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165350536.html,https://dimg04.c-ctrip.com/images/Z8070b0000005j14s56C8_C_180_180.jpg,georgexia1028,5分,2020-12-20
刚好周日从苏州回上海路上时间早，就去逛了，现在也不用门票，挺好的，感觉和苏州另外几个名气更大的古镇相比，还更纯朴一点，商业气氛更少，但也不缺中国明清古镇的特色，有几个园子和展览还真不错。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/163518405.html,https://dimg04.c-ctrip.com/images/Z80a1f000001g7y8x4453_C_180_180.jpg,Adodo,5分,2020-05-25
古镇里面4个景点：严家花园、虹饮山房、古松堂和傍花府，宅园结合，景色各异。看完大约需要一整天，很多影视是在古镇和附近山上拍摄的，如老电影南征北战，以前以为是在山东拍的。打卡地,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164510235.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,118****607,5分,2020-09-23
只有水边沿街还算热闹，江南古镇大同小异。收费景点个人感觉一般，可能是古镇去的太多了。离苏州市区挺近的，公交车也得40多分钟。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164734899.html,https://dimg04.c-ctrip.com/images/Z80p1f000001fy41b1BF6_C_180_180.jpg,e19****83,4分,2020-10-10
原汁原味的古镇，有居民居住，典型的江南水乡，感叹古代人的智慧,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165321844.html,https://dimg04.c-ctrip.com/images/Z80e0c000000642dc4836_C_180_180.jpg,king,5分,2020-12-16
木渎古镇其实N年前来过，但是时间一久记忆有些模糊了，因为到的比较晚，所以就没有买联票了，好多入内参观的都已经要关门了，不过正是晚了，所以也看到了很美的夕阳，吃了一家很有名的乌米饭，味道不错，江南水乡的风情我还是更喜欢天气好的日子，端午节感觉有些热了，春秋天的话更完美了，乾隆皇帝6下江南也足以说明江南的美，夕阳倒映在水中，真的想让人不停的拍拍拍,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164324856.html,https://dimg04.c-ctrip.com/images/0Z86s1200086x5ys179B6_C_180_180.jpg,y****i1,5分,2020-09-03
木渎古镇依山而筑，傍水而居，四周群山拱峙，又毗邻太湖，既得真山真水之趣，又具小桥流水之幽，更有私家园林、名人故居等众多人文古迹。“吴中第一镇”之称。木渎古镇位于苏州西郊灵岩山麓，苏州城西南15公里处。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164084779.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M08/DE/BA/CghzgVV441uAOV1GAAFq7NPef-8018_C_180_180.jpg,JJ77,5分,2020-08-11
各个景点有的分散，但院内的精致不错。夏季荷花盛开会更好看。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165335569.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,贝儿公主,5分,2020-12-18
木渎的规划应该说还是不如同里周庄来的好，所以看起来比较野,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165582916.html,https://dimg04.c-ctrip.com/images/Z80211000000qobye55AF_C_180_180.jpg,198581x,4分,2021-01-21
木渎古镇还是值得一去的，景区不收门票，进园林景点需要门票,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165009504.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M04/42/F0/CghzgVU3lfuAJdUwAAAwuju17Y0644_C_180_180.jpg,小树zsj,4分,2020-11-07
古香古色，喜欢，,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164746782.html,https://dimg04.c-ctrip.com/images/t1/headphoto/903/173/918/eb4b7bea9720440dac09eab89328ab00_C_180_180.jpg,M29****4917,5分,2020-10-11
据说这里是与苏州城同样历史久远，很漂亮的水乡古镇，太湖门户。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164521935.html,https://dimg04.c-ctrip.com/images/Z80p190000015y4oc6209_C_180_180.jpg,乐吃购,5分,2020-09-24
人少景美很有古色古香的感觉，关键免费的，不买里面特殊景点门票的话随便逛逛也不错,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164559601.html,https://dimg04.c-ctrip.com/images/headphoto/567/066/690/fe1a31790e364d44b60cf59624717fba_C_180_180.jpg,静静的落叶,5分,2020-09-28
"购买的票一定要2个小时后才能用，白白浪费时间。景区里的饭店鱼米记也不太好吃，量少，想定团购也要提前预约，不友好。
联票里的宅子我觉得蛮不错的，风景好，也有文化底蕴，值得去看一看。",https://gs.ctrip.com/html5/you/comment/detail/48809/11/164589192.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,137****6785,3分,2020-10-02
木渎是汉族传统手工艺品之乡。历史上有泥塑名家袁遇昌、银器高手朱碧山、琢玉名家陆子冈、绣圣沈寿等名家高手，他们的作品都是国家级收藏的珍品。有严家花园、虹饮山房、古松园、灵岩山、天平山等著名文物景点。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164306188.html,https://dimg04.c-ctrip.com/images/t1/headphoto/207/494/838/fa687736cf3f484480526cfc0eb6c073_C_180_180.jpg,110****071,5分,2020-09-01
木渎古镇免费，4个景点联票78元，不感兴趣可以不进。国庆节的古镇都是人满为患，自驾顺路，便去拜访。错过高峰时间段，还不错。车子停在一公里外的超市等停车场，免费还放心。步行逛完，再去超市买吃的。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/163408306.html,https://dimg04.c-ctrip.com/images/Z80w1f000001g6dkt94AD_C_180_180.jpg,linglizi,5分,2020-05-09
希望永远能停留在那个时间。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165558917.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M01/60/2B/CghzfFTzxRuABsXRAAAtyyI2PWY935_C_180_180.jpg,南部祖冲之,5分,2021-01-17
古镇太小了，没啥好玩的,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164568088.html,https://dimg04.c-ctrip.com/images/t1/headphoto/076/729/781/b981e103607c4673b4f3e7e5bc779771_C_180_180.jpg,Inez水月镜花,4分,2020-09-29
我买的是这个镇的票，结果去了根本没有这个镇要验票。一个门票40的一个什么园子体验不佳，居然就验了我的票了而且告诉我就是这里。我真的是全程懵。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164726202.html,https://dimg04.c-ctrip.com/images/t1/headphoto/757/757/889/3b86691007a54fe684f07e198432d09b_C_180_180.jpg,莫希苏珊,3分,2020-10-09
没啥人，好多都没开,https://gs.ctrip.com/html5/you/comment/detail/48809/11/165522564.html,https://dimg04.c-ctrip.com/images/0Z82b120008dnzlxp4810_C_180_180.jpg,M54****239,5分,2021-01-11
节假日后去的，人少，慢慢体验，精致小巧，松仁糖很好吃。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164781002.html,https://dimg04.c-ctrip.com/images/t1/headphoto/503/035/216/2f6d3ed2e4d64c60ace1a529343b5bcd_C_180_180.jpg,139****9366,5分,2020-10-14
进这个古镇就没要门票。。里面有个什么园子收费，40元每人。结果验了我们144的双人票。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164637907.html,https://dimg04.c-ctrip.com/images/t1/headphoto/757/757/889/3b86691007a54fe684f07e198432d09b_C_180_180.jpg,莫希苏珊,3分,2020-10-05
国庆和女朋友一起去木渎古镇逛了逛，门票120包含四个景点，其中的榜眼府第早就关掉了，其他三个全部都有游览，还算不错的体验吧。,https://gs.ctrip.com/html5/you/comment/detail/48809/11/164828484.html,https://dimg04.c-ctrip.com/images/Z804180000013uqy3DB02_C_180_180.jpg,M43****8910,4分,2020-10-19
