标题,标题链接,头像,user-detail__name,totalStarIcon1,resource_date
这个公园面积非常大，也不要门票，停车方便，里面湖的面积很大，湖水比较清澈，绿化覆盖率非常高，空气清新，在公园里健身散步是很不错的选择。公园里面有几家饭店，喜欢吃环境的来这里不错，就是价格比较高,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165582570.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,br****hu,5分,2021-01-21
蠡园非常的不错，精致而不乏优雅气质，个人觉得一步一景中流露出来的优雅远胜鼋头渚,https://gs.ctrip.com/html5/you/comment/detail/1769/11/166002624.html,https://dimg04.c-ctrip.com/images/Z80m0x000000lmk0z8EDE_C_180_180.jpg,聪聪85,5分,2021-03-20
很漂亮的园子，西施岛比较一般，要另外收费，如果时间不够的话，不去也罢,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165799103.html,https://dimg04.c-ctrip.com/images/Z80i160000010jmg8EA83_C_180_180.jpg,xuw****sa,5分,2021-02-21
景点比较好玩，可以坐船上岛，一路观光游览，在太湖边行走，很惬意。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165922098.html,https://dimg04.c-ctrip.com/images/Z80v13000000vnswuE3C4_C_180_180.jpg,_M13****7062,5分,2021-03-09
苏锡常，环太湖，江南水乡人家，鱼米之乡，小桥流水，风景不错。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165906809.html,https://dimg04.c-ctrip.com/images/Z80u080000002ujnt8DC7_C_180_180.jpg,M16****308,5分,2021-03-07
蠡园无锡园林之一，媲美留园、拙政园等著名园林。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165886858.html,https://dimg04.c-ctrip.com/images/t1/headphoto/724/518/802/e201a429d7a54f72ade0df32a3d59b2f_C_180_180.jpg,三月里的阳光14,5分,2021-03-04
"因为就住在旁边的君来湖滨饭店，周六下午来这里逛逛，50元的门票。
湖滨酒店走过来很近的大概十分钟左右，整个蠡园面积很大，樱花没有看到，但是看到了一片桃花园。
假山错落，还有一条长廊，有很多古诗词的石碑雕刻。",https://gs.ctrip.com/html5/you/comment/detail/1769/11/165983398.html,https://dimg04.c-ctrip.com/images/Z80b0e00000072mqk7671_C_180_180.jpg,yk****ai,4分,2021-03-17
景色很不错，很安静，值得一去的地方。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165805534.html,https://dimg04.c-ctrip.com/images/0Z814120008e4uqpmED94_C_180_180.jpg,更楼2021,5分,2021-02-21
去过很多次的，还可以听戏的哦。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165845359.html,https://dimg04.c-ctrip.com/images/Z80616000000yxzg1287B_C_180_180.jpg,carolfeng,5分,2021-02-27
美美的江南小城，园林是名片，处处可见一园一林，风情万种，风格各异，漫步其中，身心具爽，江南的小资情调让人心旷神怡，无悔此行。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165009997.html,https://dimg04.c-ctrip.com/images/Z80e0g0000007qn8k7257_C_180_180.jpg,潇洒1哥,5分,2020-11-07
范蠡携西施归隐的传说很动人。不过据一些历史资料，称范蠡和西施算是夫妻，并有孩子，范蠡用孩子胁迫西施魅惑吴王，孰真孰假？其实更相信后面的说法呢？,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165359755.html,https://dimg04.c-ctrip.com/images/Z80j0v000000jsdk62727_C_180_180.jpg,悠悠frank,5分,2020-12-21
蠡园的景色，出乎意料的优美，也值得再来坐坐。观赏了很多各种造型的江南小桥，和六角亭八角亭，映照在湖光中，美如一幅画。走一走很是惬意。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/164877668.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M0A/24/72/CghzfFWtJ9OANohYAAAydEKFmSQ446_C_180_180.jpg,原子,5分,2020-10-24
又一次来到了无锡已经是十多年后了，这次来只停留一天半就要离开了。想好去鼋头渚游玩的，因为早有耳闻了，早上一早起来在宾馆吃过早餐后就出发了，早餐的鸡肉卷真好吃，宾馆也很棒，以后来还会考虑的，白金汉爵大酒店。坐公交车很方便，就算没带零钱也没关系，只要去支付宝领取公交卡就可以了，我们中途看见了蠡园临时决定下车去看看，虽然不是很大但是环境不错，园内还能游船，还有很多小朋友来游玩春游，好多花都已经开放了，趁着绿色和泛泛的湖水也是别有一番景色的，天气不是太热二十五六度的天气正合适，走在湖边吹着暖暖的微风，真想找个躺椅躺上半天。走到湖边坐船去了对岸，这是范蠡西施曾经在一起的地方，知道了他们的爱情故事，也是一番感慨，只是物是人非罢了。小逛一下坐船回来，对了岛上还有表演可以看一下。园内还有一些景点还是值得逛的，我就不一一透漏了，希望你们去看看吧。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/158567241.html,https://dimg04.c-ctrip.com/images/t1/headphoto/491/056/464/eb3c7472323e4c3598f58ffa8a6fce99_C_180_180.jpg,星晴的apple,4分,2019-04-28
"建议
至少提前30分钟订票（我们就在门口等了近20分钟，等票生效🙃）
园区入口检票人员直言并没有携程合作，建议我们下次从**买或者****买，也是醉了🙃",https://gs.ctrip.com/html5/you/comment/detail/1769/11/165416012.html,https://dimg04.c-ctrip.com/images/t1/headphoto/988/490/955/a93ee4acf15a453aa960269bacb6cdeb_C_180_180.jpg,忘帶GPS的花花,4分,2020-12-29
在网上购买二份门票加船票的，只给下单一份，还需打电话更正，耽误十五分钟。景点游船十五点停止运营，网上没说明没通知，骗了钱，实际现场买门票30元就可。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165945309.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,hk****u,4分,2021-03-12
第一次到无锡游玩，慕名来到蠡园，景色优美，环境很好，值得一看。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165871206.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,王冬1972,5分,2021-03-02
这里不错 但离市里远 坐车需要40到50分钟到 这里地方很大 有山有水有游船 坐船需要买票50一个人 可以到湖心岛上参观 公园走走看花和亭子怪石都不错 这里要买门票进入的 每人50元。门口的土菜馆不错 吃了河豚鱼 真的好吃。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/164746508.html,https://dimg04.c-ctrip.com/images/t1/headphoto/731/480/070/748eb49e261f41a98318271a9ab02587_C_180_180.jpg,多德雷赫特宋江,3分,2020-10-11
住在鲁能万豪 走过去就10分钟 逛逛不错啊,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165872623.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,tl****11,4分,2021-03-02
公园人不多，蠡湖是太湖的支流，湖水很美，还有西施的故事，如果已经去过鼋头渚，第二站就推荐这里，携程买的票还送游船q,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165741311.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,00sl,5分,2021-02-15
刷身份证入园，非常方便，景色真美,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165959680.html,https://dimg04.c-ctrip.com/images/Z80a0y000000lu9yh4BA8_C_180_180.jpg,蛮干,5分,2021-03-14
西施岛上的表演很好看，风景很美。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165768453.html,https://dimg04.c-ctrip.com/images/Z804180000013uqy3DB02_C_180_180.jpg,M44****3948,5分,2021-02-17
桃红柳绿的蠡园非常漂亮。。。。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165978096.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M06/61/C9/CghzgFWBWVqANsETAAAsc3Kt2xI926_C_180_180.jpg,_js622****007339,4分,2021-03-16
【无锡蠡园秋意浓[微风]】层波叠影春秋阁，处处亭台处处幽。在水廊上赏景伫立，在亭台楼阁中享受幽静的氛围，在小桥流水间感受秋的驻足。[心]我爱你！！,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165042449.html,https://dimg04.c-ctrip.com/images/Z80v0j000000a8s855B37_C_180_180.jpg,世界美食游走达人,4分,2020-11-11
风景秀丽，门票包括船票,https://gs.ctrip.com/html5/you/comment/detail/1769/11/166000303.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,幼着点,5分,2021-03-19
人很多，踏踏青不错的。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165955598.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,李二彪,5分,2021-03-14
很不错，日常中都可以转转，离三国城水浒城都比较近，带着家人很好,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165500923.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,冰流八五,5分,2021-01-08
景色不错，性价比高，,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165866041.html,https://dimg04.c-ctrip.com/images/t1/headphoto/699/910/854/683dab66bb374136af9930ea204dfc7e_C_180_180.jpg,五城目町齐桓公,5分,2021-03-01
工作日出行，人少就是好。蠡园不大，上了西施庄，西施庄很小，就是悠哉悠哉逛逛。典型的园林景观设计，石林俊杰错落有致，曲径通幽，小亭依翠，美哉！,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165004319.html,https://dimg04.c-ctrip.com/images/t1/headphoto/726/738/514/3f52cc1054274196b011aca5cbb563e5_C_180_180.jpg,夕颜－释天,4分,2020-11-07
不负春光景色不错，,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165966301.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,M11****328,5分,2021-03-15
非常好的地方，下次还来，多介绍朋友过来,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165445827.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,Jasoncai55,5分,2021-01-02
进大门后右边可以去坐船，然后上一个小岛，岛中心戏台演出西施和范蠡的故事，还挺好看。建议买杯茶，坐正中心看还是很划算的。物美价廉。总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165404198.html,https://dimg04.c-ctrip.com/images/Z80j0z000000mgxq27F35_C_180_180.jpg,larputa,5分,2020-12-27
整体不错，湖边美景，就是价钱高了些，不过携程购买会优惠很多,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165102261.html,https://dimg04.c-ctrip.com/images/Z80p13000000ub8pn9E8E_C_180_180.jpg,最爱杨幂,5分,2020-11-18
春来早，花枝翘,https://gs.ctrip.com/html5/you/comment/detail/1769/11/166003050.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,旅程常伴,5分,2021-03-20
还是不错的地方，可以过来看一看吧。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165677144.html,https://dimg04.c-ctrip.com/images/Z8070n000000etx2p943A_C_180_180.jpg,davykai,5分,2021-02-05
总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/1769/11/166008800.html,https://dimg04.c-ctrip.com/images/t1/headphoto/258/512/704/6bce7506eecc48f8a4a6d3177e0acf24_C_180_180.jpg,M30****5776,5分,16小时前
性价比高，,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165796314.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,奥斯特罗德元晖,5分,2021-02-20
江南无锡的小园，水榭亭阁，长廊垂柳，范蠡西施……行走在曲曲折折水波荡漾的蠡园，仿若回到了古时候（拿着手机拍拍拍的请忽略）哈哈哈,https://gs.ctrip.com/html5/you/comment/detail/1769/11/164686401.html,https://dimg04.c-ctrip.com/images/0Z85o120008f8x9lo7E04_C_180_180.jpg,云淡风轻CXM,4分,2020-10-07
【景色】不错，挺好的，几年前去的，还有些樱花,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165638801.html,https://dimg04.c-ctrip.com/images/Z8020z000000n2wqk6F18_C_180_180.jpg,Silver111,5分,2021-01-30
美腻了的景色！空气赞的不得了！很不错的活动！,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165352104.html,https://dimg04.c-ctrip.com/images/Z80o180000013ulo9C34A_C_180_180.jpg,johnny6,5分,2020-12-20
景色迷人，门票也不贵，走着也不累，值得游玩。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/164849641.html,https://dimg04.c-ctrip.com/images/t1/headphoto/062/938/215/f5f05c77006946428867e3c0dae6f4eb_C_180_180.jpg,alps小木屋,4分,2020-10-21
这里的风景好美好漂亮。有时间还会再来哦！,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165546261.html,https://dimg04.c-ctrip.com/images/t1/headphoto/724/518/802/e201a429d7a54f72ade0df32a3d59b2f_C_180_180.jpg,_WeCh****010510,5分,2021-01-15
江南园林的特色 亭台楼阁 小径通幽 到春天桃红柳绿的时候景色会更好 坐船到西施庄没有看到表演 西施庄小岛不大 玩赏性不高 总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165412272.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,M74****29,5分,2020-12-28
"在做无锡出游攻略之前，建议关注无锡市旅游局的官方微信账号【微游无锡】获取全面的出游信息。

出游时间是2018.03.29。蠡园是无锡市内的老牌公园，春桃夏荷秋金菊，一年四季都风光醉人。游玩时间建议2小时左右。

公交出行

地铁一号线与二号线交汇的【三阳广场】出站，百米距离之外的公交车站坐211路或20路从【健康路（人民中路）】上车到【蠡园】下车。

门票信息

蠡园现场购票游客较多，建议网上平台买票现场去指定窗口排队换成实体票入园。

主要景点

春秋阁、沉鱼榭、千步长廊、四季妙亭、涵虚亭等等，另有两大风景：一是景区内有很多身着旗袍的大姐阿姨奶奶在桥边款步轻移展示旗袍之美；二是景区内可以拍到蠡湖公园内的摩天轮与湖滨饭店，作为背景十分出众。另外景区里有无锡老字号品牌桃源居，这家除了特色的西施豆腐花跟4种口味的范蠡烧饼之外，还有小笼包、糖芋苗、浇头面一类的吃食，价格很亲民味道也还不错。

周边玩乐

【鼋头渚】距离蠡园距离较近，樱花节期间可以上午安排鼋头渚，下午连着晚上去樱花节欣赏美丽的夜樱。

以上",https://gs.ctrip.com/html5/you/comment/detail/1769/11/160124593.html,https://dimg04.c-ctrip.com/images/Z80o11000000q8kds151F_C_180_180.jpg,meo0719,4分,2019-08-05
相传是陶朱公范蠡带着西施隐居的地方,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165620586.html,https://dimg04.c-ctrip.com/images/Z8011900000164du80A9A_C_180_180.jpg,峰行天下第一,5分,2021-01-27
历史很久了，非常非常有名的一个园林,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165551424.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,洋哥和妹妹,5分,2021-01-16
值得一去的地方，非常好，景色好。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165683836.html,https://dimg04.c-ctrip.com/images/t1/headphoto/491/056/464/eb3c7472323e4c3598f58ffa8a6fce99_C_180_180.jpg,M15****867,5分,2021-02-07
历史蛮久了，非常非常美丽的园林。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165550154.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,妹妹和洋仔,5分,2021-01-16
环境优美，景色宜人！！！！！！！,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165512761.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M07/1F/3A/Cghzf1Wf2OKAbUHpAADyd5HtYA8301_C_180_180.jpg,Andy顾,5分,2021-01-10
无锡市区传统园林，踏春不错的选择,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165357942.html,https://dimg04.c-ctrip.com/images/Z80d14000000wjh4h0920_C_180_180.jpg,137****1831,5分,2020-12-21
风景优美！好似一幅美丽的画卷！,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165450608.html,https://dimg04.c-ctrip.com/images/Z80p11000000qxjq09C66_C_180_180.jpg,diy****hi,5分,2021-01-02
环境优雅，景色不错,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165339313.html,https://dimg04.c-ctrip.com/images/t1/headphoto/903/173/918/eb4b7bea9720440dac09eab89328ab00_C_180_180.jpg,M23****999,5分,2020-12-19
景色不错。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165169932.html,https://dimg04.c-ctrip.com/images/Z8040z000000mmwy01A55_C_180_180.jpg,hua****uan,5分,2020-11-27
景色不错，,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165037728.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,M13****859,5分,2020-11-11
基本就是一个公园，亭台楼阁错落有致，还不错性价比挺高，没什么趣味性，如果有花季可能会更好,https://gs.ctrip.com/html5/you/comment/detail/1769/11/164810926.html,https://dimg04.c-ctrip.com/images/Z8050k000000bstw01270_C_180_180.jpg,Bonnie阳阳,4分,2020-10-17
景色不错，上午同时去了鼋头渚和蠡园，两个距离很近，游玩的时间不够，没有好好看风景，两个景色都差不多，建议去一个就好了,https://gs.ctrip.com/html5/you/comment/detail/1769/11/164854240.html,https://dimg04.c-ctrip.com/images/t1/headphoto/293/406/308/22631089f44a497495c005fce85f6a6f_C_180_180.jpg,_WeCh****418815,4分,2020-10-22
"入园好好游览本园足以，那个乘船上岛的西施庄实在一般。单程10分钟到达，转一圈再拍照大约只要20分钟，等待回程的船反倒需要30分钟。船上也没有任何讲解，有点失望。
桃花居的点心还不错，否则更加失望。",https://gs.ctrip.com/html5/you/comment/detail/1769/11/164908449.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,周艳荣33,5分,2020-10-27
趣味一般，公园很大，周边也有其他可以玩的地方，就是没有吃的，总体还不错,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165630337.html,https://dimg04.c-ctrip.com/images/t1/headphoto/424/398/503/0386f569fd0d4b488ff41b64bbc5743b_C_180_180.jpg,AYAKA,5分,2021-01-29
不是节假日去的蠡园 游人不多 感觉里面挺好的 有楼阁 石桥 木廊 山石 花草树木 很有南方园林的特色 还做了游船 还是值得一游,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165114687.html,https://dimg04.c-ctrip.com/images/0Z81y12000810p210C3F4_C_180_180.jpg,QE-77,5分,2020-11-20
环境优美，总体超赞，性价比高，有趣好玩，景色不错，适合带孩子去,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165745843.html,https://dimg04.c-ctrip.com/images/Z80m170000012x0rf2ADD_C_180_180.jpg,_WeCh****512027,5分,2021-02-15
环境优美，我去的时候刚好下雨，空气中伴着泥土清新。感觉不错。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/164607864.html,https://dimg04.c-ctrip.com/images/Z80g14000000w5pbhD813_C_180_180.jpg,bhfcv,5分,2020-10-03
还不错，人比较少，清静，更像个市民gongyuan。,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165558923.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M01/60/2B/CghzfFTzxRuABsXRAAAtyyI2PWY935_C_180_180.jpg,南部祖冲之,5分,2021-01-17
这是一个非常浪漫的园林，在里面可以感受浓浓的浪漫气息,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165448143.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,怡然自得oy,4分,2021-01-02
国庆去的，可能时间不对，玩了两三小时，人不算很多，里面就是个公园，散散步走一走，唯一玩的就是坐船上岛看了表演，了解了西施和范蠡的故事,https://gs.ctrip.com/html5/you/comment/detail/1769/11/164587721.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,300****051,4分,2020-10-01
"无锡是一座很美的城市，太湖让整个城市变得更加灵动。

之前曾经去过鼋头渚，这次来无锡选择来到蠡园，无锡蠡园是太湖的重要组成部分，也被称之为蠡湖。

这里在很多年前曾是西施与范蠡，一同隐居泛舟的地方，是不是真的？其实目前也无从考证，但是这个地方确实真的是超级美。

门票也可以说是相当的实惠，几十块钱还附赠一圈游船，其实我觉得就光游船这一个项目就已经值回票价了，更何况还有一个庞大的公园。

公园面积很大，适合慢慢玩，而且可能我比较幸运，还发现了一条相当相当大的锦鲤。",https://gs.ctrip.com/html5/you/comment/detail/1769/11/164007267.html,https://dimg04.c-ctrip.com/images/Z80b1g000001h7tx7C26D_C_180_180.jpg,杨毅老师,5分,2020-08-04
风景秀丽的园林，总体不大但是景色不错,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165498389.html,https://dimg04.c-ctrip.com/images/t1/headphoto/903/173/918/eb4b7bea9720440dac09eab89328ab00_C_180_180.jpg,规划师眼中的版图,4分,2021-01-08
很赞的景区，五A无门票在全国也不多见,https://gs.ctrip.com/html5/you/comment/detail/1769/11/165029460.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,D10****53,5分,2020-11-10
