标题,标题链接,头像,user-detail__name,resource_date
总体不错，一进验票口的时候可以问工作人员要演出的时间，我们去的早，先走到大佛那里抱抱佛脚，然后到梵宫看表演，再看九龙灌浴，再逛逛玩玩差不多了。遗憾的是忘了买莲花冰激凌尝尝了。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165970439.html,https://dimg04.c-ctrip.com/images/t1/headphoto/685/724/771/3cd584c18f744104b47d3f3d075d10e3_C_180_180.jpg,M27****6013,2021-03-15
这里太值得去了，我们没去前想大佛到处都有，有什么看的，结果一去，简直是太振憾了，值了，没有想到在无锡，能够有到了西方国家皇家公园的感觉，你们真的可以去看看这个地方。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165988185.html,https://dimg04.c-ctrip.com/images/t1/headphoto/424/398/503/0386f569fd0d4b488ff41b64bbc5743b_C_180_180.jpg,鸡尾酒X-rays,2021-03-18
灵山大佛，佛光普照，风景秀丽，人杰地灵，梵宫富丽堂煌，很值得游玩！,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165882254.html,https://dimg04.c-ctrip.com/images/t1/headphoto/136/299/437/649eb217e3e54746b7a53b8665e14b00_C_180_180.jpg,M29****9548,2021-03-04
灵山很灵，所以过年祈福的人很多很多，跨年的烟花🎆真的很美，还有专门的字和图案，祝福大家新年快乐🎉，如来如愿，也算很应景了哦,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165715071.html,https://dimg04.c-ctrip.com/images/Z80h14000000wsheh9852_C_180_180.jpg,真诚7577,2021-02-12
"灵山大佛-世界上最高大的露天青铜释迦牟尼塑像。无锡最值得一去的景区：灵山大佛，佛大山灵说到灵山,也许你会想到《西游记》中的灵鹫山,如来佛祖就住在山上的大雷音寺里,不过,在现实世界中,也有一座灵山,位于无锡市太湖之滨。",https://gs.ctrip.com/html5/you/comment/detail/1770/11/165003100.html,https://dimg04.c-ctrip.com/images/Z8070a0000004m9t7BB14_C_180_180.jpg,周游列国,2020-11-07
大佛，梵宫，建造得真的漂亮！梵宫里的天幕，也非常值得一看。制作得很精美，从进入梵宫，经过各种富丽堂皇，还有好多兰花侍奉在宫殿四周。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165786542.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,110****469,2021-02-19
景区太大，今天只进了梵宫，很震撼！太美了，并看了一场“吉祥颂”，然后去了大佛下面，烧香拜佛！总之，很不错的！总体超赞，景色不错，,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165954525.html,https://dimg04.c-ctrip.com/images/0Z85k120008h2pdruD810_C_180_180.jpg,_WeCh****296090,2021-03-13
去无锡旅游非常值得去的地方，景色很美，建筑宏大壮观，华丽。梵宫很漂亮，素斋自助餐很不错值得体验一下。整体游玩效果好，非常不错。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165959081.html,https://dimg04.c-ctrip.com/images/Z8051c000001dd3u1F008_C_180_180.jpg,xiao****227,2021-03-14
非常非常不错，位置很好，方便吃饭，风景秀丽。期待再一次的相遇。以后一定还会来，服务态度真的没有什么好挑剔的。硬件设施齐全,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165939668.html,https://dimg04.c-ctrip.com/images/t1/headphoto/164/424/952/04eab99bd26f47acadef4fd3f95b9f37_C_180_180.jpg,玛沁阿贵,2021-03-12
非常值得！刚开始订票时觉得210元的门票价格有些小贵，进去之后才发现物超所值，实在是不能用金钱去衡量，洗涤心灵，净化心灵，大彻大悟，难怪在九龙灌浴的时候，身边好多人都在放声大哭，我想这就是每个人到此的真实感悟的表现，灵山大佛的意境就更不用说了，这次时间有点紧，总之我一定还会故地重游！,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165458167.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,_M13****6199,2021-01-03
环境优美，景区的特色让人游玩很舒服，特别喜欢那些灵鸽～跟着景区路牌走不会走回头路，这点真的安排得很好，特别是旅游纪念品和特色产品价廉物美，真的是良心价……,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165840541.html,https://dimg04.c-ctrip.com/images/0Z86g1200088iot3c583C_C_180_180.jpg,砽心嗳,2021-02-26
灵山大佛是世界最大的露天青铜，5A景区，坐落于无锡马山秦履峰南侧，大佛所在位置系唐玄奘命名的小灵山，故名灵山大佛。灵山大佛是无锡的标志之一，对社会文化和经济发展具有重大意义。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/164975956.html,https://dimg04.c-ctrip.com/images/Z80413000000ttay762F0_C_180_180.jpg,恰似您的温柔,2020-11-04
灵山大佛矗立在无锡太湖之滨小灵山上，反映了华东这一福泽宝地经济发展、文化繁荣、社会安定祥和，也是中国宗教信仰自由政策的重要体现，并象征和平与生命如青铜一样，亘古长青。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/164979859.html,https://dimg04.c-ctrip.com/images/Z8070a0000004m9t7BB14_C_180_180.jpg,周游列国,2020-11-04
"第三次去了，仍然觉得值得一去再去！老公也觉得这里环境不错，梵宫让他眼前一亮，感叹金碧辉煌。以前我们出游不太走宗教景点，但这次我还是很坚持的带他们去了。儿子玩的不亦乐乎，我觉得会让他大开眼界，有些不一样的东西可以看和听。“地涌宝塔”的震撼效果，直接把儿子给摄住了，虽然他有点怕[捂脸]
 我们全程都是靠走的，还上了大佛脚，感觉景点也比较紧凑的，走走玩玩也挺好的，就没乘坐景交，儿子也很厉害的比我们精力旺盛。
 唯一遗憾的是，11月开始“九龙灌浴”在维护，感觉儿子肯定会很喜欢，那只能期待下次再见面吧。
 门票：210元（含 灵山吉祥颂），景交自理。无其他消费。 
用餐：梵宫 里面有素斋自助餐； 我们灵山大佛下来选了 蔬食馆，有荤有素，丰俭由人。
停车：家庭小车15元/辆，貌似是不限时的。（老公误以为15元/小时，瞬间肉痛了）",https://gs.ctrip.com/html5/you/comment/detail/1770/11/165419558.html,https://dimg04.c-ctrip.com/images/headphoto/316/439/711/0930ba1f566e49c8a9b00c8767becb78_C_180_180.jpg,134****9590,2020-12-29
这里是佛教圣地，值得大家去看看，交通便利，服务周到，山上的斋饭也是一大特色！每次中高考之前，许多学生都会去抱个佛脚，祈祷能考个好成绩！,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165732568.html,https://dimg04.c-ctrip.com/images/Z80o180000013ulur1D76_C_180_180.jpg,M41****8636,2021-02-14
灵山大佛高八十八米，整个大佛由青铜拼接焊接而成，重七百多吨，是我国和亚洲地区最大的青铜佛像，这里是全国AAAAA景区，是无锡必游之地。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/164976030.html,https://dimg04.c-ctrip.com/images/Z80813000000tuiq21A55_C_180_180.jpg,勇猛十温柔,2020-11-04
无锡灵山大佛来过N次了，这次故地重游是陪父母专门去的。整体感觉还是比较便捷。唯一一点遗憾是车送到大佛，需要自己从台阶走下来，父母年岁已高，就放弃了上大佛平台去看看。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165760716.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M01/F4/77/CghzfVTtGQ-AFiuFAAAciyw3u8s474_C_180_180.jpg,南京刘禄勇,2021-02-17
"【景色】灵山大佛，5A景区，坐落于无锡马山秦履峰南侧，大佛所在位置系唐玄奘命名的小灵山，故名灵山大佛。灵山大佛是无锡的标志之一，对社会文化和经济发展具有重大意义。其有世界最大的露天青铜释迦牟尼立像。灵山大佛的佛体和莲花座全部由锡青铜板块拼装焊接，总用铜量达七百馀吨。灵山大佛矗立在无锡太湖之滨小灵山上，反映了华东这一福泽宝地经济发展、文化繁荣、社会安定祥和，也是中国宗教信仰自由政策的重要体现，并象征和平与生命如青铜一样，亘古长青。
【趣味】观景礼佛，乐趣无穷
【性价比】性价比非常高",https://gs.ctrip.com/html5/you/comment/detail/1770/11/165894293.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,人生风景线,2021-03-05
灵山大佛位于江苏省无锡市滨湖区马山国家风景名胜区的山水之间，也是国家AAAAA级旅游景区无锡市灵山景区的重要组成部分之一，佛体坐落于无锡马山秦履峰南侧，1997年11月15日落成开光。大佛所在位置系唐玄奘命名的小灵山，故名“灵山大佛”。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165842493.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,假装在线,2021-02-26
今天是大年初五！趁着有时间，早早就来了。在外面过来的路上就能远远看见大佛，景区里面的佛文化以及小故事都挺有趣的，也让自己的心灵放松和洗礼了一下，梵宫的表演和里面的藏品很震撼。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165763955.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,_WeCh****6931,2021-02-17
百闻不如一见，中国佛教圣地。无论是单纯旅行还是为了拜佛烧香祈福都值得来。两个建议，一个是买张观光车票，节省时间；二是想烧香祈福的话提前在景区外面把蜡烛和香买好，会节省不少钱。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165061704.html,https://dimg04.c-ctrip.com/images/Z80n0x000000l030z5F38_C_180_180.jpg,屋顶听风,2020-11-13
大佛形态庄严圆满，安详凝重而细致，慈颜微笑，广视众生，显现佛陀慈悲的法相。大佛右手指天，称为“施无畏印”，那是大佛在为众生除去痛苦；左手指地，称为“与愿印”，那是在保佑众生平安快乐。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165999172.html,https://dimg04.c-ctrip.com/images/Z8070z000000oax1j7493_C_180_180.jpg,ccpp,2021-03-19
很壮观！感受挺好的！景色不错，总体超赞，有趣好玩，,https://gs.ctrip.com/html5/you/comment/detail/1770/11/166008321.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,300****998,14小时前
很震撼，老人建议电瓶车，景美，服务一流，值得一看,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165908437.html,https://dimg04.c-ctrip.com/images/t1/headphoto/982/089/752/f8c7b21182c94524ac4df328fdc7b3dc_C_180_180.jpg,爱圆圆爱生活,2021-03-07
有趣好玩，景色不错，总体超赞，性价比高，公婆免票，过年带女儿出来玩玩逛逛的，整体不错，就是感觉有点累，全程爬梯哈哈哈😄尤其是抱着女儿👧爬楼梯,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165725208.html,https://dimg04.c-ctrip.com/images/t1/headphoto/685/724/771/3cd584c18f744104b47d3f3d075d10e3_C_180_180.jpg,M30****4128,2021-02-13
不愧为无锡的5A级景区标杆，景区规划合理，气场十足，体现了佛教的博大精深和人文教化，相关建筑、塑像雕刻精致，做工精细，体现了一丝不苟的工匠精神。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165488863.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M05/CB/1A/CghzflTsgNOAGnLgAAAmHhvSpTQ487_C_180_180.jpg,小猪东,2021-01-07
具有现代化气息的一个景点，很不错，地方大，推荐买个电瓶车票，无限次乘坐。30的坐普通电瓶车，40的除了普通电瓶车，还可以坐小火车。很不错啊！,https://gs.ctrip.com/html5/you/comment/detail/1770/11/164765345.html,https://dimg04.c-ctrip.com/images/Z8071f000001gkctn0EF6_C_180_180.jpg,Lucifinil forever,2020-10-12
携程超级品牌日购入，门票+如愿小火车，最最nice的是不限人群，老母亲和我同价，竟然比老母亲半价还便宜。如愿小火车可以坐园区内的两种游览车，不受限制。入景区和拿小火车车票都很顺利，身份证一刷就好啦。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165970765.html,https://dimg04.c-ctrip.com/images/Z80s0i000000977v36F64_C_180_180.jpg,小蝎子_sh,2021-03-15
气势恢宏，无与伦比。讲述佛祖释迦摩尼出生到成佛的故事。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165605197.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,M12****508,2021-01-24
灵山是个非常值得去的地方，而且是去过后还想再去的地方，里面挺大的，可以跟家人慢慢逛个大半天的，累了就坐下休息一会儿，环境不错，还有演出可以看，但是要预约,https://gs.ctrip.com/html5/you/comment/detail/1770/11/166000537.html,https://dimg04.c-ctrip.com/images/t1/headphoto/685/724/771/3cd584c18f744104b47d3f3d075d10e3_C_180_180.jpg,M57****011,2021-03-19
在总体超赞，景色不错，性价比高，,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165953284.html,https://dimg04.c-ctrip.com/images/0Z805120008f7kq6bB3AA_C_180_180.jpg,侠旅妙宪,2021-03-13
总体超赞，景色不错，性价比高，,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165959986.html,https://dimg04.c-ctrip.com/images/Z80k0w000000ko776717F_C_180_180.jpg,M28****2041,2021-03-14
总体超赞，性价比高，景色不错，,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165811268.html,https://dimg04.c-ctrip.com/images/Z80n0u000000ivb5560DF_C_180_180.jpg,白夜黑天,2021-02-22
感觉跟中彩票一样，买到了灵山大佛和拈花湾买一送一的门票。两个人才299元。原价两人660。感谢携程。两个景点都留下了深刻的印象。超级漂亮。灵山大佛的三场演出。拈花湾四场演出都很震撼。值得来。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/164500151.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,136****5688,2020-09-21
特别漂亮，适合带着家人一起去,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165962879.html,https://dimg04.c-ctrip.com/images/Z80o180000013ulo9C34A_C_180_180.jpg,M44****5502,2021-03-14
很不错的地方，很大，很耐逛，风景也挺秀丽。大佛非常壮观，高大无比，建议乘坐观光车上山，走路下来，这样能省一点力气，不至于太累。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165534076.html,https://dimg04.c-ctrip.com/images/Z8071f000001gkctn0EF6_C_180_180.jpg,Lucifinil forever,2021-01-13
"前一天晚上住在灵山精舍，从灵山精舍停车场直接刷身份证进入景区非常方便。没有买观光车票，从上午10点半逛到下午4点出来，所有景点都走遍了，拜拜佛拍拍照，一点也不累。从灵山精舍过去最先路过的是梵宫，继续往前走就到了杏坛广场了。敬香礼佛主要在这块，蜡烛香可以从这里买有套餐。这里可以摸佛手和百子戏弥勒。走218阶台阶就能到达佛教文化博览馆，博物馆里面电梯上去就可以抱佛脚啦！
    参观完灵山大佛下来后就去了底下的美食城，点了3碗素面（25元一份）和一笼小笼，也可以点炒菜吃，素面量很大，其实买2份就够吃了。
    吃完面已经13:20，然后往回走去梵宫，进门就看了地涌宝塔，然后往里去兑换了2点的吉祥颂（网上买的门票可以通过二维码预约，见图9）看了14点的吉祥颂，说实话就一般的表演吧。
    出来后就去了旁边的曼飞龙塔(白塔)，小小的一座，不用特地找，就在梵宫旁边。
    然后沿着河就可以走到五印坛城，大爱，假装自己在西藏，里面也非常壮观，个人觉得比梵宫好。性价比高，",https://gs.ctrip.com/html5/you/comment/detail/1770/11/165217381.html,https://dimg04.c-ctrip.com/images/t1/headphoto/207/494/838/fa687736cf3f484480526cfc0eb6c073_C_180_180.jpg,Gloria16,2020-12-02
下个月会再去一次,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165806099.html,https://dimg04.c-ctrip.com/images/t1/headphoto/272/077/772/76b262d0cc24492abc5c6784c903c2ab_C_180_180.jpg,惠特尔伯里英布,2021-02-21
景区规模庞大，气势恢宏。建筑、雕刻无不精美，树木、花草充满灵性。庙宇庄重、大佛慈祥。各个景点对佛教知识都作了详尽、通俗的介绍。总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165398355.html,https://dimg04.c-ctrip.com/images/t1/headphoto/857/872/237/edc9e981b00e436a8dcee595001d62fa_C_180_180.jpg,亦凡1959,2020-12-27
很棒的一次旅游,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165789273.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,M35****109,2021-02-20
人杰地灵的好地方，交通方便，景色宜人。千万不要错过每天整点的表演，太震撼了。太湖三白也是一定要尝尝的。消费不贵确让你收获满满。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165897753.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,YANWEI9885,2021-03-06
景色很好，人很多，就是上去抱佛脚排队时间很长，设计的电梯不好，要是有步行上去就完美了,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165769279.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,_WeCh****91151,2021-02-17
灵山大佛景区以佛教文化为主，对于信佛的人来说，非常值得去好好看看。特别是里面的九龙灌浴，非常有特色，展示了佛祖诞辰时的景象。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165482433.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,la****su,2021-01-06
"景色不错，总体超赞，交通便利
祈福和吉祥颂很震撼，顺利抱了佛脚
梵宫里的琉璃佛非常惊艳，坛城模仿布达拉宫建造，唐卡和雕塑都很精致",https://gs.ctrip.com/html5/you/comment/detail/1770/11/165390131.html,https://dimg04.c-ctrip.com/images/t1/headphoto/272/077/772/76b262d0cc24492abc5c6784c903c2ab_C_180_180.jpg,M23****2523,2020-12-26
非常值得来的地方，灵山大佛很壮观，也有很多表演，自己拍出来的照片不错，有幸被民宿的老板娘作为宣传照，我朋友有机会带家人再来。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165349694.html,https://dimg04.c-ctrip.com/images/0Z852120008c57pw26780_C_180_180.jpg,小小天勾33,2020-12-20
总体超赞，景色不错，性价比高，有趣好玩，网络购票价格优惠，入园凭身份证，非常方便快捷。还赠送吉祥颂表演，非常值得推荐购买。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165461716.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,宁静2014,2021-01-03
“小管家”刘鑫雨非常细心，方方面面都照顾得我们很好，每次进门就为我们递上养生茶，赞！。阿姨高益平很热情，健谈，即帮我们热药，还陪我们聊天。还有一位我没有遇见的小哥哥，我岳父对他也很是夸赞！超级满意的入住体验，下次依然会选择。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165933785.html,https://dimg04.c-ctrip.com/images/t1/headphoto/463/352/613/9d877effaa3d4bd0b951bb4c60209b3b_C_180_180.jpg,M30****9294,2021-03-11
一家人和朋友一起去的，节假日人是超级多，特别是观赏佛脚的时候，人挤人，特殊时期景区也没弄个措施，真不怕传染新冠，唯有不足的是玩了一天，大众总体超赞，景色不错，车钥匙🔑丢了找了好久没找到，到处口的时候，登记了下，还是没有找到，那时5点钟左右***下班了，也没呼叫，希望有心人捡到大众车钥匙🔑联系，必有重谢！！！丢失位置小佛男厕所。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165872194.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,M10****832,2021-03-02
"吃饭的地方有好几个，一不小心就急躁了。大家最好好好找找。可能有导游带着会吃的好些。
风景上还不错，环境都维护的挺好看的。是个挺适合观赏的地方。工作人也还算负责，提问会回答你。
停车场挺大的，停车挺方便。
春假期间，有的表演没有开设，有点可惜。",https://gs.ctrip.com/html5/you/comment/detail/1770/11/165757507.html,https://dimg04.c-ctrip.com/images/Z80o180000013ulo9C34A_C_180_180.jpg,M45****2640,2021-02-16
奔着大佛来的，每年都会来烧香祈福，灵山大佛还是很灵的啦~景区景色很棒，服务也是不错的。整个景点开发的比较成熟，越发趋近商业化，无论是游览路线的布局还是营销手段，一天逛下来，因为园区较为固定的游览路线，不得不逛了好多个卖场。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165531926.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,M38****0001,2021-01-13
非常非常的划算，9.30去玩的，两个人两个景点门票加起来才300出点头，灵山玩了3个多小时，除了梵宫表演没看到，其他都看到了，两个景点也比较近，拈花湾仿古的那种，晚上4场表演很精彩体验很好，值得推荐，有趣好玩，景色不错，,https://gs.ctrip.com/html5/you/comment/detail/1770/11/164587474.html,https://dimg04.c-ctrip.com/images/t1/headphoto/982/089/752/f8c7b21182c94524ac4df328fdc7b3dc_C_180_180.jpg,M33****803,2020-10-01
赶上了好天气，感觉不错👍更像是一个佛教主题公园，周末来逛逛，有益身心。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165850136.html,https://dimg04.c-ctrip.com/images/0Z85y120008boy0mx9A09_C_180_180.jpg,hon****up,2021-02-27
所有景点全部走完大概3-5小时，很有意思性价比高，有趣好玩，总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165766566.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,M52****073,2021-02-17
气势恢宏，金碧辉煌，极度奢华,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165795176.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,205****585,2021-02-20
今天去人也挺多的，到佛脚乘电梯排队时间比较久，其它几个景点都还好，一共花了3个小时左右总体超赞，景色不错，,https://gs.ctrip.com/html5/you/comment/detail/1770/11/165758938.html,https://dimg04.c-ctrip.com/images/t1/headphoto/903/173/918/eb4b7bea9720440dac09eab89328ab00_C_180_180.jpg,M32****8957,2021-02-16
里面有观光车可以坐，有老人孩子不想走的可以选择，其实里面也不是很大，，腿脚好的可以选择走走。十一人太多了，摸个佛脚排队两小时上去两分钟有点不值，人多的时候建议不要上去了。十一期间有孩子互动的画灯笼，做云彩等体验活动挺好的，里面也没什么表演，梵宫表演也没了，就有个喷泉喷下，就看个大佛和梵宫里面建筑美，相对于高门票来说有点不值的，还有要吃饭的不要在梵宫里面吃，又贵选择又少，建议在出口那里吃，有很多好吃的和小吃可以选择，就出口一直走走过卖商品区域后面就是吃饭的地方，吃完饭正好就出来了。,https://gs.ctrip.com/html5/you/comment/detail/1770/11/164786512.html,https://dimg04.c-ctrip.com/images/t1/headphoto/057/777/943/0b93f8268d5546308915f4f9fcaa9483_C_180_180.jpg,M21****479,2020-10-15
