标题,标题链接,头像,user-detail__name,totalStarIcon1,resource_date
"中国三大博物馆之一，简称南院或南博，其前身是民国二十二年（1933年）蔡元培等倡建的国立中央博物院，是中国创建最早的博物馆、中国第一座由国家投资兴建的大型综合类博物馆。南京博物院占地13万余平方米，为“一院六馆”格局，即历史馆、特展馆、数字馆、艺术馆、非遗馆、民国馆。
       去南京必去的地方，中华民族的瑰宝之家，非常大，珍品孤品绝品，美伦美奂。需要体力才能在一天内勉强走完。不要门票，微信官网预约。民国馆在地下，非常有意思。因为疫情期间，吃的基本没开门。建议自带吃喝，装舒服的鞋子，关闭闪光灯。",https://gs.ctrip.com/html5/you/comment/detail/19519/11/165087385.html,https://dimg04.c-ctrip.com/images/Z80c060000001g4632785_C_180_180.jpg,小菊花108,5分,2020-11-16
2号线明故宫走一会儿就到，要提前预约，一定要租智慧导览器！！！很多讲解的，国宝必看，毕竟是六朝古都，广陵王玺，金凤冠……竹林七贤和我想的稍微有些不一样，民国馆因为疫情影响而没开放小吃这些店铺，只能照相，大师们的名画在艺术馆也值得欣赏，总之度过了一个快乐的周末！,https://gs.ctrip.com/html5/you/comment/detail/19519/11/164822191.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,晚风轻拂面,5分,2020-10-18
南京博物院是免费的，不过需要提前预约，去的时候是工作日，正好碰到学校参观，人也挺多了。作为六朝古都，博物院可以看的东西真的挺多，特别是历史馆。至于艺术馆，民俗馆相比就少很多。民国馆特别多人拍照，都过去感受民国风了，一圈逛下来确实挺累。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/164534947.html,https://dimg04.c-ctrip.com/images/Z80m170000012r7f320F5_C_180_180.jpg,大熊xhp,5分,2020-09-26
"中国三大博物院之一，参考用时3小时
地铁2号线明故宫站1号出口，公交中山门站
门票免费，凭身份证在服务中心预约机预约并领票后参观，历史馆和艺术馆正门也可以领票，或官网提前预约后刷身份证进入；9:00-18:00（周一9:00-12:00），10:00/14:00有免费讲解。不能带自拍杆和打火机。
半天的话参观顺序建议历史馆-特展馆-民国馆，必看：新石器时代“玉串饰”，战国“错金银重烙铜壶”、“郢爰”，西汉“金兽”，东汉“广陵王玺”、“错银铜牛灯”、“鎏金镶嵌神兽铜砚盒”，西晋“青瓷神兽尊”，南朝“竹林七贤与荣启期砖画”，明代的《坤舆万国全图》、“大报恩寺琉璃塔拱门”，明代“釉里红岁寒三友纹梅瓶”等国宝级文物。民国馆除了适合女生摆拍外，还有剧场和茶馆，每天下午2点到4点，在老茶馆内还有传统的南京白局，锡剧，扬剧或昆曲演出，10元钱买一碗茶，就能让你穿越回古代，看“桃花扇”等戏剧的悲欢离合、家国之痛。
最后记得去纪念馆买文创品哦。
时间充足的话或者博物馆爱好者建议安排1-2天参观，因为这里真的很大，而且超多藏品，超多东西值得看！",https://gs.ctrip.com/html5/you/comment/detail/19519/11/158655373.html,https://dimg04.c-ctrip.com/images/Z80314000000wkrkmEE25_C_180_180.jpg,爱旅行的猪仔,5分,2019-05-03
特别挑选下雪的日子过来，大地白茫茫一片，游客很多都在赏雪。共有4层，顶层是餐厅。有各个独立展馆，个人比较喜欢陶瓷的。当然还有它的镇馆之宝。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165474616.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g3/M08/0E/84/CggYG1Xu7NiAAARVAAAbpvqn_RI691_C_180_180.jpg,Jessigz,5分,2021-01-05
其前身是民国二十二年，在蔡元培等倡建的国立中央博物院，是中国创建最早的博物馆。南京博物馆具有悠久的历史也是馆藏文物非常丰富的博物馆。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165350194.html,https://dimg04.c-ctrip.com/images/Z80s11000000qj6wiE602_C_180_180.jpg,姜如意,5分,2020-12-20
其前身为1933年成立的国立中央博物院，是我国最早成立的博物院，馆藏文物非常丰富，其中珍贵文物有37万多件，数量上位居全国第二，现在包括一院六馆展厅面积近三万平方米，非常现代化的一流博物馆。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165476831.html,https://dimg04.c-ctrip.com/images/Z80s11000000qj6wiE602_C_180_180.jpg,姜如意,5分,2021-01-05
1933年，由中国近代民主革命家、教育家，时任国立中央研究院院长的蔡元培先生倡议创建的国主中央博物院筹备处落成。蔡先生亲自兼任第一届理事会理事长，在中山门半山园征地12.9公顷，原拟建“人文”、“工艺”、“自然”三大馆，后因时局关系，仅建“人文馆”，即南京博物院大殿。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165245685.html,https://dimg04.c-ctrip.com/images/t1/headphoto/297/153/459/8cf4cb7ad36e4984be00782f499866e1_C_180_180.jpg,1361130****,5分,2020-12-06
中国第二大博物馆，看了《国家宝藏》后，特地安排了行程来这里一睹文物的精彩。可惜有几件镇馆之宝外出寻展了没能看见。博物院“一院六馆”，我光是走马观花的逛历史馆和特展馆就花了2小时。可以在服务台租借讲解器，走到一些重点的文物前，讲解器会自动讲解，租金20元/台，挺不错的。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165200458.html,https://dimg04.c-ctrip.com/images/Z80s11000000rgzme9D70_C_180_180.jpg,腥红月影,5分,2020-11-30
博物院免门票，需提前预约，占地面积不大，但楼层交错、空间格局复杂，总共6馆六个大类，全部玩一遍需要整整一天。趣味性强、展品出众，上至亘古、下有清民，历史性、时代性兼具，数字性、超越性并存。里面的博物馆商店值得一提，既有江淮风韵，又不乏古色春香。总体看，性价比超高，是南京必打卡之地。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/164629257.html,https://dimg04.c-ctrip.com/images/t1/headphoto/857/872/237/edc9e981b00e436a8dcee595001d62fa_C_180_180.jpg,狗子的春天,5分,2020-10-04
我国十大博物馆，也是我国成立最早的现代博物馆，也是最值得参观，最受欢迎的博物馆，博物馆的建筑主楼就是一座中式风格建筑，经过现代化升级改造，现在已是一流博物馆。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165401305.html,https://dimg04.c-ctrip.com/images/Z80s11000000qj6wiE602_C_180_180.jpg,姜如意,5分,2020-12-27
"博物院馆藏丰富，有人文，化石，瓷器。
而且在公众号预约就行不用买票。整体建筑风格很古色古香又不失庄重建议预留两个小时馆比较大走马观花就太没意思了公交车有直达的～",https://gs.ctrip.com/html5/you/comment/detail/19519/11/164513001.html,https://dimg04.c-ctrip.com/images/t1/headphoto/903/173/918/eb4b7bea9720440dac09eab89328ab00_C_180_180.jpg,吾意我意,5分,2020-09-23
南京必去景点之一，需要提前微信预约，免门票，地方很大的。分各个展馆，历史馆，民国馆，自然科学，书画等等。内容丰富，一天看不完。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/164989119.html,https://dimg04.c-ctrip.com/images/Z80t11000000qn2bj83A0_C_180_180.jpg,黄大小姐,5分,2020-11-05
南京博物院是中国四大博物院之一，中国最早创建的博物馆，占地13万余平方米，由“一院六馆”的布局组成，包括了：历史馆、艺术馆、特展馆、数字馆、民国馆和非遗馆。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165336383.html,https://dimg04.c-ctrip.com/images/Z8030z000000mko2x2E95_C_180_180.jpg,晚霞风车,5分,2020-12-18
很大的博物院，东西不少，性价比超高,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165849038.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,陈伊桑,5分,2021-02-27
南京博物院不愧是中国超一流的博物院。藏品非常多，非常美，路线展馆规划明确，大致逛下来就要3-4个小时，认真欣赏的话1天时间都不够，还有一定要上午去，越早越好，下午人会非常的多，一定要看镇馆之宝。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/164814180.html,https://dimg04.c-ctrip.com/images/Z80o1d000001eiici8609_C_180_180.jpg,木雨青,5分,2020-10-18
"【趣味】盗墓笔记七星鲁王宫里很多元素都是源于南京博物院吧……天下霸唱应该熟读且深研江苏的历史，
蛇眉铜鱼和金玉缕衣都是源自这里吧……",https://gs.ctrip.com/html5/you/comment/detail/19519/11/164568414.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g4/M06/68/0C/CggYHlabsUOANyVhAAGdI5UI8BY828_C_180_180.jpg,噼里啪啦,4分,2020-09-29
分上下两层，馆藏丰富，慢慢看要四、五个小时，疫情期间不提供餐食。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/164810800.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g4/M01/6E/94/CggYHlXMc0aAV4_RAABAeD1ahnU268_C_180_180.jpg,大树和粒粒,5分,2020-10-17
南京博物院位于南京市玄武区中山东路321号，是中国三大博物馆之一，简称南院或南博，其前身是民国二十二年（1933年）蔡元培等倡建的国立中央博物院，是中国创建最早的博物馆、中国第一座由国家投资兴建的大型综合类博物馆。为“一院六馆”格局，即历史馆、特展馆、数字馆、艺术馆、非遗馆、民国馆。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165211289.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,d35****18,4分,2020-12-01
新年来打卡博物馆啦，超级有名的南京博物院，展品也是相当丰富，仔细看其实文物本身就有很多的故事，拍几个小牛，给牛年打打气，要一起成为更牛的自己呀～～～,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165443867.html,https://dimg04.c-ctrip.com/images/Z80s16000000z6zwg5C05_C_180_180.jpg,Mike达,4分,2021-01-01
寻宝南京博物院，居然第一次看见了颜真卿的拓本，陶俑也非常有意思。除了常规的历史馆，艺术馆，民国馆等等，特展馆是更为让人惊喜的存在哦。今天的时间太短了，希望有机会再细细地逛上一整天🌞,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165118340.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g4/M06/68/0C/CggYHlabsUOANyVhAAGdI5UI8BY828_C_180_180.jpg,噼里啪啦,4分,2020-11-20
南京博物馆非常棒，展厅很多，如果仔细看下来，得两天时间。有多种导览器可以租借。另外，交通也很方便。建议住在博物馆附近。但是参观前得买点水，里面卖水非常贵。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/164966581.html,https://dimg04.c-ctrip.com/images/Z8080h0000008r9w4E2A0_C_180_180.jpg,宇喜多信家1,5分,2020-11-02
中山门边上，展品很丰富，环境不错，去参观的人很多。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165925300.html,https://dimg04.c-ctrip.com/images/0Z82m120008gx2cypDC23_C_180_180.jpg,happytears,5分,2021-03-10
很值得一去，但是最大的缺点是没有人工讲解，只有电子讲解，个人认为没有人工讲解的博物馆就失去乐灵魂，强烈建议提供人工讲解服务给需要的游客。其他方面都很高，博物馆设计的很好，空间大，干净卫生，有很多休息的地方，而且藏品较多,https://gs.ctrip.com/html5/you/comment/detail/19519/11/164735962.html,https://dimg04.c-ctrip.com/images/t1/headphoto/699/910/854/683dab66bb374136af9930ea204dfc7e_C_180_180.jpg,闫小如,4分,2020-10-10
网上预约门票，免费。周一上午开馆半天，其他时间都是全天开馆。第一天去一上午没看完，直接预约了第二天的门票。建议租一个讲解器，讲解器有两种，20元的和30元的，30元的是pad，比较适合儿童。成年人租20元的就可以。走近展品自动播放。去的时候正好赶上国庆期间，人超级多。还赶上了阿富汗特展。南宁博物院还有个民国馆，做的仿古建筑，很多人在这里拍照。民国馆里面还有个先锋书店，文艺青年很多来这里打卡。南宁博物院里面文创店也是很多，价格尚可，买了冰箱贴和黄金手账做纪念。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/161841922.html,https://dimg04.c-ctrip.com/images/Z8030g00000087fy4C96B_C_180_180.jpg,a****17,5分,2019-11-04
南京博物院9点开馆，7月暑假期间，8点30左右就会开门排队，需要以前网上预约，然后直接刷身份证进馆，不用取票，如果没带身份证，有机器现场是身份证取票。博物院有艺术馆，历史馆，民国馆，数字馆，还有特展馆，从中可以了解六朝古都的历史文化，镇馆之宝单独放在一个展厅展出，不要错过。7月9日有为时三个月的阿富汗国宝展，非常值得欣赏，门票50元。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/159940729.html,https://dimg04.c-ctrip.com/images/Z80h0w000000kfdva4AF6_C_180_180.jpg,dorislee,5分,2019-07-26
南京博物院坐落于南京市玄武区中山东路321号，简称南院或南博，是中国三大博物馆之一，其前身是1933年蔡元培等倡建的国立中央博物院，是中国创建最早的博物馆、中国第一座由国家投资兴建的大型综合类博物馆。提醒大家去南博之前一定要去官网进行预约，否则有可能因为参观人数过多导致满员从而不能入馆。馆内陈列丰富，场馆划分细致，可以满足不同喜好的参观者细细品味，但请注意馆内禁止饮食，请不要在馆内随意吃东西或者大声喧哗，保持馆内的良好秩序和对文化遗产的尊重。照片中明洪武釉里红岁寒三友纹梅瓶是这次去南博看到的镇馆之宝，和大家分享，此外汉广陵王玺也很吸人眼球，有兴趣的朋友可以去看看。希望以后还有机会再去南博。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/159360573.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g3/M02/95/E9/CggYGlZdJCuAJyQRAADkY4Wvzug356_C_180_180.jpg,格格,5分,2019-06-19
南京作为六朝古都，南京博物馆是来南京必要打卡的一个地方，博物馆很大，好几层楼，几个大展区，珍贵文物也不少，有时候还有特殊展览，值得一看。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165322377.html,https://dimg04.c-ctrip.com/images/Z80d10000000ppw700DEC_C_180_180.jpg,wnYYY,5分,2020-12-16
南京博物院是国内顶级的博物馆，应该可以排名前几名，内部收藏了大量的珍惜文化和精品艺术品，将中华文明数千年的历史展示的淋漓尽致，给游客带来极强的视觉冲击感。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/164550274.html,https://dimg04.c-ctrip.com/images/t1/headphoto/074/106/516/b6fcba9cc081466b9eeffdd4fb671faf_C_180_180.jpg,蓝莓奶油冻,4分,2020-09-27
南京博物院藏品丰富，一天不够看啊,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165869867.html,https://dimg04.c-ctrip.com/images/Z8061c000001cz0qj227E_C_180_180.jpg,灭日屠美,5分,2021-03-02
南京博物院是我去过最好玩的一个博物院（博物馆）这里在室内专门做了一个室外的街道景象，还原了民国时期的繁华样貌。博物院内还有戏剧演出，真是一个别有风趣的博物馆。堪称国内最具特色博物馆！其他的常规藏品也非常的多！非常值得一家老小游玩，也对小孩也很有教育意义的一个地方！趣味性绝对堪称国内所有博物馆之首的！,https://gs.ctrip.com/html5/you/comment/detail/19519/11/162988164.html,https://dimg04.c-ctrip.com/images/Z80d1g000001ha0bgB427_C_180_180.jpg,卖牛奶的猪,5分,2020-03-11
"门口一位女性工作人员真的十分讨厌。进门因为在站边上整理雨伞就被骂了一顿 帮父母拿身份证又被骂没有离开一米远的距离。基本上来的人都是三三两两 一拨一起走的 盯着我们一家三口狠狠地骂是为了什么？
如果这位大姐不喜欢门口站岗的工作 可以早日辞职！免得更多人一进门就被破坏了好心情！",https://gs.ctrip.com/html5/you/comment/detail/19519/11/165594704.html,https://dimg04.c-ctrip.com/images/t1/headphoto/757/757/889/3b86691007a54fe684f07e198432d09b_C_180_180.jpg,_WB4****359,3分,2021-01-23
南京博物院（注意不是南京博物馆，南京博物馆在朝天宫那里）是中国三大博物院这一，这里是2013年再次重修后再次开放。这里是免费开放的。进入大门后，就是一个很大的广场，一直往里走，是主展馆，旁边还有常来的特展馆。南京博物院的藏品是非常丰富的，几乎每次来都有新收获。有的时候，还有别的博物院来巡展时，也可以过来看看，很有收益。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/163767707.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M06/BF/AF/CghzgFSYAgKAfqPhAAURAewEaR8507_C_180_180.jpg,fcy911,5分,2020-07-04
"南京博物院

【疯之旅in南京】

三个展馆，可以通过公众号预约然后刷身份证进入，或者直接到现场用身份证预约取票进入；建议先从历史馆进入，跟着时光由远至近的了解展品；还算走了许多个博物馆吧，这里的布展更接地气，历史馆会有一些文物的复制品无隔离展示，还有艺术馆的历代雕塑馆里，更是一些相当有年代的雕塑直接展示，让观众可以更近距离的感受历史～",https://gs.ctrip.com/html5/you/comment/detail/19519/11/158349599.html,https://dimg04.c-ctrip.com/images/Z80d15000000x6eruE211_C_180_180.jpg,吃货腐天下,5分,2019-04-09
很大，很不错，特别是民国馆很真实，,https://gs.ctrip.com/html5/you/comment/detail/19519/11/164809670.html,https://dimg04.c-ctrip.com/images/Z804180000013uqy3DB02_C_180_180.jpg,M42****6238,5分,2020-10-17
这里的基本全部免票，免费参观，是老百姓和孩子学习历史知识的好地方。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165437983.html,https://dimg04.c-ctrip.com/images/Z80f0z000000njr81C9E0_C_180_180.jpg,zns123123,5分,2021-01-01
值得一去，是仅次于北京故宫博物院，台北博物院的第三大博物院，每年夏季都会有中外文化交流展览，但是要预约,https://gs.ctrip.com/html5/you/comment/detail/19519/11/164736628.html,https://dimg04.c-ctrip.com/images/zc05170000011gffv6AD5_C_180_180.jpg,星笼之海,5分,2020-10-10
南京博物院，藏品数量众多，藏品从旧石器时代开始到当代，青铜、玉石、陶瓷、金银器皿等，见证中华文明历史。馆藏文物主要有：神人兽面纹玉琮，青铜卧鹿，错银饰青铜牛灯，广陵玉玺，青瓷神兽尊，唐三彩双鱼瓶，大报恩寺塔琉璃拱门，竹林七贤与荣启期模印砖画等。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/157249194.html,https://dimg04.c-ctrip.com/images/t1/headphoto/699/910/854/683dab66bb374136af9930ea204dfc7e_C_180_180.jpg,qianjiangyue,5分,2018-11-19
古文物奇奇怪怪可可爱爱，牛，马，狗，鸭，还有好多可爱的陶俑,https://gs.ctrip.com/html5/you/comment/detail/19519/11/164975804.html,https://dimg04.c-ctrip.com/images/t1/headphoto/164/424/952/04eab99bd26f47acadef4fd3f95b9f37_C_180_180.jpg,M33****9840,5分,2020-11-03
南方博物院是中国三大博物馆之一，也是中国最早创建的了博物馆，有数十万件各式各样名贵珍品，不仅用于参观，也有历史发掘和研究的意义，是家庭游学和朋友约会的好去处。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/164888316.html,https://dimg04.c-ctrip.com/images/headphoto/238/309/950/51b2d22864cb48b4a0762d572e323145_C_180_180.jpg,mongoche,5分,2020-10-25
不亏是排名前三的博物馆，精品无数，非常值得推荐大家去看看,https://gs.ctrip.com/html5/you/comment/detail/19519/11/164489038.html,https://dimg04.c-ctrip.com/images/t1/headphoto/258/512/704/6bce7506eecc48f8a4a6d3177e0acf24_C_180_180.jpg,M29****258,5分,2020-09-20
全国最大的博物馆之一，设施完备，不需要门票钱,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165712263.html,https://dimg04.c-ctrip.com/images/zc0e170000011go8z7956_C_180_180.jpg,小腾同学,5分,2021-02-11
不容错过的经典，国内最好的博物馆之一,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165485733.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,lumuyu,5分,2021-01-06
满分推荐 是我过最好的博物馆 南京博物馆,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165388950.html,https://dimg04.c-ctrip.com/images/t1/headphoto/207/494/838/fa687736cf3f484480526cfc0eb6c073_C_180_180.jpg,_wech****760844,5分,2020-12-25
在我家附近，平时经常带小孩去游玩。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165554391.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,荣哥,5分,2021-01-16
免费的景点，超值的，长见识啊！,https://gs.ctrip.com/html5/you/comment/detail/19519/11/165659175.html,https://dimg04.c-ctrip.com/images/t1/headphoto/491/056/464/eb3c7472323e4c3598f58ffa8a6fce99_C_180_180.jpg,M22****271,5分,2021-02-02
一般来南京的朋友，如果时间多的话，我都会劝他们去南京博物院看一看。南京博物院是中国三大博物院这一，馆藏文物很丰富。尤其是2013年，经过数年改造后，免费对外开放，这里的建筑也颇具特色，展现了国际一流博物馆的风采。这里地处明城墙之内，来此的交通也很方便，我几乎每年都会去南博，有好的特展，还会专门前往观赏。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/163849034.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M06/BF/AF/CghzgFSYAgKAfqPhAAURAewEaR8507_C_180_180.jpg,fcy911,5分,2020-07-17
带老妈来南京博物院，在公众号上先预约，今天周三人不多，历史馆和民国管值得一看,https://gs.ctrip.com/html5/you/comment/detail/19519/11/164779427.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M0A/A7/42/CghzfFWPh2WAKlPFAAAhO8x7miw858_C_180_180.jpg,毛毛细雨511,5分,2020-10-14
没想到南京的博物院竟然这么好，仅仅是这个建筑就非常有看头。而且这里的藏品还特别多，看了介绍才知道这里可是民国的中央博物院，难怪有这气派。,https://gs.ctrip.com/html5/you/comment/detail/19519/11/164739095.html,https://dimg04.c-ctrip.com/images/Z80c15000000yoqhoB8B3_C_180_180.jpg,zds9941,5分,2020-10-10
